Index	TemplateID	Name	Kind	Camp	ClassName	ScriptParam	NpcResID	FaceID	BigFaceID	DefaultDialog	ReviveFrame	NpcAttribID	NormalSkill1	NormalSkillLevel1	NormalSkill2	NormalSkillLevel2	NormalSkill3	NormalSkillLevel3	VisionRadius	ActiveRadius	AiFile	Treasure	DropFile	FightMode	RunSpeed	BloodStyle	ForbitMove	TitleID	AuraSkillId	AuraSkillLevel	StartActEvent	Tag	DropType	WalkSpeed	NameColor	Experience	GouHuoRate	TransBossNpcTID	TransBossRate	IsNotShowShadow	FixExperience	SyncFirst	IsNotBYStealLife	Sex
test_105	2689	刺客1	0	1			653					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_106	2690	刺客2	0	1			654					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_107	2691	小女孩	0	1			655					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_108	2692	武官	0	1			656					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_109	2693	赵云	0	1			657					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_110	2694	无名	0	1			658					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_111	2695	天山掌门	0	1			659					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_112	2696	天山师姐	0	1			660					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_113	2697	小师妹	0	1			661					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
test_114	2718	张凤凤	0	1			3					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
test_115	2719	王炫凰	0	1			1008					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
test_116	2720	李传侠	0	1			4					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
test_117	2721	刘剑奇	0	1			1003					611	166	1	200	1			600	600		1	Setting/Npc/DropFile/yewai/yewai_100.tab		18	3							1			16								
ActSkillNPC_1	2827	放技能专用隐形NPC	6	1	FubenDeath		469	200	300			343							1000	1000	Setting/Npc/Ai/CommonActive.ini			1	0	1									1					1				
tianlao_shouwei	2828	万金财	2	0	PrisonHelper		146	206	306	只要你把钱给我，我就有本事让你提前离开这鬼地方！																						NoTurn			3									
tianlao_Boss	2829	白起	0	1	FieldMapNpc		523	8002	300		15	655	3023	1	91	1	1065	1	3000	3000	Setting/Npc/Ai/Tomb/baiqi.ini			1	18	2									6								1	
tianlao_juhua	2830	菊花	5	0			666	200	994																							NoTurn												
kufu_longzhu_king1	2831	「天覆」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king2	2832	「地载」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king3	2833	「风扬」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king4	2834	「云垂」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king5	2835	「龙飞」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king6	2836	「虎翼」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king7	2837	「鸟翔」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kufu_longzhu_king8	2838	「蛇蟠」龙柱	0	1	cross_domain_pillar		499	200	994			1010			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_longzhu_outer1	2839	「北」龙柱	0	1	cross_domain_pillar		498	200	994			1011			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_longzhu_outer2	2840	「中」龙柱	0	1	cross_domain_pillar		498	200	994			1011			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_longzhu_outer3	2841	「南」龙柱	0	1	cross_domain_pillar		498	200	994			1011			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_gate_outer	2842	城门	0	1	cross_domain_wall		504	200	994			1012			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner1	2843	「青龙」守护碑	0	1	cross_domain_wall		20015	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner2	2844	「朱雀」守护碑	0	1	cross_domain_wall		20018	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner3	2845	「白虎」守护碑	0	1	cross_domain_wall		20016	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_gate_inner4	2846	「玄武」守护碑	0	1	cross_domain_wall		20017	200	994			1013			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	2	1					NoTurn										1	1	
kuafu_wangzuo	2847	临安王座	2	0	cross_domain_throne		20014	9045	9045			1014			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
kuafu_gongcc_bs	2848	攻城车	2	0	corss_domain_change	攻城车|2218|3600	506	200	994	攻城车可以对城门造成额外大量伤害，是攻城必备装置。		1003			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
kuafu_jinnc_bs	2849	劲弩车	2	0	corss_domain_change	劲弩车|2219|3600	480	200	994	劲弩车能对路径上的敌人造成较高伤害，伤害值固定，建议自身能力较弱的玩家操作以获得提升。		1004			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
kuafu_tiepc_bs	2850	铁炮车	2	0	corss_domain_change	铁炮车|2220|3600	378	200	994	铁炮车能对定点敌人造成大量伤害，伤害值固定，建议自身能力较弱的玩家操作以获得提升。		1005			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
kuafu_shenss_zh	2851	神射手	0	0	corss_domain_attack		159	200	994			1006	1731	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini			1	20	1																		
kuafu_guwq_zh	2852	鼓舞旗	0	0	corss_domain_attack		505	200	994			1007			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1		2	1		1732	1														
kuafu_wangzuo_2	2853	王座专用隐形NPC	6	1			469	200	300			1014							1000	1000	Setting/Npc/Ai/CommonActive.ini			1	0	3									1					1				
kuafu_wangzuo_fight	2870	占据王座	0	0	cross_domain_throne_fight		20014	9045	9045			1014			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
Field_Header_lv120_Show1	2871	巨螯蜂后	0	1			667	9043				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv120_Show2	2872	龙纹狮王	0	1			668	9042				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv140_Show1	3330	万毒棘皇	0	1			714	9048				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv140_Show2	3331	玄冰貂皇	0	1			713	9049				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv160_Show1	3731	磐石牛王	0	1			738	9050				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
Field_Header_lv160_Show2	3732	炙炎牛后	0	1			739	9051				611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1																		
hd_ny_denglong	2873	红灯笼	2	0	LanternPickNpc		669	995	300																							NoTurn												
PetDog	2874	小白犬	0	0	DogPetNpc		20300	10001	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat	2875	小黑猫	0	0	CatPetNpc		20301	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_White	2943	小波斯	0	0	CatPetNpc		20302	10003	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_Show	2949	小黑猫	0	0			20301	10002	994			10000							1000	1000	Setting/Npc/Ai/Stay.ini				20	3								10	1							1	1	
PetCat_VIP	3684	小黑猫	0	0	DogPetNpc		20301	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetCat_White_Show	2950	小波斯	0	0			20302	10003	994			10000							1000	1000	Setting/Npc/Ai/Stay.ini				20	3								10	1							1	1	
PetPig	3429	小捌	0	0	CatPetNpc		20303	10004	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetRabbit	3746	小白兔	0	0	CatPetNpc		20305	10005	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
PetSquirrel	3799	小松鼠	0	0	CatPetNpc		20306	10006	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1
PetCat_LoveTask	3242	情缘猫	0	0	CatPetNpc		20301	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
Test_xuanjizi	2926	璇玑子	0	1			1223	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
test_yangjinchen	3826	杨荩忱	0	1			1279					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16
test_yangjizhou	3825	杨继周	0	1			1278					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16
Test_daoyizhenren	2927	道一真人	0	1			1236	10002	994			10000							1000	1000	Setting/Npc/Ai/normal/Pet.ini				20	3								10	1							1	1	
test_linfengtang	3743	林枫棠	0	1			1265					611	166	1	200	1			600	600	Setting/Npc/Ai/CommonPassive.ini	1	Setting/Npc/DropFile/yewai/yewai_100.tab	1	18	1							1			16								
GoodVoice_npc	2939	好声音宣传使者	0	0			1232		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3								10										
GoodVoice_diaoxiang	2940	好声音雕像	2	0	GoodVoiceStatue		565		993			1									Setting/Npc/Ai/KeepMoving.ini			0	10	3						NoTurn		10	5									
GoodVoice_taohuaban	2944	桃花瓣	2	1	TaoHuaNpc		698	9046				1												1	10	1						NoTurn										1		
GoodVoice_horse1	2945	螭魅雪狐	0	0			929		993			1							1000	1000	Setting/Npc/Ai/Stay.ini				10	3								10										
GoodVoice_horse2	2946	幽炎·螭魅雪狐	0	0			930		993			1							1000	1000	Setting/Npc/Ai/CommonActive.ini				10	3								10										
TeamTreatureTrans_1to2	2954	传送银符	2	1	FubenDialogEvent	0,,OpenKey	550		550										560	980				1	1										3									
TeamTreatureTrans_2to3	2955	传送金符	2	1	FubenDialogEvent	0,,OpenKey	549		549										560	980				1	1										7									
TeamTreature_dropbox	2956	掉落宝箱	2	1	FubenDialogEvent	0,,OpenDeathDropItem	933	995	933										560	980				1	1							NoTurn												
TeamTreature_findbox	2957	宝箱	2	1	FubenDialogEvent	1,采集中...,OpenBox,2957	2957	995	2957			1							1000	1000					10							NoTurn		10										
TeamTreature_transanimol	2958	偷吃猴	0	1	FubenDeath		2958		2958			6	22	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini			1	20	2								20	3									
TeamTreature_boss1	3217	偷吃猴王	0	1	FubenDeath		3217		3217			653	22	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini			1	20	2								20	5									
TeamTreature_findbox2	2959	宝箱	2	1	FubenDialogEvent	1,采集中...,OpenBox,2959	2957	995	2957			1							1000	1000					10							NoTurn		10	2									
TeamTreature_transanimol2	2960	盗宝贼	0	1	FubenDeath		143		300			6	22	1	91	1			1000	1000	Setting/Npc/Ai/CommonActive.ini				15	2								15	4									
TeamTreature_findbox3	2961	宝箱	2	1	FubenDialogEvent	10,采集中...,OpenBox,2961	2957	995	2957			1							1000	1000					10							NoTurn		10	3									
TeamTreature_findbigbox3	2962	巨型宝箱	2	1	FubenDialogEvent	30,采集中...,OpenTeamBox,2962	2962	995	2962			1							1000	1000					10							NoTurn		10	6									
jiazuPK_1	2974	龙柱	0	1	KinEncounterNpc		499	200	994			1101			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_2	3163	龙柱	0	1	KinEncounterNpc		499	200	994			1102			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_3	3162	龙柱	0	1	KinEncounterNpc		499	200	994			1103			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_4	3164	龙柱	0	1	KinEncounterNpc		499	200	994			1104			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_5	3165	龙柱	0	1	KinEncounterNpc		499	200	994			1105			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_6	3166	龙柱	0	1	KinEncounterNpc		499	200	994			1106			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_1_7	3167	龙柱	0	1	KinEncounterNpc		499	200	994			1107			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2	2975	封渊神木	0	1	KinEncounterNpc		702	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_2	3168	封渊神木	0	1	KinEncounterNpc		702	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_3	3169	封渊神木	0	1	KinEncounterNpc		702	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_4	3170	封渊神木	0	1	KinEncounterNpc		702	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_5	3171	封渊神木	0	1	KinEncounterNpc		702	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_6	3172	封渊神木	0	1	KinEncounterNpc		702	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_2_7	3173	封渊神木	0	1	KinEncounterNpc		702	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3	2976	东·粮仓	0	1	KinEncounterNpc		703	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_2	3174	东·粮仓	0	1	KinEncounterNpc		703	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_3	3175	东·粮仓	0	1	KinEncounterNpc		703	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_4	3176	东·粮仓	0	1	KinEncounterNpc		703	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_5	3177	东·粮仓	0	1	KinEncounterNpc		703	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_6	3178	东·粮仓	0	1	KinEncounterNpc		703	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_3_7	3179	东·粮仓	0	1	KinEncounterNpc		703	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4	3155	雄常神木	0	1	KinEncounterNpc		702	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_2	3180	雄常神木	0	1	KinEncounterNpc		702	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_3	3181	雄常神木	0	1	KinEncounterNpc		702	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_4	3182	雄常神木	0	1	KinEncounterNpc		702	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_5	3183	雄常神木	0	1	KinEncounterNpc		702	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_6	3184	雄常神木	0	1	KinEncounterNpc		702	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_4_7	3185	雄常神木	0	1	KinEncounterNpc		702	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5	3156	西·粮仓	0	1	KinEncounterNpc		703	200	994			1108			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_2	3186	西·粮仓	0	1	KinEncounterNpc		703	200	994			1109			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_3	3187	西·粮仓	0	1	KinEncounterNpc		703	200	994			1110			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_4	3188	西·粮仓	0	1	KinEncounterNpc		703	200	994			1111			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_5	3189	西·粮仓	0	1	KinEncounterNpc		703	200	994			1112			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_6	3190	西·粮仓	0	1	KinEncounterNpc		703	200	994			1113			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_5_7	3191	西·粮仓	0	1	KinEncounterNpc		703	200	994			1114			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn										1	1	
jiazuPK_6	3192	劲弩车	2	0	KinEncounterChange	劲弩车|5143|3600	480	200	994	劲弩车能对路径上的敌人造成较高伤害，伤害值固定，建议自身能力较弱的玩家操作以获得提升。		1004			91	1	105	1	1500	1500	Setting/Npc/Ai/Stay.ini			0	20	3						NoTurn												
jiazuPK_7	3193	劲弩车	0	0			480	200	994			1004	194	1	91	1	105	1	1500	1500	Setting/Npc/Ai/CommonActive.ini			1	20	1																		
jiuguanboss	3198	老板娘	2	1	FemaleBoss		1103	999	999	选择不同，视角不同，对真相的了解顺序亦不同									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
jiuguanboss_fb	3214	老板娘	2	1			1103	999	999	忘忧酒馆，一醉忘忧！									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
jiuguanjieyinren	3213	老板娘	2	1	DrinkHouseNpc		1103	999	999	忘忧酒馆，一醉忘忧！									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
Jiuguan_TableFood_1	3215	松木桌子	5	1			3215	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Jiuguan_TableFood_1_a	3236	家族宴席	2	1	DrinkHouseTableNpc		3215	9047				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Jiuguan_TableFood_2	3216	普通桌子	5	1			3216	9034				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Jiuguan_TableFood_2_a	3237	家族宴席	2	1	DrinkHouseTableNpc		3216	9047				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
Jiuguan_TableFood_3	3424	风味年夜饭	2	1	DrinkHouseTableNpc		3437	9047				1									Setting/Npc/Ai/KeepMoving.ini			0		3						NoTurn												
kin_gouhuo_3	3238	家族宴席篝火火焰	5	0	GouHuoNpc	all|15000|30|600|1|0	392																																					
taohuashu_1	3239		2	1	FairylandPeach		704	200	994			1									Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn												
taohuashu_2	3240		2	1	FairylandPeach		705	200	994			1									Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn												
taohuashu_3	3241		2	1	FairylandPeach		706	200	994			1									Setting/Npc/Ai/Stay.ini			1	20	2	1					NoTurn												
jiuguan_zhaoliying	3243	颖宝宝	2	1			1180	999	999	青衣白衫剑侠客，百里秦川万里豪									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
jiuguan_lingengxin	3244	林更新	2	1			1181	999	999	青衣白衫剑侠客，百里秦川万里豪									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
jiuguan_linqingyu	3245	林青羽	2	1			1244	999	999	青衣白衫剑侠客，百里秦川万里豪									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
JYFL_video	3246	林青羽	2	1	TaskVideoNpc		1244	999	999	青衣白衫剑侠客，百里秦川万里豪									1500	1500	Setting/Npc/Ai/CommonActive.ini			0	15	1																		
WanJu_CaiHong	3252	玩具彩虹	5	1			707	200	994																																			
BaDao_fight	3261	霸刀弟子	0	1	FubenDeath		1242	999	999			20000	21	1	24	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
TianWang_fight	3262	天王弟子	0	1	FubenDeath		5211	999	999			20000	21	1	24	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
CangJian_fight	3263	藏剑弟子	0	1	FubenDeath		1218	999	999			20000	21	1	24	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
ShaoLin_fight	3264	少林弟子	0	1	FubenDeath		1169	999	999			20000	21	1	24	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
TangMen_fight	3266	唐门弟子	0	1	FubenDeath		1166	999	999			20000	21	1	27	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
XiaoYao_fight	3265	逍遥弟子	0	1	FubenDeath		5210	999	999			20000	21	1	27	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
HuaShan_fight	3267	华山弟子	0	1	FubenDeath		1244	999	999			20000	21	1	27	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
WuDu_fight	3268	五毒弟子	0	1	FubenDeath		1174	999	999			20000	21	1	41	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
Emei_fight	3269	峨嵋弟子	0	1	FubenDeath		5212	999	999			20000	21	1	43	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
CuiYan_fight	3270	翠烟弟子	0	1	FubenDeath		1149	999	999			20000	21	1	43	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
TianShan_fight	3271	天山弟子	0	1	FubenDeath		1232	999	999			20000	21	1	43	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
TaoHua_fight	3272	桃花弟子	0	1	FubenDeath		5209	999	999			20000	21	1	40	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
TianRen_fight	3273	天忍弟子	0	1	FubenDeath		6111	999	999			20000	21	1	26	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
GaiBang_fight	3274	丐帮弟子	0	1	FubenDeath		1170	999	999			20000	21	1	26	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
WuDang_fight	3275	武当弟子	0	1	FubenDeath		1131	999	999			20000	21	1	59	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
KunLun_fight	3276	昆仑弟子	0	1	FubenDeath		1165	999	999			20000	21	1	59	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
ChangGe_fight	3277	长歌弟子	0	1	FubenDeath		1210	999	999			20000	21	1	63	1					Setting/Npc/Ai/CommonActive.ini			1	20	1																		
jiuguan_denglong	3279	红灯笼	5	0			669	995	300																							NoTurn												
WanJu_JiuTan	3286	酒坛	2	1	ToyWineNpc	3,饮酒中…	3218	995	994																							NoTurn												
WanJu_YanHua	3821	鸾凤和鸣	5	1			743	200	994
WanJu_ZhanQi	3752	苍龙啸日旗	5	1			736	200	994																																			
JiangniangJiutan_1	3287	盛典酒坛	2		MaterialCollectBoxNpc		3218	995	300																							NoTurn												
JiangniangJiutan_2	3288	盛典酒坛	2		MaterialCollectBoxNpc		3220	995	300																							NoTurn												
JiangniangJiutan_3	3289	盛典酒坛	2		MaterialCollectBoxNpc		3221	995	300																							NoTurn												
LT_diaoxiang_tw_wanju	3290	天王城主雕像（玩具）	2	0	MainCityMaster	1	30001	200	994			91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3		6000	195	1		NoTurn												
LT_diaoxiang_twfe_wanju	3291	天王女城主雕像（玩具）	2	0	MainCityMaster	1	30002	200	994			91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3		6000	195	1		NoTurn												
LT_diaoxiang_em_wanju	3292	峨眉城主雕像（玩具）	2	0	MainCityMaster	2	30003	200	994			91							1500	1500	Setting/Npc/Ai/Stay.ini				20	3		6000	195	1		NoTurn												
