Type	TitleID	Name	Achievement	ColorDesc	ColorID	GTopColorID	GBottomColorID	OutlineColorID	Timeout	ImgAltlas	ImgPrefix	EffectResID	EffecUitResID	Rank	WorldNotify	Desc	Quality	Icon
GoodVoiceTitle21	7226	华北好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛华北地区前三	5	
GoodVoiceTitle22	7227	西北好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛西北地区前三	5	
GoodVoiceTitle23	7228	西南好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛西南地区前三	5	
GoodVoiceTitle24	7229	东北好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛东北地区前三	5	
GoodVoiceTitle25	7230	港澳台好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛港澳台地区前三	5	
GoodVoiceTitle26	7231	天王最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle27	7232	峨嵋最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle28	7233	桃花最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle29	7234	逍遥最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle30	7235	武当最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle31	7236	天忍最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle32	7237	少林最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle33	7238	翠烟最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle34	7239	唐门最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle35	7240	昆仑最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle36	7241	丐帮最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle37	7242	五毒最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle38	7243	藏剑最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle39	7244	长歌最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle40	7245	天山最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle41	7246	霸刀最强声	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9247		1		获得「剑侠好声音」复赛门派冠军，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle42	7247	天王好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle43	7248	峨嵋好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle44	7249	桃花好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle45	7250	逍遥好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle46	7251	武当好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle47	7252	天忍好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle48	7253	少林好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle49	7254	翠烟好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle50	7255	唐门好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle51	7256	昆仑好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle52	7257	丐帮好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle53	7258	五毒好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle54	7259	藏剑好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle55	7260	长歌好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle56	7261	天山好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle57	7262	霸刀好声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							获得「剑侠好声音」复赛门派前三	5	
GoodVoiceTitle58	7263	金声玉色	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000							「剑侠好声音」复赛中获投8000票	5	
GoodVoiceTitle59	7264	曼声清扬	Title_Normal;Title_Orange	橙色称号	200	213	214	215	31536000			9246		1		获得「剑侠好声音」决赛十强，装备该称号后可以获得「余音绕梁」角色身体特效	6	
GoodVoiceTitle60	7265	最强天籁助攻	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000							「剑侠好声音」比赛帮帮唱环节排名前十	4	
GoodVoiceTitle61	7266	声之丽颖	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000							「剑侠好声音」比赛颖宝宝战队获胜	4	
GoodVoiceTitle62	7267	新星之声	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000							「剑侠好声音」比赛林更新战队获胜	4	
GoodVoiceTitle63	7268	一诺千金	Title_Normal;Title_Gold	粉色称号	200	210	211	212	31536000	UI/Atlas/BeautyTitle/BeautyTitle4.prefab  	GoodVoiceTitle6_	9250				「剑侠好声音」粉丝榜第一名获得的奖励，装备该称号后可以获得「七彩余音」角色身体特效	5	
TH_Title1	7500	预测是第一	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000					1			4	
TH_Title2	7501	东方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1			5	
TH_Title3	7502	西方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1			5	
TH_Title4	7503	南方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1			5	
TH_Title5	7504	北方第一	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1			5	
TH_Title6	7505	天堂王者	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000					1			6	
TH_Title7	7506	武林著名	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1			5	
TH_Title8	7507	全国有名	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000					1			4	
TH_Title9	7508	天堂声音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1			5	
Tianjimizhen	6917	掌乾坤	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		天机迷阵破阵获得该称号	5
Title_17173_1	6683	跟我17上	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		17173剑侠礼包专属称号	4
Title_18183_1	6684	18幸运星	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		18183福星礼包专属称号	4
Title_xian4	6685	初心不负	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		尊贵玩家专属称号	4
TH_Title10	7509	天空声音	Title_Normal;Title_Purple	紫色称号	200	207	208	209	31536000					1			4	
GoSkyTower_1	7700	月度通天塔选手	Title_Normal;	蓝色称号	200	204	205	206	2592000					1		获得月度通天塔参赛资格	3	
GoSkyTower_2	7701	季度通天塔选手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000					1		获得季度通天塔参赛资格	4	
GoSkyTower_3	7702	年度通天塔选手	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		获得年度通天塔参赛资格	5	
GoSkyTower_4	7707	年度通天登顶豪侠	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000					1		在通天塔年度赛中登顶八层，冠绝群雄！	7	
InDifferBattle_1	7703	月度心魔幻境选手	Title_Normal;	蓝色称号	200	204	205	206	2592000					1		获得月度心魔幻境参赛资格	3	
InDifferBattle_2	7704	季度心魔幻境选手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000					1		获得季度心魔幻境参赛资格	4	
InDifferBattle_4	7706	亦真亦幻	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在季度心魔幻境中获得优胜	5	
NewTitle_OldPlayer1	7801	剑歌红尘	Title_Normal;	蓝色称号	200	204	205	206						1		活动称号	3	
NewTitle_OldPlayer2	7802	青春做伴	Title_Normal;	蓝色称号	200	204	205	206						1		活动称号	3	
NewTitle_BookPlayer1	7803	万夫莫敌	Title_Normal;Title_Purple	紫色称号	200	207	208	209						1		活动称号	4	
NewTitle_BookPlayer2	7804	睥睨疆场	Title_Normal;Title_Purple	紫色称号	200	207	208	209						1		活动称号	4	
NewTitle_BookPlayer3	7805	独步天下	Title_Normal;Title_Purple	紫色称号	200	207	208	209						1		活动称号	4	
NewTitle_BookPlayer4	7806	侠客中的侠客	Title_Normal;Title_Purple	紫色称号	200	207	208	209						1		活动称号	4	
VNClosedBateTitle1	8000	黄金再起	Title_Normal;	蓝色称号	200	204	205	206						1		剑心未老，情缘未了！公测前参加官网英雄招募活动获得的特殊称号	3	
Waiyi_1	8101	浮光若梦	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		金玉锦绣，光彩照人！使用[FFFE0D]浮光若梦豪华宝箱[-]获得的称号	5	
Waiyi_10	8110	风华绝代	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				9325	1		使用[FFFE0D]风华绝代豪华宝箱[-]获得的称号	5
Waiyi_11	8111	故梦星辰	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				9351	1		参加[FFFE0D]故梦星辰[-]活动获得的称号	5
Waiyi_2	8102	邪魅狷狂	Title_Normal;Title_Pink	粉色称号	200	210	211	212						1		邪魅狷狂，唯我独魔！使用[FFFE0D]邪魅狷狂无敌宝箱[-]获得的称号	5	
Waiyi_3	8103	邪魅狷狂	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		邪魅狷狂，唯我独魔！使用[FFFE0D]邪魅狷狂豪华宝箱[-]获得的称号	5	
Waiyi_4	8104	枫华绝代	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		使用[FFFE0D]枫华绝代豪华宝箱[-]获得的称号	5	
Waiyi_5	8105	起舞弄清影	Title_Normal;Title_Pink	粉色称号	200	210	211	212		UI/Atlas/BeautyTitle/BeautyTitle3.prefab  	DressTitle1			1		使用[FFFE0D]风动萤舞豪华宝箱[-]获得的称号	5	
Waiyi_6	8106	沧笙踏歌	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				9265	1		使用[FFFE0D]盛夏风情豪华宝箱[-]获得的称号	5	
Waiyi_7	8107	鎏金染华年	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				9938	1		使用[FFFE0D]秋叶流歌豪华宝箱[-]获得的称号	5	
Waiyi_8	8108	缀芳沐雪	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				9942	1		使用[FFFE0D]缀芳沐雪豪华宝箱[-]获得的称号	5	
Waiyi_9	8109	翩燕流云	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000				9323	1		使用[FFFE0D]翩燕流云豪华宝箱[-]获得的称号	5
WarofIceAndFire_1	6859	御火者	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		灭火大作战活动火娃榜第一名获得	5
WarofIceAndFire_2	6860	生火专家	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		灭火大作战活动火娃榜第二至第十名获得	4
WarofIceAndFire_3	6861	弄潮儿	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		灭火大作战活动水娃榜第一名获得	5
WarofIceAndFire_4	6862	救火队员	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		灭火大作战活动水娃榜第二至第十名获得	4
WarofIceAndFire_5	6908	掌火人	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		灭火大作战活动火娃榜第一名获得	5
WarofIceAndFire_6	6909	炽炎焚风	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		灭火大作战活动火娃榜第二至第十名获得	4
WarofIceAndFire_7	6910	沧浪客	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		灭火大作战活动水娃榜第一名获得	5
WarofIceAndFire_8	6911	长空踏浪	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		灭火大作战活动水娃榜第二至第十名获得	4
Marriage1	8200	夫妻称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215						1		完成庄园·晚樱连理婚礼后夫妻获得的独有称号	6	
Marriage2	8201	订婚称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212						1		完成求婚后双方获得的称号	5	
Marriage3	8202	夫妻称号	Title_Normal;Title_Orange	橙色称号	200	213	214	215						1		完成海岛·红鸾揽月婚礼后夫妻获得的独有称号	6	
Marriage4	8203	夫妻称号	Title_Normal;Title_Gold	金色称号	200	216	217	218						1		完成舫舟·乘龙配凤婚礼后夫妻获得的独有称号	7	
Marriage_Firecracker	8204	花落我家	Title_Normal;Title_Pink	粉色称号	200	210	211	212	864000					1		参加婚礼时，在开心爆竹环节中幸运夺得绣球	5	
Marriage_Witness	8205	证婚人	Title_Normal;Title_Orange	橙色称号	200	213	214	215						1		拜堂阶段礼金榜前4名，一同见证新人成婚	6	
Official_Title	10000	官方采风官	Title_Normal;	特殊称号（红色）	200	222	223	224						1		官方人员所使用		
Official_Title	10001	官方小记者	Title_Normal;	特殊称号（红色）	200	210	211	212						1		新剑侠情缘手游-官方小记者		
Official_Title3	10002	东哥之敌	Title_Normal;	蓝色称号	200	204	205	206	604800					1		官方活动称号	3	
Official_Title4	10003	东哥迷粉	Title_Normal;	蓝色称号	200	204	205	206	604800					1		官方活动称号	3	
Official_Title5	10004	给我等着	Title_Normal;	蓝色称号	200	204	205	206	604800					1		官方活动称号	3	
Official_Title6	10005	剑侠箐英	Title_Normal;	蓝色称号	200	204	205	206	604800					1		官方活动称号	3	
Official_Title7	10006	拿你没辙	Title_Normal;	蓝色称号	200	204	205	206	604800					1		官方活动称号	3	
Official_Title8	10007	明日新星	Title_Normal;	蓝色称号	200	204	205	206	604800					1		官方活动称号	3	
hd_zhongqiu_title1	6450	霞姿月韵	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000					1		中秋祭月榜中位列[FFFE0D]第1-第3名[-]	6	
hd_zhongqiu_title2	6451	花晨月夕	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		中秋祭月榜中位列[FFFE0D]第4-10名[-]	5	
New_ShengDian_Male	6666	剑心未老	Title_Normal;Title_Orange	橙色称号	200	213	214	215						1		江湖盛典男性贵宾专属称号	6	
New_ShengDian_Female	6667	情缘未了	Title_Normal;Title_Orange	橙色称号	200	213	214	215						1		江湖盛典女性贵宾专属称号	6	
New_ShengDian_HaoXia	6668	盛典豪侠	Title_Normal;Title_Pink	粉色称号	200	210	211	212						1		在江湖盛典帛书收集活动中成功完成收集的优秀豪侠	5	
New_Ershinian	6669	廿载剑侠情	Title_Normal;Title_Pink	粉色称号	200	210	211	212						1		剑侠情缘品牌二十周年专属称号	5	
shengdanjie	6670	圣诞快乐	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		使用[FFFE0D]2017圣诞节豪华宝箱[-]获得的称号	5	
Shengdian_1	6916	盛典使者	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000				10011	1		参加2019年江湖盛典线下品鉴会获得的称号	5
ShenXian_1	6912	神仙眷侣	Title_Normal;Title_Pink	粉色称号	200	210	211	212	31536000					1		在“寻找剑侠江湖中的神仙眷侣”活动中获得的称号。	5
2018Activity_Title1	6671	武林先行客	Title_Normal;	蓝色称号	200	204	205	206	31536000					1		“预约新服，小队集结”活动人气小队成员	3	
2018Activity_Title2	6672	江湖领航人	Title_Normal;Title_Gold	金色称号	200	216	217	218	31536000					1		“预约新服，小队集结”活动人气小队队长	7	
2018Activity_Title3	6673	2018新年快乐		红色称号	200	222	223	224	31536000					1		“新年祝福活动”限量称号		
2018Activity_Title4	6674	威震天下	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		腾讯游戏管家专属用户称号	6	
2018Activity_Title5	6675	清辉映月阑	Title_Normal;Title_Pink	粉色称号	200	210	211	212	5184000					1		通过“元宵节礼盒”获得的称号	5	
2018Activity_Title6	6676	全服人气王·武林萌主	Title_Normal	红色称号	200	222	223	224	15552000					1		空间人气大赛总榜人气第一名		
2018Activity_Title7	6677	全服人气宝贝	Title_Normal;Title_Purple	紫色称号	200	207	208	209	15552000					1		空间人气大赛总榜人气前十	4	
2018Activity_Title8	6678	全服人气王·萌动江湖	Title_Normal;Title_Purple	紫色称号	200	207	208	209	1296000					1		空间人气大赛周榜人气第一名	4	
2018Activity_Title9	6679	本周人气宝贝	Title_Normal;	蓝色称号	200	204	205	206	604800					1		空间人气大赛周榜人气前十	3	
2018Activity_Title10	6680	腾讯游戏管家	Title_Normal;	红色称号	200	222	223	224	7776000							腾讯游戏管家专属用户称号		
2018Activity_Title11	6681	誉满江湖	Title_Normal;	绿色称号	200	219	220	221	7776000							腾讯游戏管家专属用户称号	2	
JYFL_1	6682	剑意风流	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		完成华山资料片剑意风流任务线获得	5	
MonsterNianKiller	6701	年兽终结者	Title_Normal;Title_Orange	橙色称号	200	213	214	215	86400					1		年兽活动中本家族积分最高者获得此称号	6	
MusicTitle1	6824	江湖音雄	Title_Normal;Title_Gold	金色称号	200	216	217	218	15768000			9251	9943	1		获得「诗音阁」大区赛冠军，装备该称号后可以获得「余音绕梁」角色身体特效	7
MusicTitle2	6825	江湖菁音	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15768000			9245	9944	1		获得「诗音阁」大区赛2-10名，装备该称号后可以获得「余音绕梁」角色身体特效	5
MusicTitle3	6826	诗音不歇	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15768000			9245	9945	1		获得「诗音阁」小区赛冠军，装备该称号后可以获得「余音绕梁」角色身体特效	5
MusicTitle4	6827	江湖泛音	Title_Normal;Title_Purple	紫色称号	200	207	208	209	15768000			9246	9946	1		获得「诗音阁」大区赛11-100名，装备该称号后可以获得「余音绕梁」角色身体特效	4
MusicTitle5	6828	诗音小侠	Title_Normal;Title_Purple	紫色称号	200	207	208	209	15768000			9246	9947	1		获得「诗音阁」小区赛2-3名，装备该称号后可以获得「余音绕梁」角色身体特效	4
Womensday_boy	6702	护花使者	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		通过女侠节活动获得的称号	5	
Womensday_girl	6703	人比花娇	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		通过女侠节活动获得的称号	5	
WorkersDay_Title1	6704	劳动模范	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000					1		通过劳动节活动获得的称号	6	
WorkersDay_Title2	6705	劳动小能手	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		通过劳动节活动获得的称号	5	
DanceAct_Title1	6706	舞林至尊	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000					1		通过舞动江湖活动获得的称号	6	
DanceAct_Title2	6707	舞林名侠	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		通过舞动江湖活动获得的称号	5	
DanceAct_Title3	6708	舞林高手	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000					1		通过舞动江湖活动获得的称号	4	
DanceAct_Title4	6731	舞动巅峰	Title_Normal;Title_Orange	橙色称号	200	213	214	215	2592000					1		通过舞动江湖活动获得的称号	6
DanceAct_Title5	6732	舞林翘楚	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		通过舞动江湖活动获得的称号	5
DanceAct_Title6	6733	舞动江湖	Title_Normal;Title_Purple	紫色称号	200	207	208	209	2592000					1		通过舞动江湖活动获得的称号	4
2018WorldCup_1	6709	世界足球先生	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		通过2018世界杯徽章收集活动荣获第一名获得此称号	6	
2018WorldCup_2	6710	懂球帝	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		通过2018世界杯徽章收集活动荣获第2至第5名获得此称号	5	
2019Yunying_1	6923	首席体验官	Title_Normal;Title_Gold	金色称号	200	216	217	218					9352	1		荣获年度首席体验官资格获得该称号	7
2019Yunying_2	6924	超核玩家	Title_Normal;Title_Orange	橙色称号	200	213	214	215					9353	1		剑侠情缘专属管家活动获得该称号	6
2019Yunying_3	6925	一梦又一载	Title_Normal;Title_Purple	紫色称号	200	207	208	209	5184000					1		回馈陪伴赠送获得该称号	4
JiazuPK_1_1	6711	雄才伟略	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		在家族遭遇战中作为领袖带领家族成员获胜6、7、8场获得此称号	6	
JiazuPK_1_2	6712	古之名将不能及	Title_Normal;Title_Orange	橙色称号	200	213	214	215	7776000					1		在家族遭遇战中作为族长带领家族成员获胜6、7、8场获得此称号	6	
JiazuPK_2_1	6713	料敌机先	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在家族遭遇战中作为领袖带领家族成员获胜3、4、5场获得此称号	5	
JiazuPK_2_2	6714	万军从我塞上征	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在家族遭遇战中作为族长带领家族成员获胜3、4、5场获得此称号	5	
taohuahuanjing_1	6715	可爱深红爱浅红	Title_Normal;Title_Pink	粉色称号	200	210	211	212					9271	1		将自己的桃花幻境培育至6棵桃花树后获得此称号	5	
Taoxiaoyao	6822	桃之夭夭	Title_Normal;Title_Purple	紫色称号	200	207	208	209	864000					1		酉阳桃花节活动中桃小妖给剑侠玩家的赠礼称号	4
neirongzhengji_title1	6716	衷情述梦	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15552000				9934	1		盛典内容征集活动中在忘忧酿·故事板块最终结算获得前10名获得此称号	5	
neirongzhengji_title2	6717	声不负雁	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15552000				9935	1		盛典内容征集活动中在绕梁春·声音板块最终结算获得前10名获得此称号	5	
neirongzhengji_title3	6718	诗图洒意	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15552000				9936	1		盛典内容征集活动中在珍忆露·照片板块最终结算获得前10名获得此称号	5	
neirongzhengji_title4	6719	湖心泛影	Title_Normal;Title_Pink	粉色称号	200	210	211	212	15552000				9937	1		盛典内容征集活动中在剑影液·扮演板块最终结算获得前10名获得此称号	5	
yixingjiqing_title1	6720	一往情深深几许	Title_Normal;Title_Orange	粉色称号	200	210	211	212	7776000				9349	1		银杏寄情活动中获赞数排行第1名获得此称号	6	
yixingjiqing_title2	6721	情深款款	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		银杏寄情活动中获赞数排行第2~10名获得此称号	5	
KinDefendFuben_title1	6722	勇冠三军	Title_Normal;Title_Pink	粉色称号	200	210	211	212	1814400					1		家族保卫战活动中成功击杀完颜宗翰的任一分身获得此称号	5	
KinFoku_1	6502	功能称号	Title_Normal;Title_Purple	紫色称号	200	207	208	209						1		天龙之争的功能称号，用于展示玩家当前持有的舍利子数量	4
DongrijiFudai_Title1	6723	金牌圣诞老人	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在冬雪祭福袋活动中赠礼排行榜排名第1名获得的称号	5	
DongrijiFudai_Title2	6724	圣诞使者	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在冬雪祭福袋活动中赠礼排行榜排名第2-10名获得的称号	4	
XinchunFudai_Title1	6725	财神下凡	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在新春福袋活动中赠礼排行榜排名第1名获得的称号	5	
XinchunFudai_Title1	6734	春风化雨	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000					1		在师徒礼盒活动中赠礼排行榜排名第1名获得的称号	5
XinchunFudai_Title2	6726	利是使者	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在新春福袋活动中赠礼排行榜排名第2-10名获得的称号	4	
XinchunFudai_Title2	6735	师徒情深	Title_Normal;Title_Purple	紫色称号	200	207	208	209	7776000					1		在师徒礼盒活动中赠礼排行榜排名第2-10名获得的称号	4
Xinyueka	6832	贵不可言	Title_Normal;Title_Pink	粉色称号	200	210	211	212	2592000					1		购买心悦月卡获得该称号	5
test	9999	测试称号	Title_Normal;Title_Pink	粉色称号	200	210	211	212	7776000				9999	1		测试称号	5	
PartnerGuest_1	6801	震古烁今		橙色称号	200	213	214	215								门客头顶称号	6	
PartnerGuest_2	6802	独孤求败		粉色称号	200	210	211	212								门客头顶称号	5	
PartnerGuest_3	6803	名动江湖		紫色称号	200	207	208	209								门客头顶称号	4	
PartnerGuest_4	6804	炉火纯青		蓝色称号	200	204	205	206								门客头顶称号	3	
PartnerGuest_5	6805	小有所成		绿色称号	200	201	202	203								门客头顶称号	2	
KeyQuest_1	6806	银符携带者		蓝色称号	200	204	205	206								遗迹寻宝中有传送符的玩家头顶称号	3	
KeyQuest_2	6807	金符携带者		橙色称号	200	213	214	215								遗迹寻宝中有传送符的玩家头顶称号	6	
LoveTask_1	6808	情缘任务称号		特殊称号（绿色）	200	219	220	221						1		情缘任务奖励称号	2	
