IconId	Atlas	Sprite	ExtAtlas	ExtSprite	Desc1	Desc2
1040	UI/Atlas/Item/Item/Item5.prefab	horse_lv6_a			红骊	
1041	UI/Atlas/Item/Item/Item5.prefab	horse_lv6_b			绿踪	
1042	UI/Atlas/Item/Item/Item5.prefab	horse_lv4_a			乌骓	
1226	UI/Atlas/Item/Item/Item2.prefab	jiazulihe			家族礼盒	
1225	UI/Atlas/Item/Item/Item.prefab	WuDaoDeJing_Chip			武道德经碎片	
1240	UI/Atlas/Item/Item/Item2.prefab	shouchonglibao			首充礼包	
1242	UI/Atlas/Item/Item/Item2.prefab	yiyuanchaozhilibao			1元超值礼包	
1256	UI/Atlas/Item/CurrencyIcon/CurrencyIcon.prefab	HunshiBig			魂石	
1257	UI/Atlas/Item/CurrencyIcon/CurrencyIcon.prefab	JingpoBig			精魄	
1258	UI/Atlas/Item/Item/Item.prefab	wushenling			武神殿令牌	
1259	UI/Atlas/Item/Item/Item.prefab	qiangduoling			抢夺令	
1260	UI/Atlas/Item/Item/Item.prefab	tansuoling			探索令	
1261	UI/Atlas/Item/CurrencyIcon/CurrencyIcon.prefab	CurrencyBig			古铜币	
1342	UI/Atlas/Item/Item/Item.prefab	Partner_Exp_3			特效同伴经验药水	
1348	UI/Atlas/Item/Item/Item.prefab	mijingxiansuo			惩恶秘境秘境线索	
1361	UI/Atlas/Item/Item/Item.prefab	Physical Water_60			体力（60）	
1362	UI/Atlas/Item/Item/Item.prefab	Physical Water_100			体力（100）	
1366	UI/Atlas/Item/CurrencyIcon/CurrencyIcon.prefab	HonorShouBig			首领荣誉令	
1367	UI/Atlas/Item/CurrencyIcon/CurrencyIcon.prefab	HonorMingBig			名将荣誉令	
1373	UI/Atlas/Item/Item/Item.prefab	ShanHeSheJi_Chip			山河社稷图碎片	
1393	UI/Atlas/Item/Item/Item.prefab	Token_Champions			盟主令	
1394	UI/Atlas/Item/Item/Item.prefab	Token_Soldier			名将令	
1395	UI/Atlas/Item/Item/Item.prefab	Token_ChengZhu			逐鹿令	
1396	UI/Atlas/Item/Item/Item.prefab	Token_King			皇帝令	
1397	UI/Atlas/Item/Item/Item.prefab	Token_Legend			传说令	
1398	UI/Atlas/Item/Item/Item26.prefab	Token_Oracle			神谕令	
1400	UI/Atlas/Item/Item/Item.prefab	bagcrystal_1			一袋白水晶	
1401	UI/Atlas/Item/Item/Item.prefab	bagcrystal_2			一袋绿水晶	
1402	UI/Atlas/Item/Item/Item.prefab	bagcrystal_3			一袋蓝水晶	
1403	UI/Atlas/Item/Item/Item.prefab	bagcrystal_4			一袋紫水晶	
1404	UI/Atlas/Item/Item/Item.prefab	bagcrystal_5			一袋粉水晶	
1405	UI/Atlas/Item/Item/Item.prefab	bagcrystal_6			一袋橙水晶	
1406	UI/Atlas/Item/CurrencyIcon/CurrencyIcon.prefab	ManualBig			体力值	
1407	UI/Atlas/Item/Item/Item4.prefab	Blueprint_weapon			黄金图谱（武器）	
1408	UI/Atlas/Item/Item/Item4.prefab	Blueprint_armor			黄金图谱（衣服）	
1409	UI/Atlas/Item/Item/Item4.prefab	Blueprint_helm			黄金图谱（帽子）	
1410	UI/Atlas/Item/Item/Item4.prefab	Blueprint_belt			黄金图谱（腰带）	
1411	UI/Atlas/Item/Item/Item4.prefab	Blueprint_cuff			黄金图谱（护腕）	
1412	UI/Atlas/Item/Item/Item4.prefab	Blueprint_boots			黄金图谱（鞋子）	
1413	UI/Atlas/Item/Item/Item4.prefab	Blueprint_necklace			黄金图谱（项链）	
1414	UI/Atlas/Item/Item/Item4.prefab	Blueprint_ring			黄金图谱（戒指）	
1415	UI/Atlas/Item/Item/Item4.prefab	Blueprint_pendant			黄金图谱（玉佩）	
1416	UI/Atlas/Item/Item/Item4.prefab	Blueprint_amulet			黄金图谱（护身符）	
1417	UI/Atlas/Item/Item/Item4.prefab	Golden_Stuff			和氏璧	
1507	UI/Atlas/Item/Item/Item18.prefab	Platinum_weapon			白金图谱（武器）	
1508	UI/Atlas/Item/Item/Item18.prefab	Platinum_armor			白金图谱（衣服）	
1509	UI/Atlas/Item/Item/Item18.prefab	Platinum_helm			白金图谱（帽子）	
1510	UI/Atlas/Item/Item/Item18.prefab	Platinum_belt			白金图谱（腰带）	
1511	UI/Atlas/Item/Item/Item18.prefab	Platinum_cuff			白金图谱（护腕）	
1512	UI/Atlas/Item/Item/Item18.prefab	Platinum_boots			白金图谱（鞋子）	
1513	UI/Atlas/Item/Item/Item18.prefab	Platinum_necklace			白金图谱（项链）	
1514	UI/Atlas/Item/Item/Item18.prefab	Platinum_ring			白金图谱（戒指）	
1515	UI/Atlas/Item/Item/Item18.prefab	Platinum_pendant			白金图谱（玉佩）	
1516	UI/Atlas/Item/Item/Item18.prefab	Platinum_amulet			白金图谱（护身符）	
1517	UI/Atlas/Item/Item/Item18.prefab	suihouzhu			随侯珠	
1454	UI/Atlas/Item/Item/Item.prefab	WuDaoDeJing			武道德经	
1457	UI/Atlas/NewAtlas/JewelryEquipment/JewelryEquipment.prefab	Jewelry_Show			稀有首饰	
1610	UI/Atlas/Item/Item/Item.prefab	wanglaoji			王老吉	
1611	UI/Atlas/Item/Item/Item.prefab	wanglaojibuff			王老吉传功丹	
1928	UI/Atlas/Item/Item/Item.prefab	wanglaoji_box			王老吉超吉礼包	
1971	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	attackrate_1			【初级】命中	
1972	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	defense_1			【初级】闪避	
1973	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	ignore_defense_1			【初级】忽略闪避	
1974	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	weaken_deadlystrike_1			【初级】抗会心几率	
1975	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	recover_life_1			【初级】生命回复	
1976	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_hurt_1			【初级】抗受伤效果	
1977	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_slowall_1			【初级】抗迟缓效果	
1978	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_zhican_1			【初级】抗致残效果	
1979	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_palsy_1			【初级】抗麻痹效果	
1980	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_stun_1			【初级】抗眩晕效果	
1981	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_gold_huikanshu			挥砍术	
1982	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_water_bingzhuishu			冰锥术	
1983	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_wood_feibiaoshu			飞镖术	
1984	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_fire_huoqiushu			火球术	
1985	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_earth_leiguangshu			雷光术	
1986	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_zhiyushu			治愈术	
1987	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	attackrate_2			【中级】命中	
1988	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	defense_2			【中级】闪避	
1989	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	ignore_defense_2			【中级】忽略闪避	
1990	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	weaken_deadlystrike_2			【中级】抗会心几率	
1991	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	recover_life_2			【中级】生命回复	
1992	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_hurt_2			【中级】抗受伤效果	
1993	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_slowall_2			【中级】抗迟缓效果	
1994	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_zhican_2			【中级】抗致残效果	
1995	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_palsy_2			【中级】抗麻痹效果	
1996	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_stun_2			【中级】抗眩晕效果	
1997	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	deadlystrike_1			【初级】会心几率	
1998	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_attack_1			【初级】攻击力	
1999	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_life_1			【初级】生命	
2000	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_runspeed_1			【初级】移动速度	
2001	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	metal_resist_1			【初级】金系抗性	
2002	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	wood_resist_1			【初级】木系抗性	
2003	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	water_resist_1			【初级】水系抗性	
2004	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	fire_resist_1			【初级】火系抗性	
2005	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	earth_resist_1			【初级】土系抗性	
2006	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_allseriesstate_1			【初级】抗属性效果	
2007	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_gold_potianzhan			破天斩	
2008	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_water_bingfengzhi			冰封指	
2009	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_wood_xiulijian			袖里箭	
2010	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_fire_lieyanzhi			烈焰指	
2011	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_earth_nuleizhi			怒雷指	
2012	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_quntizhiyu			群体治愈术	
2013	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_duzhangshu			毒瘴术	
2014	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_jingang			金刚护体	
2015	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_budong			不动明王	
2016	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_kumufengchun			枯木逢春	
2017	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_xulijian			蓄力箭	
2018	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	attackrate_3			【高级】命中	
2019	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	defense_3			【高级】闪避	
2020	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	ignore_defense_3			【高级】忽略闪避	
2021	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	weaken_deadlystrike_3			【高级】抗会心几率	
2022	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	recover_life_3			【高级】生命回复	
2023	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_hurt_3			【高级】抗受伤效果	
2024	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_slowall_3			【高级】抗迟缓效果	
2025	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_zhican_3			【高级】抗致残效果	
2026	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_palsy_3			【高级】抗麻痹效果	
2027	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_stun_3			【高级】抗眩晕效果	
2028	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	deadlystrike_2			【中级】会心几率	
2029	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_attack_2			【中级】攻击力	
2030	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_life_2			【中级】生命	
2031	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_runspeed_2			【中级】移动速度	
2032	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	metal_resist_2			【中级】金系抗性	
2033	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	wood_resist_2			【中级】木系抗性	
2034	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	water_resist_2			【中级】水系抗性	
2035	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	fire_resist_2			【中级】火系抗性	
2036	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	earth_resist_2			【中级】土系抗性	
2037	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_allseriesstate_2			【中级】抗属性效果	
2038	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_steallife_1			【初级】吸取生命	
2039	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_hurt_1			【初级】受伤效果	
2040	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_slowall_1			【初级】迟缓效果	
2041	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_zhican_1			【初级】致残效果	
2042	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_palsy_1			【初级】麻痹效果	
2043	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_stun_1			【初级】眩晕效果	
2044	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	all_series_resist_1			【初级】全系抗性	
2045	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	ignore_all_resist_1			【初级】忽略全系抗性	
2046	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	damagereturn_1			【初级】反击	
2047	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	attackspeed_1			【初级】攻击速度	
2048	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_gold_banyuezhan			半月斩	
2049	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_water_jingtaohailang			惊涛骇浪	
2050	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_wood_chuanxinci			穿心刺	
2051	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_fire_tuishantianhai			推山填海	
2052	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_earth_jiutiankuanglei			九天狂雷	
2053	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_quntiduzhang			群体毒瘴	
2054	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_jingang_all			群体金刚	
2055	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_budong_all			群体明王	
2056	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_niepanchongsheng			涅槃重生	
2057	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	deadlystrike_3			【高级】会心几率	
2058	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_attack_3			【高级】攻击力	
2059	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_life_3			【高级】生命	
2060	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_runspeed_3			【高级】移动速度	
2061	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	metal_resist_3			【高级】金系抗性	
2062	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	wood_resist_3			【高级】木系抗性	
2063	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	water_resist_3			【高级】水系抗性	
2064	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	fire_resist_3			【高级】火系抗性	
2065	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	earth_resist_3			【高级】土系抗性	
2066	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	resist_allseriesstate_3			【高级】抗属性效果	
2067	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_steallife_2			【中级】吸取生命	
2068	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_hurt_2			【中级】受伤效果	
2069	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_slowall_2			【中级】迟缓效果	
2070	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_zhican_2			【中级】致残效果	
2071	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_palsy_2			【中级】麻痹效果	
2072	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_stun_2			【中级】眩晕效果	
2073	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	all_series_resist_2			【中级】全系抗性	
2074	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	ignore_all_resist_2			【中级】忽略全系抗性	
2075	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	damagereturn_2			【中级】反击	
2076	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	attackspeed_2			【中级】攻击速度	
2077	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	skill_baicaoxianlu			百草仙露	
2078	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_steallife_3			【高级】吸取生命	
2079	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_hurt_3			【高级】受伤效果	
2080	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_slowall_3			【高级】迟缓效果	
2081	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_zhican_3			【高级】致残效果	
2082	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_palsy_3			【高级】麻痹效果	
2083	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	add_stun_3			【高级】眩晕效果	
2084	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	all_series_resist_3			【高级】全系抗性	
2085	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	ignore_all_resist_3			【高级】忽略全系抗性	
2086	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	damagereturn_3			【高级】反击	
2087	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	attackspeed_3			【高级】攻击速度	
2153	UI/Atlas/Item/Item/Item2.prefab	JewelryBox			首饰礼物盒	
2154	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_random	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_white	随机1级魂石	
2167	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_random	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_green	随机2级魂石	
2168	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_random	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_blue	随机3级魂石	
2169	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_random	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	随机4级魂石	
2170	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_random	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	随机5级魂石	
3517	UI/Atlas/Item/Item/Item13.prefab	SpiritStoneBox	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_green	2级魂石任选箱	
3518	UI/Atlas/Item/Item/Item13.prefab	SpiritStoneBox	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_blue	3级魂石任选箱	
2699	UI/Atlas/Item/Item/Item13.prefab	SpiritStoneBox	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	4级魂石任选箱	
7670	UI/Atlas/Item/Item/Item13.prefab	SpiritStoneBox	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_pink	5级魂石任选箱	
7716	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_weapon	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	4级兵甲魂石任选箱	
7717	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_jewelry	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	4级首饰魂石任选箱	
7718	UI/Atlas/NewAtlas/SpiritStone/SpiritStone2.prefab	stone_armor	UI/Atlas/NewAtlas/SpiritStone/SpiritStone1.prefab	stone_purple	4级防具魂石任选箱	
2156	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	Random_Blue			随机同伴技能书	
2157	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	Random_White			随机1级同伴技能书	
2158	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	Random_Green			随机2级同伴技能书	
2159	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	Random_Blue			随机3级同伴技能书	
2160	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	Random_Purple			随机4级同伴技能书	
2161	UI/Atlas/NewAtlas/CompanionSkill/CompanionSkillBook.prefab 	Random_Orange			随机5级同伴技能书	
2183	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_096			同伴·莺儿	
2184	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_121			同伴·卢青	
2185	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_043			同伴·顾武	
2186	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_059			同伴·李三	
2187	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_boss012			同伴·胡神医	
2188	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_boss111			同伴·秦沐白	
2189	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_033			同伴·苏墨芸	
2190	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_boss004			同伴·萧动尘	
2191	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_060			同伴·张仲天	
2192	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_038			同伴·路达	
2193	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_025			同伴·殷方	
2194	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_026			同伴·南宫彩虹	
2195	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_031			同伴·紫轩	
2196	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_118			同伴·无相	
2197	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_120			同伴·林海	
2198	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_044			同伴·陆文龙	
2199	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_027			同伴·赵无双	
2200	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_003			同伴·蔷薇	
2201	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_093			同伴·张如梦	
2202	UI/Atlas/Head/Partner/Partner_Male_01.prefab	Head_npc_053			同伴·赵节	
2203	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_099			同伴·邵骑风	
2204	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_100			同伴·张琳心	
2205	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_094			同伴·卓非凡	
2206	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_109			同伴·赵升权	
2207	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_077			同伴·纳兰真	
2208	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_032			同伴·柴嵩	
2209	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_boss013			同伴·唐潇	
2210	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_005a			同伴·何暮雪	
2211	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_pet_007			同伴·无想	
2212	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_102			同伴·月眉儿	
2213	UI/Atlas/Head/Partner/Partner_Male_02.prefab	Head_npc_119			同伴·张风	
2214	UI/Atlas/Head/Partner/Partner_Female_01.prefab	Head_npc_129			同伴·燕若雪	
