ClassParamID	Desc	Probability	Name	Item	DebtReplaceItem	OtherType	SubType	Amount	ForbidStall	Add2Auction	TimeLimit	WorldMsg	FriendMsg	KinMsg	TeamMsg	CloseWorldMsg	CloseFriendMsg	CloseKinMsg	CloseTeamMsg	DateLimit
757	战场黄金宝箱(50-59)	100000	800贡献			Contrib		800												
758	战场黄金宝箱(60-69)	105600	元气瓶（中）	4816				1												
758	战场黄金宝箱(60-69)	222000	中级修为书	2395				1												
758	战场黄金宝箱(60-69)	2400	魂石·李显忠	2535				1												
758	战场黄金宝箱(60-69)	2400	魂石·徒单克宁	2536				1												
758	战场黄金宝箱(60-69)	25000	魂石·邵宏渊	1737				1												
758	战场黄金宝箱(60-69)	25000	魂石·白彦敬	1738				1												
758	战场黄金宝箱(60-69)	120000	战场令牌	1970				1												
758	战场黄金宝箱(60-69)	3000	真气丹·小	6151				1												
758	战场黄金宝箱(60-69)	10000	真气丹·中	6152				1												
758	战场黄金宝箱(60-69)	30000	1000贡献			Contrib		1000												
758	战场黄金宝箱(60-69)	103000	800贡献			Contrib		800												
758	战场黄金宝箱(60-69)	351600	500贡献			Contrib		500												
759	战场黄金宝箱(70-79)	80000	元气瓶（中）	4816				1												
759	战场黄金宝箱(70-79)	200000	中级修为书	2395				1												
759	战场黄金宝箱(70-79)	3300	魂石·李显忠	2535				1												
759	战场黄金宝箱(70-79)	3300	魂石·徒单克宁	2536				1												
759	战场黄金宝箱(70-79)	30000	魂石·邵宏渊	1737				1												
759	战场黄金宝箱(70-79)	30000	魂石·白彦敬	1738				1												
759	战场黄金宝箱(70-79)	120000	战场令牌	1970				1												
759	战场黄金宝箱(70-79)	3000	真气丹·小	6151				1												
759	战场黄金宝箱(70-79)	10000	真气丹·中	6152				1												
759	战场黄金宝箱(70-79)	30000	1000贡献			Contrib		1000												
759	战场黄金宝箱(70-79)	89000	800贡献			Contrib		800												
759	战场黄金宝箱(70-79)	401400	500贡献			Contrib		500												
3008	战场黄金宝箱(80-89)	36000	元气瓶（中）	4816				1												
3008	战场黄金宝箱(80-89)	72000	中级修为书	2395				1												
3008	战场黄金宝箱(80-89)	25000	高级脚蹬碎片	3476				1												
3008	战场黄金宝箱(80-89)	30000	中级脚蹬碎片	3475				1												
3008	战场黄金宝箱(80-89)	2000	魂石·李显忠	2535				1												
3008	战场黄金宝箱(80-89)	2000	魂石·徒单克宁	2536				1												
3008	战场黄金宝箱(80-89)	30000	魂石·邵宏渊	1737				1												
3008	战场黄金宝箱(80-89)	30000	魂石·白彦敬	1738				1												
3008	战场黄金宝箱(80-89)	120000	战场令牌	1970				1												
3008	战场黄金宝箱(80-89)	3000	真气丹·小	6151				1												
3008	战场黄金宝箱(80-89)	10000	真气丹·中	6152				1												
3008	战场黄金宝箱(80-89)	30000	1000贡献			Contrib		1000												
3008	战场黄金宝箱(80-89)	190000	800贡献			Contrib		800												
3008	战场黄金宝箱(80-89)	420000	500贡献			Contrib		500												
3010	战场黄金宝箱(90-99)	20000	元气瓶（中）	4816				1												
3010	战场黄金宝箱(90-99)	40000	中级修为书	2395				1												
3010	战场黄金宝箱(90-99)	40000	高级脚蹬碎片	3476				1												
3010	战场黄金宝箱(90-99)	50000	中级脚蹬碎片	3475				1												
3010	战场黄金宝箱(90-99)	1500	魂石·李显忠	2535				1												
3010	战场黄金宝箱(90-99)	1500	魂石·徒单克宁	2536				1												
3010	战场黄金宝箱(90-99)	20000	魂石·邵宏渊	1737				1												
3010	战场黄金宝箱(90-99)	20000	魂石·白彦敬	1738				1												
3010	战场黄金宝箱(90-99)	100000	战场令牌	1970				1												
3010	战场黄金宝箱(90-99)	3000	真气丹·小	6151				1												
3010	战场黄金宝箱(90-99)	10000	真气丹·中	6152				1												
3010	战场黄金宝箱(90-99)	25000	1000贡献			Contrib		1000												
3010	战场黄金宝箱(90-99)	120000	800贡献			Contrib		800												
3010	战场黄金宝箱(90-99)	549000	500贡献			Contrib		500												
3720	战场黄金宝箱(100-109)	15000	元气瓶（中）	4816				1												
3720	战场黄金宝箱(100-109)	30000	中级修为书	2395				1												
3720	战场黄金宝箱(100-109)	45000	高级脚蹬碎片	3476				1												
3720	战场黄金宝箱(100-109)	50000	中级脚蹬碎片	3475				1												
3720	战场黄金宝箱(100-109)	1500	魂石·李显忠	2535				1												
3720	战场黄金宝箱(100-109)	1500	魂石·徒单克宁	2536				1												
3720	战场黄金宝箱(100-109)	18000	魂石·邵宏渊	1737				1												
3720	战场黄金宝箱(100-109)	18000	魂石·白彦敬	1738				1												
3720	战场黄金宝箱(100-109)	100000	战场令牌	1970				1												
3720	战场黄金宝箱(100-109)	5000	真气丹·小	6151				1												
3720	战场黄金宝箱(100-109)	15000	真气丹·中	6152				1												
3720	战场黄金宝箱(100-109)	50000	1000贡献			Contrib		1000												
3720	战场黄金宝箱(100-109)	150000	800贡献			Contrib		800												
3720	战场黄金宝箱(100-109)	501000	500贡献			Contrib		500												
3721	战场黄金宝箱(110-119)	12000	元气瓶（中）	4816				1												
3721	战场黄金宝箱(110-119)	24000	中级修为书	2395				1												
3721	战场黄金宝箱(110-119)	45000	高级脚蹬碎片	3476				1												
3721	战场黄金宝箱(110-119)	45000	中级脚蹬碎片	3475				1												
3721	战场黄金宝箱(110-119)	1500	魂石·李显忠	2535				1												
3721	战场黄金宝箱(110-119)	1500	魂石·徒单克宁	2536				1												
3721	战场黄金宝箱(110-119)	18000	魂石·邵宏渊	1737				1												
3721	战场黄金宝箱(110-119)	18000	魂石·白彦敬	1738				1												
3721	战场黄金宝箱(110-119)	100000	战场令牌	1970				1												
3721	战场黄金宝箱(110-119)	5000	真气丹·小	6151				1												
3721	战场黄金宝箱(110-119)	14000	真气丹·中	6152				1												
3721	战场黄金宝箱(110-119)	51000	1000贡献			Contrib		1000												
3721	战场黄金宝箱(110-119)	150000	800贡献			Contrib		800												
3721	战场黄金宝箱(110-119)	515000	500贡献			Contrib		500												
6002	战场黄金宝箱(120-129)	12000	元气瓶（中）	4816				1												
6002	战场黄金宝箱(120-129)	24000	中级修为书	2395				1												
6002	战场黄金宝箱(120-129)	45000	高级脚蹬碎片	3476				1												
6002	战场黄金宝箱(120-129)	45000	中级脚蹬碎片	3475				1												
6002	战场黄金宝箱(120-129)	1500	魂石·李显忠	2535				1												
6002	战场黄金宝箱(120-129)	1500	魂石·徒单克宁	2536				1												
6002	战场黄金宝箱(120-129)	18000	魂石·邵宏渊	1737				1												
6002	战场黄金宝箱(120-129)	18000	魂石·白彦敬	1738				1												
6002	战场黄金宝箱(120-129)	100000	战场令牌	1970				1												
6002	战场黄金宝箱(120-129)	5000	真气丹·小	6151				1												
6002	战场黄金宝箱(120-129)	14000	真气丹·中	6152				1												
6002	战场黄金宝箱(120-129)	51000	1000贡献			Contrib		1000												
6002	战场黄金宝箱(120-129)	150000	800贡献			Contrib		800												
6002	战场黄金宝箱(120-129)	515000	500贡献			Contrib		500												
6006	战场黄金宝箱(130-139)	12000	元气瓶（中）	4816				1												
6006	战场黄金宝箱(130-139)	24000	中级修为书	2395				1												
6006	战场黄金宝箱(130-139)	45000	高级脚蹬碎片	3476				1												
6006	战场黄金宝箱(130-139)	45000	中级脚蹬碎片	3475				1												
6006	战场黄金宝箱(130-139)	1500	魂石·李显忠	2535				1												
6006	战场黄金宝箱(130-139)	1500	魂石·徒单克宁	2536				1												
6006	战场黄金宝箱(130-139)	18000	魂石·邵宏渊	1737				1												
6006	战场黄金宝箱(130-139)	18000	魂石·白彦敬	1738				1												
6006	战场黄金宝箱(130-139)	100000	战场令牌	1970				1												
6006	战场黄金宝箱(130-139)	5000	真气丹·小	6151				1												
6006	战场黄金宝箱(130-139)	14000	真气丹·中	6152				1												
6006	战场黄金宝箱(130-139)	51000	1000贡献			Contrib		1000												
6006	战场黄金宝箱(130-139)	150000	800贡献			Contrib		800												
6006	战场黄金宝箱(130-139)	515000	500贡献			Contrib		500												
7489	战场黄金宝箱(140-149)	12000	元气瓶（中）	4816				1												
7489	战场黄金宝箱(140-149)	24000	中级修为书	2395				1												
7489	战场黄金宝箱(140-149)	45000	高级脚蹬碎片	3476				1												
7489	战场黄金宝箱(140-149)	45000	中级脚蹬碎片	3475				1												
7489	战场黄金宝箱(140-149)	1500	魂石·李显忠	2535				1												
7489	战场黄金宝箱(140-149)	1500	魂石·徒单克宁	2536				1												
7489	战场黄金宝箱(140-149)	18000	魂石·邵宏渊	1737				1												
7489	战场黄金宝箱(140-149)	18000	魂石·白彦敬	1738				1												
7489	战场黄金宝箱(140-149)	100000	战场令牌	1970				1												
7489	战场黄金宝箱(140-149)	5000	真气丹·小	6151				1												
7489	战场黄金宝箱(140-149)	14000	真气丹·中	6152				1												
7489	战场黄金宝箱(140-149)	51000	1000贡献			Contrib		1000												
7489	战场黄金宝箱(140-149)	150000	800贡献			Contrib		800												
7489	战场黄金宝箱(140-149)	515000	500贡献			Contrib		500												
8316	战场黄金宝箱(150-159)	12000	元气瓶（中）	4816				1												
8316	战场黄金宝箱(150-159)	24000	中级修为书	2395				1												
8316	战场黄金宝箱(150-159)	45000	高级脚蹬碎片	3476				1												
8316	战场黄金宝箱(150-159)	45000	中级脚蹬碎片	3475				1												
8316	战场黄金宝箱(150-159)	1500	魂石·李显忠	2535				1												
8316	战场黄金宝箱(150-159)	1500	魂石·徒单克宁	2536				1												
8316	战场黄金宝箱(150-159)	18000	魂石·邵宏渊	1737				1												
8316	战场黄金宝箱(150-159)	18000	魂石·白彦敬	1738				1												
8316	战场黄金宝箱(150-159)	100000	战场令牌	1970				1												
8316	战场黄金宝箱(150-159)	5000	真气丹·小	6151				1												
8316	战场黄金宝箱(150-159)	14000	真气丹·中	6152				1												
8316	战场黄金宝箱(150-159)	51000	1000贡献			Contrib		1000												
8316	战场黄金宝箱(150-159)	150000	800贡献			Contrib		800												
8316	战场黄金宝箱(150-159)	515000	500贡献			Contrib		500												
9221	战场黄金宝箱(160-169)	12000	元气瓶（中）	4816				1												
9221	战场黄金宝箱(160-169)	24000	中级修为书	2395				1												
9221	战场黄金宝箱(160-169)	50000	高级脚蹬碎片	3476				1												
9221	战场黄金宝箱(160-169)	0	中级脚蹬碎片	3475				1												
9221	战场黄金宝箱(160-169)	1500	魂石·李显忠	2535				1												
9221	战场黄金宝箱(160-169)	1500	魂石·徒单克宁	2536				1												
9221	战场黄金宝箱(160-169)	5000	魂石·邵宏渊	1737				1												
9221	战场黄金宝箱(160-169)	5000	魂石·白彦敬	1738				1												
9221	战场黄金宝箱(160-169)	100000	战场令牌	1970				1												
9221	战场黄金宝箱(160-169)	35000	真气丹·小	6151				1												
9221	战场黄金宝箱(160-169)	40000	真气丹·中	6152				1												
9221	战场黄金宝箱(160-169)	61000	1000贡献			Contrib		1000												
9221	战场黄金宝箱(160-169)	150000	800贡献			Contrib		800												
