ChangeId	Desc	Part	Genre	CharmExtern	ColorItem1	ConsumeItem1	ConsumeCount1	ColorItem2	ConsumeItem2	ConsumeCount2	ColorItem3	ConsumeItem3	ConsumeCount3	ColorItem4	ConsumeItem4	ConsumeCount4	ColorItem5	ConsumeItem5	ConsumeCount5	ColorItem6	ConsumeItem6	ConsumeCount6	ColorItem7	ConsumeItem7	ConsumeCount7	ColorItem8	ConsumeItem8	ConsumeCount8	NameFacionMale1	NameFacionFemale1	NameFacionFemale2	NameFacionFemale3	NameFacionMale4	NameFacionFemale4	NameFacionMale5	NameFacionFemale5	NameFacionMale6	NameFacionFemale6	NameFacionMale7	NameFacionFemale8	NameFacionMale9	NameFacionMale10	NameFacionFemale10	NameFacionMale11	NameFacionFemale11	NameFacionFemale12	NameFacionMale13	NameFacionFemale14	NameFacionMale15	NameFacionFemale15	NameFacionMale16	NameFacionFemale16	NameFacionMale17	NameFacionFemale17	NameFacionMale18	NameFacionFemale18	NameFacionMale19	NameFacionFemale19	NameFacionMale20	NameFacionFemale20	NameFacionMale21	NameFacionFemale21
1310	T17外装（2019夏季）·限时	0	3	27	11363	2569	1																						外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>	外装：<风华绝代>
1311	T18外装（2019冬季锦鲤）·限时	0	3	27	11850	2569	1																						外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>	外装：<锦鲤>
1312	T19外装（2019秋季盛典）·限时	0	3	27	11859	2569	1																						外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>	外装：<故梦星辰>
1111	韩服	0	3	57	3882	2569	1	3883	2569	10	3884	2569	10	3885	2569	10													外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列	外装：<韩服>系列
1112	越南外装	0	3	57	9699	2569	1																						外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列	外装：<越南外装>系列
1131	韩服·限时	0	3	9	6146	2569	1																						外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）	外装：<韩服>系列（限时3天）
1151	T5外装（黑帮）	0	3	57	6288	2569	1	6289	2569	10	6290	2569	10	6291	2569	10	6539	2569	10										外装：<狂客>系列	外装：<魅灵>系列	外装：<狷者>系列	外装：<魅灵>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<狂客>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<狂客>系列	外装：<狷者>系列	外装：<狂客>系列	外装：<魅灵>系列	外装：<魅灵>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<狂客>系列	外装：<魅灵>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<魅灵>系列	外装：<邪侠>系列	外装：<狷者>系列	外装：<邪侠>系列	外装：<狷者>系列
1181	T9外装（丝路流纱）	0	3	57	3886	2569	1	3887	2569	10	3888	2569	10	3889	2569	10	6832	2569	10	6833	2569	10	11920	2569	10				外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列	外装：<丝路流纱>系列
1191	T11外装（新年装）	0	3	57	7312	2569	1																						外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列	外装：<金玉满堂>系列
1192	T12外装（夏莲）	0	3	117	7542	2569	1	7543	2569	10	7544	2569	10	7545	2569	10	7546	2569	10	7547	2569	10	7708	2569	10	7709	2569	10	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<萤舞·花间>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列	外装：<风动·苍澜>系列	外装：<萤舞·花间>系列
1193	T12A外装（夏莲）	0	3	57	7548	2569	1	7549	2569	10	7550	2569	10	7551	2569	10	7552	2569	10										外装：<苍澜>系列	外装：<花间>系列	外装：<花间>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列	外装：<苍澜>系列	外装：<花间>系列
1194	T12A外装（夏莲）·特殊	0	3	57	11022	2569	1																						外装：<苍澜>	外装：<花间>	外装：<花间>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>	外装：<苍澜>	外装：<花间>
1195	T13外装（夏威夷）	0	3	57	8384	2569	1	8385	2569	10	8386	2569	10	8387	2569	10													外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<生如夏花>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列	外装：<乘风破浪>系列	外装：<生如夏花>系列
1196	T14外装（2018秋装）	0	3	57	9798	2569	1	9799	2569	10	9800	2569	10	9801	2569	10	9802	2569	10										外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列	外装：<秋叶流歌>系列
1197	T14外装（2018秋装）·特殊	0	3	57	11023	2569	1																						外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>	外装：<秋叶流歌>
1198	T15外装（2018冬装）	0	3	57	9804	2569	1	9805	2569	10	9806	2569	10	9807	2569	10													外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列	外装：<缀芳沐雪>系列
1199	T16外装（2019春装燕子）	0	3	57	10502	2569	1	10503	2569	10	10504	2569	10	10505	2569	10	10506	2569	10										外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列	外装：<翩燕流云>系列
1200	T16外装（2019春装燕子）·特殊	0	3	57	11024	2569	1																						外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>	外装：<翩燕流云>
1201	T17外装（2019夏季）	0	3	57	11178	2569	1	11179	2569	10	11180	2569	10	11181	2569	10	11182	2569	10	11183	2569	10							外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列	外装：<风华绝代>系列
