GroupId	SaveId	Desc	Level	Attrib1Type	Attrib1Value1	Attrib1Value2	Attrib1Value3	Attrib2Type	Attrib2Value1	Attrib2Value2	Attrib2Value3	Attrib3Type	Attrib3Value1	Attrib3Value2	Attrib3Value3	Attrib4Type	Attrib4Value1	Attrib4Value2	Attrib4Value3	Attrib5Type	Attrib5Value1	Attrib5Value2	Attrib5Value3
1001		任脉穴位主角属性1	10	lifemax_v	2422																		
1001		任脉穴位主角属性1	11	lifemax_v	2680																		
1001		任脉穴位主角属性1	12	lifemax_v	2938																		
1001		任脉穴位主角属性1	13	lifemax_v	3196																		
1001		任脉穴位主角属性1	14	lifemax_v	3454																		
1001		任脉穴位主角属性1	15	lifemax_v	3712																		
1001		任脉穴位主角属性1	16	lifemax_v	3970																		
1001		任脉穴位主角属性1	17	lifemax_v	4228																		
1001		任脉穴位主角属性1	18	lifemax_v	4486																		
1001		任脉穴位主角属性1	19	lifemax_v	4744																		
1001		任脉穴位主角属性1	20	lifemax_v	5000																		
1002		任脉穴位主角属性2	1	metal_resist_v	10																		
1002		任脉穴位主角属性2	2	metal_resist_v	19																		
1002		任脉穴位主角属性2	3	metal_resist_v	28																		
1002		任脉穴位主角属性2	4	metal_resist_v	37																		
1002		任脉穴位主角属性2	5	metal_resist_v	46																		
1002		任脉穴位主角属性2	6	metal_resist_v	55																		
1002		任脉穴位主角属性2	7	metal_resist_v	64																		
1002		任脉穴位主角属性2	8	metal_resist_v	73																		
1002		任脉穴位主角属性2	9	metal_resist_v	82																		
1002		任脉穴位主角属性2	10	metal_resist_v	91																		
1002		任脉穴位主角属性2	11	metal_resist_v	100																		
1002		任脉穴位主角属性2	12	metal_resist_v	109																		
1002		任脉穴位主角属性2	13	metal_resist_v	118																		
1002		任脉穴位主角属性2	14	metal_resist_v	127																		
1002		任脉穴位主角属性2	15	metal_resist_v	136																		
1002		任脉穴位主角属性2	16	metal_resist_v	145																		
1002		任脉穴位主角属性2	17	metal_resist_v	154																		
1002		任脉穴位主角属性2	18	metal_resist_v	163																		
1002		任脉穴位主角属性2	19	metal_resist_v	172																		
1002		任脉穴位主角属性2	20	metal_resist_v	180																		
1003		任脉穴位主角属性3	1	wood_resist_v	10																		
1003		任脉穴位主角属性3	2	wood_resist_v	19																		
1003		任脉穴位主角属性3	3	wood_resist_v	28																		
1003		任脉穴位主角属性3	4	wood_resist_v	37																		
1003		任脉穴位主角属性3	5	wood_resist_v	46																		
1003		任脉穴位主角属性3	6	wood_resist_v	55																		
1003		任脉穴位主角属性3	7	wood_resist_v	64																		
1003		任脉穴位主角属性3	8	wood_resist_v	73																		
1003		任脉穴位主角属性3	9	wood_resist_v	82																		
1003		任脉穴位主角属性3	10	wood_resist_v	91																		
1003		任脉穴位主角属性3	11	wood_resist_v	100																		
1003		任脉穴位主角属性3	12	wood_resist_v	109																		
1003		任脉穴位主角属性3	13	wood_resist_v	118																		
1003		任脉穴位主角属性3	14	wood_resist_v	127																		
1003		任脉穴位主角属性3	15	wood_resist_v	136																		
1003		任脉穴位主角属性3	16	wood_resist_v	145																		
1003		任脉穴位主角属性3	17	wood_resist_v	154																		
1003		任脉穴位主角属性3	18	wood_resist_v	163																		
1003		任脉穴位主角属性3	19	wood_resist_v	172																		
1003		任脉穴位主角属性3	20	wood_resist_v	180																		
1004		任脉穴位主角属性4	1	water_resist_v	10																		
1004		任脉穴位主角属性4	2	water_resist_v	19																		
1004		任脉穴位主角属性4	3	water_resist_v	28																		
1004		任脉穴位主角属性4	4	water_resist_v	37																		
1004		任脉穴位主角属性4	5	water_resist_v	46																		
1004		任脉穴位主角属性4	6	water_resist_v	55																		
1004		任脉穴位主角属性4	7	water_resist_v	64																		
1004		任脉穴位主角属性4	8	water_resist_v	73																		
1004		任脉穴位主角属性4	9	water_resist_v	82																		
1004		任脉穴位主角属性4	10	water_resist_v	91																		
1004		任脉穴位主角属性4	11	water_resist_v	100																		
1004		任脉穴位主角属性4	12	water_resist_v	109																		
1004		任脉穴位主角属性4	13	water_resist_v	118																		
1004		任脉穴位主角属性4	14	water_resist_v	127																		
1004		任脉穴位主角属性4	15	water_resist_v	136																		
1004		任脉穴位主角属性4	16	water_resist_v	145																		
1004		任脉穴位主角属性4	17	water_resist_v	154																		
1004		任脉穴位主角属性4	18	water_resist_v	163																		
1004		任脉穴位主角属性4	19	water_resist_v	172																		
1004		任脉穴位主角属性4	20	water_resist_v	180																		
1005		任脉穴位主角属性5	1	fire_resist_v	10																		
1005		任脉穴位主角属性5	2	fire_resist_v	19																		
1005		任脉穴位主角属性5	3	fire_resist_v	28																		
1005		任脉穴位主角属性5	4	fire_resist_v	37																		
1005		任脉穴位主角属性5	5	fire_resist_v	46																		
1005		任脉穴位主角属性5	6	fire_resist_v	55																		
1005		任脉穴位主角属性5	7	fire_resist_v	64																		
1005		任脉穴位主角属性5	8	fire_resist_v	73																		
1005		任脉穴位主角属性5	9	fire_resist_v	82																		
1005		任脉穴位主角属性5	10	fire_resist_v	91																		
1005		任脉穴位主角属性5	11	fire_resist_v	100																		
1005		任脉穴位主角属性5	12	fire_resist_v	109																		
1005		任脉穴位主角属性5	13	fire_resist_v	118																		
1005		任脉穴位主角属性5	14	fire_resist_v	127																		
1005		任脉穴位主角属性5	15	fire_resist_v	136																		
1005		任脉穴位主角属性5	16	fire_resist_v	145																		
1005		任脉穴位主角属性5	17	fire_resist_v	154																		
1005		任脉穴位主角属性5	18	fire_resist_v	163																		
1005		任脉穴位主角属性5	19	fire_resist_v	172																		
1005		任脉穴位主角属性5	20	fire_resist_v	180																		
1006		任脉穴位主角属性6	1	earth_resist_v	10																		
1006		任脉穴位主角属性6	2	earth_resist_v	19																		
1006		任脉穴位主角属性6	3	earth_resist_v	28																		
1006		任脉穴位主角属性6	4	earth_resist_v	37																		
1006		任脉穴位主角属性6	5	earth_resist_v	46																		
1006		任脉穴位主角属性6	6	earth_resist_v	55																		
1006		任脉穴位主角属性6	7	earth_resist_v	64																		
1006		任脉穴位主角属性6	8	earth_resist_v	73																		
1006		任脉穴位主角属性6	9	earth_resist_v	82																		
1006		任脉穴位主角属性6	10	earth_resist_v	91																		
1006		任脉穴位主角属性6	11	earth_resist_v	100																		
1006		任脉穴位主角属性6	12	earth_resist_v	109																		
1006		任脉穴位主角属性6	13	earth_resist_v	118																		
1006		任脉穴位主角属性6	14	earth_resist_v	127																		
1006		任脉穴位主角属性6	15	earth_resist_v	136																		
1006		任脉穴位主角属性6	16	earth_resist_v	145																		
1006		任脉穴位主角属性6	17	earth_resist_v	154																		
1006		任脉穴位主角属性6	18	earth_resist_v	163																		
1006		任脉穴位主角属性6	19	earth_resist_v	172																		
1006		任脉穴位主角属性6	20	earth_resist_v	180																		
1007		任脉穴位主角属性7	1	basic_damage_v	20		20																
1007		任脉穴位主角属性7	2	basic_damage_v	30		30																
1007		任脉穴位主角属性7	3	basic_damage_v	40		40																
1007		任脉穴位主角属性7	4	basic_damage_v	50		50																
1007		任脉穴位主角属性7	5	basic_damage_v	60		60																
1007		任脉穴位主角属性7	6	basic_damage_v	70		70																
1007		任脉穴位主角属性7	7	basic_damage_v	80		80																
1007		任脉穴位主角属性7	8	basic_damage_v	90		90																
1007		任脉穴位主角属性7	9	basic_damage_v	100		100																
1007		任脉穴位主角属性7	10	basic_damage_v	110		110																
1007		任脉穴位主角属性7	11	basic_damage_v	120		120																
1007		任脉穴位主角属性7	12	basic_damage_v	130		130																
1007		任脉穴位主角属性7	13	basic_damage_v	140		140																
1007		任脉穴位主角属性7	14	basic_damage_v	150		150																
1007		任脉穴位主角属性7	15	basic_damage_v	160		160																
1007		任脉穴位主角属性7	16	basic_damage_v	170		170																
1007		任脉穴位主角属性7	17	basic_damage_v	179		179																
1007		任脉穴位主角属性7	18	basic_damage_v	187		187																
1007		任脉穴位主角属性7	19	basic_damage_v	194		194																
1007		任脉穴位主角属性7	20	basic_damage_v	200		200																
1008		任脉穴位主角属性8	1	ignore_defense_v	30																		
1008		任脉穴位主角属性8	2	ignore_defense_v	45																		
1008		任脉穴位主角属性8	3	ignore_defense_v	60																		
1008		任脉穴位主角属性8	4	ignore_defense_v	75																		
1008		任脉穴位主角属性8	5	ignore_defense_v	90																		
1008		任脉穴位主角属性8	6	ignore_defense_v	105																		
1008		任脉穴位主角属性8	7	ignore_defense_v	120																		
1008		任脉穴位主角属性8	8	ignore_defense_v	135																		
1008		任脉穴位主角属性8	9	ignore_defense_v	150																		
1008		任脉穴位主角属性8	10	ignore_defense_v	165																		
1008		任脉穴位主角属性8	11	ignore_defense_v	180																		
1008		任脉穴位主角属性8	12	ignore_defense_v	195																		
1008		任脉穴位主角属性8	13	ignore_defense_v	210																		
1008		任脉穴位主角属性8	14	ignore_defense_v	225																		
1008		任脉穴位主角属性8	15	ignore_defense_v	240																		
1008		任脉穴位主角属性8	16	ignore_defense_v	252																		
1008		任脉穴位主角属性8	17	ignore_defense_v	264																		
1008		任脉穴位主角属性8	18	ignore_defense_v	276																		
1008		任脉穴位主角属性8	19	ignore_defense_v	288																		
1008		任脉穴位主角属性8	20	ignore_defense_v	300																		
1009		任脉穴位主角属性9	1	damage4npc_p	1																		
1009		任脉穴位主角属性9	2	damage4npc_p	2																		
1009		任脉穴位主角属性9	3	damage4npc_p	3																		
1009		任脉穴位主角属性9	4	damage4npc_p	4																		
1009		任脉穴位主角属性9	5	damage4npc_p	5																		
1009		任脉穴位主角属性9	6	damage4npc_p	6																		
1009		任脉穴位主角属性9	7	damage4npc_p	7																		
1009		任脉穴位主角属性9	8	damage4npc_p	8																		
1009		任脉穴位主角属性9	9	damage4npc_p	9																		
1009		任脉穴位主角属性9	10	damage4npc_p	10																		
1009		任脉穴位主角属性9	11	damage4npc_p	11																		
1009		任脉穴位主角属性9	12	damage4npc_p	12																		
1009		任脉穴位主角属性9	13	damage4npc_p	13																		
1009		任脉穴位主角属性9	14	damage4npc_p	14																		
1009		任脉穴位主角属性9	15	damage4npc_p	15																		
1009		任脉穴位主角属性9	16	damage4npc_p	16																		
1009		任脉穴位主角属性9	17	damage4npc_p	17																		
1009		任脉穴位主角属性9	18	damage4npc_p	18																		
1009		任脉穴位主角属性9	19	damage4npc_p	19																		
1009		任脉穴位主角属性9	20	damage4npc_p	20																		
1010		任脉穴位主角属性10	1	lifemax_v	150																		
1010		任脉穴位主角属性10	2	lifemax_v	458																		
1010		任脉穴位主角属性10	3	lifemax_v	766																		
1010		任脉穴位主角属性10	4	lifemax_v	1074																		
1010		任脉穴位主角属性10	5	lifemax_v	1382																		
1010		任脉穴位主角属性10	6	lifemax_v	1690																		
1010		任脉穴位主角属性10	7	lifemax_v	1998																		
1010		任脉穴位主角属性10	8	lifemax_v	2306																		
1010		任脉穴位主角属性10	9	lifemax_v	2614																		
1010		任脉穴位主角属性10	10	lifemax_v	2922																		
1010		任脉穴位主角属性10	11	lifemax_v	3230																		
1010		任脉穴位主角属性10	12	lifemax_v	3538																		
1010		任脉穴位主角属性10	13	lifemax_v	3846																		
1010		任脉穴位主角属性10	14	lifemax_v	4154																		
1010		任脉穴位主角属性10	15	lifemax_v	4462																		
1010		任脉穴位主角属性10	16	lifemax_v	4770																		
1010		任脉穴位主角属性10	17	lifemax_v	5078																		
1010		任脉穴位主角属性10	18	lifemax_v	5386																		
1010		任脉穴位主角属性10	19	lifemax_v	5694																		
1010		任脉穴位主角属性10	20	lifemax_v	6000																		
1011		任脉穴位主角属性11	1	basic_damage_v	25		25																
1011		任脉穴位主角属性11	2	basic_damage_v	38		38																
1011		任脉穴位主角属性11	3	basic_damage_v	51		51																
1011		任脉穴位主角属性11	4	basic_damage_v	64		64																
1011		任脉穴位主角属性11	5	basic_damage_v	77		77																
1011		任脉穴位主角属性11	6	basic_damage_v	90		90																
1011		任脉穴位主角属性11	7	basic_damage_v	103		103																
1011		任脉穴位主角属性11	8	basic_damage_v	116		116																
1011		任脉穴位主角属性11	9	basic_damage_v	129		129																
1011		任脉穴位主角属性11	10	basic_damage_v	142		142																
1011		任脉穴位主角属性11	11	basic_damage_v	155		155																
1011		任脉穴位主角属性11	12	basic_damage_v	168		168																
