ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
2157	Player/Characters/M2/Prefab/M2_D016_Body.prefab		B_Hs	M2壮男等级装T16·白金装						M2_D016_Body	1		251|203|133|169	1	253|244|221|67	2.67	225|225|225|27	1.2																			4
2158	Player/Characters/M2/Prefab/M2_D017_Body.prefab		B_Hs	M2壮男等级装T17·白金装						M2_D017_Body	1		251|209|147|102	1.3	255|242|210|11	1.37	255|222|172|21	1.98																			4
2159	Player/Characters/M2/Prefab/M2_D018_Body.prefab		B_Hs	M2壮男等级装T18·白金装						M2_D018_Body	1		232|192|133|90	1	255|244|230|45	1	255|213|168|177	0.98																			4
2160	Player/Characters/M2/Prefab/M2_D019_Body.prefab		B_Hs	M2壮男等级装T19·白金装						M2_D019_Body	1		234|187|137|24	1.8	240|210|174|74	1	245|245|245|40	1																			4
2161	Player/Characters/M2/Prefab/M2_D020_Body.prefab		B_Hs	M2壮男等级装T20·白金装																																	4
2201	Player/Characters/M2/Prefab/M2_D011_Body.prefab	52201	B_Hs	M2壮男等级装T1·偏色1																																	4
2202	Player/Characters/M2/Prefab/M2_D011_Body.prefab	52202	B_Hs	M2壮男等级装T1·偏色2																																	4
2203	Player/Characters/M2/Prefab/M2_D011_Body.prefab	52203	B_Hs	M2壮男等级装T1·偏色3																																	4
2204	Player/Characters/M2/Prefab/M2_D004_Body.prefab	52204	B_Hs	M2壮男等级装T2·偏色1																																	4
2205	Player/Characters/M2/Prefab/M2_D004_Body.prefab	52205	B_Hs	M2壮男等级装T2·偏色2																																	4
2206	Player/Characters/M2/Prefab/M2_D004_Body.prefab	52206	B_Hs	M2壮男等级装T2·偏色3																																	4
2207	Player/Characters/M2/Prefab/M2_D010_Body.prefab	52207	B_Hs	M2壮男等级装T3·偏色1																																	4
2208	Player/Characters/M2/Prefab/M2_D010_Body.prefab	52208	B_Hs	M2壮男等级装T3·偏色2																																	4
2209	Player/Characters/M2/Prefab/M2_D010_Body.prefab	52209	B_Hs	M2壮男等级装T3·偏色3																																	4
2210	Player/Characters/M2/Prefab/M2_D002_Body.prefab	52210	B_Hs	M2壮男等级装T4·偏色1																																	4
2211	Player/Characters/M2/Prefab/M2_D002_Body.prefab	52211	B_Hs	M2壮男等级装T4·偏色2																																	4
2212	Player/Characters/M2/Prefab/M2_D002_Body.prefab	52212	B_Hs	M2壮男等级装T4·偏色3																																	4
2213	Player/Characters/M2/Prefab/M2_D007_Body.prefab	52213	B_Hs	M2壮男等级装T5·偏色1																																	4
2214	Player/Characters/M2/Prefab/M2_D007_Body.prefab	52214	B_Hs	M2壮男等级装T5·偏色2																																	4
2215	Player/Characters/M2/Prefab/M2_D007_Body.prefab	52215	B_Hs	M2壮男等级装T5·偏色3																																	4
2216	Player/Characters/M2/Prefab/M2_D001_Body.prefab	52216	B_Hs	M2壮男等级装T6·偏色1																																	4
2217	Player/Characters/M2/Prefab/M2_D001_Body.prefab	52217	B_Hs	M2壮男等级装T6·偏色2																																	4
2218	Player/Characters/M2/Prefab/M2_D001_Body.prefab	52218	B_Hs	M2壮男等级装T6·偏色3																																	4
2219	Player/Characters/M2/Prefab/M2_D005_Body.prefab	52219	B_Hs	M2壮男等级装T7·偏色1																																	4
2220	Player/Characters/M2/Prefab/M2_D005_Body.prefab	52220	B_Hs	M2壮男等级装T7·偏色2																																	4
2221	Player/Characters/M2/Prefab/M2_D005_Body.prefab	52221	B_Hs	M2壮男等级装T7·偏色3																																	4
2222	Player/Characters/M2/Prefab/M2_D003_Body.prefab	52222	B_Hs	M2壮男等级装T8·偏色1																																	4
2223	Player/Characters/M2/Prefab/M2_D003_Body.prefab	52223	B_Hs	M2壮男等级装T8·偏色2																																	4
2224	Player/Characters/M2/Prefab/M2_D003_Body.prefab	52224	B_Hs	M2壮男等级装T8·偏色3																																	4
2225	Player/Characters/M2/Prefab/M2_D012_Body.prefab	52225	B_Hs	M2壮男等级装T9·偏色1																																	4
2226	Player/Characters/M2/Prefab/M2_D012_Body.prefab	52226	B_Hs	M2壮男等级装T9·偏色2																																	4
2227	Player/Characters/M2/Prefab/M2_D012_Body.prefab	52227	B_Hs	M2壮男等级装T9·偏色3																																	4
2228	Player/Characters/M2/Prefab/M2_D006_Body.prefab	52228	B_Hs	M2壮男等级装T10·偏色1																																	4
2229	Player/Characters/M2/Prefab/M2_D006_Body.prefab	52229	B_Hs	M2壮男等级装T10·偏色2																																	4
2230	Player/Characters/M2/Prefab/M2_D006_Body.prefab	52230	B_Hs	M2壮男等级装T10·偏色3																																	4
2231	Player/Characters/M2/Prefab/M2_D009_Body.prefab	52231	B_Hs	M2壮男等级装T11·偏色1																																	4
2232	Player/Characters/M2/Prefab/M2_D009_Body.prefab	52232	B_Hs	M2壮男等级装T11·偏色2																																	4
2233	Player/Characters/M2/Prefab/M2_D009_Body.prefab	52233	B_Hs	M2壮男等级装T11·偏色3																																	4
2234	Player/Characters/M2/Prefab/M2_D013_Body.prefab	52234	B_Hs	M2壮男等级装T12·偏色1																																	4
2235	Player/Characters/M2/Prefab/M2_D013_Body.prefab	52235	B_Hs	M2壮男等级装T12·偏色2																																	4
2236	Player/Characters/M2/Prefab/M2_D013_Body.prefab	52236	B_Hs	M2壮男等级装T12·偏色3																																	4
2237	Player/Characters/M2/Prefab/M2_D008_Body.prefab	52237	B_Hs	M2壮男等级装T13·偏色1																																	4
2238	Player/Characters/M2/Prefab/M2_D008_Body.prefab	52238	B_Hs	M2壮男等级装T13·偏色2																																	4
2239	Player/Characters/M2/Prefab/M2_D008_Body.prefab	52239	B_Hs	M2壮男等级装T13·偏色3																																	4
2241	Player/Characters/M2/Prefab/M2_D011_Body.prefab	52241	B_Hs	M2壮男等级装T1·偏色4																																	4
2242	Player/Characters/M2/Prefab/M2_D004_Body.prefab	52242	B_Hs	M2壮男等级装T2·偏色4																																	4
2243	Player/Characters/M2/Prefab/M2_D010_Body.prefab	52243	B_Hs	M2壮男等级装T3·偏色4																																	4
2244	Player/Characters/M2/Prefab/M2_D002_Body.prefab	52244	B_Hs	M2壮男等级装T4·偏色4																																	4
2245	Player/Characters/M2/Prefab/M2_D007_Body.prefab	52245	B_Hs	M2壮男等级装T5·偏色4																																	4
2246	Player/Characters/M2/Prefab/M2_D001_Body.prefab	52246	B_Hs	M2壮男等级装T6·偏色4																																	4
2247	Player/Characters/M2/Prefab/M2_D005_Body.prefab	52247	B_Hs	M2壮男等级装T7·偏色4																																	4
2248	Player/Characters/M2/Prefab/M2_D003_Body.prefab	52248	B_Hs	M2壮男等级装T8·偏色4																																	4
2249	Player/Characters/M2/Prefab/M2_D012_Body.prefab	52249	B_Hs	M2壮男等级装T9·偏色4																																	4
2250	Player/Characters/M2/Prefab/M2_D006_Body.prefab	52250	B_Hs	M2壮男等级装T10·偏色4																																	4
2251	Player/Characters/M2/Prefab/M2_D009_Body.prefab	52251	B_Hs	M2壮男等级装T11·偏色4																																	4
2252	Player/Characters/M2/Prefab/M2_D013_Body.prefab	52252	B_Hs	M2壮男等级装T12·偏色4																																	4
2253	Player/Characters/M2/Prefab/M2_D008_Body.prefab	52253	B_Hs	M2壮男等级装T13·偏色4																																	4
2257	Player/Characters/M2/Prefab/M2_D017_Body.prefab		B_Hs	M2壮男等级装T17·偏色4						M2_D017_Body	1		214|251|245|45	1.3	144|135|255|106	1.35	113|37|114|66	2.48																			4
2258	Player/Characters/M2/Prefab/M2_D018_Body.prefab		B_Hs	M2壮男等级装T18·偏色4						M2_D018_Body	1		76|151|255|90	1	217|217|217|58	1	101|101|101|141	0.98																			4
2259	Player/Characters/M2/Prefab/M2_D019_Body.prefab		B_Hs	M2壮男等级装T19·偏色4						M2_D019_Body	1		248|249|216|120	1.2	89|78|83|85	1	49|51|52|86	1																			4
2261	Player/Characters/M2/Prefab/M2_D014_Body.prefab		B_Hs	M2壮男等级装T14·偏色1						M2_D014_Body	1		179|51|112|161	1.68	68|68|68|173	1	244|123|251|255	1																			4
2262	Player/Characters/M2/Prefab/M2_D014_Body.prefab		B_Hs	M2壮男等级装T14·偏色2						M2_D014_Body	1		255|255|255|118	1.74	141|208|255|132	1	255|255|255|133	3.54																			4
2263	Player/Characters/M2/Prefab/M2_D014_Body.prefab		B_Hs	M2壮男等级装T14·偏色3						M2_D014_Body	1		50|50|50|255	1.74	255|37|37|132	0.84	63|63|63|255	3.54																			4
2264	Player/Characters/M2/Prefab/M2_D015_Body.prefab		B_Hs	M2壮男等级装T15·偏色1						M2_D015_Body	1		255|75|116|255	1.96	148|148|148|255	1.28	208|118|255|107	1																			4
2265	Player/Characters/M2/Prefab/M2_D015_Body.prefab		B_Hs	M2壮男等级装T15·偏色2				1		M2_D015_Body	0		255|206|76|221	2.26	255|88|88|255	1.28	255|60|112|96	1																			4
2266	Player/Characters/M2/Prefab/M2_D015_Body.prefab		B_Hs	M2壮男等级装T15·偏色3						M2_D015_Body	1		127|76|255|221	2.55	255|255|255|255	1.74	255|59|59|96	1																			4
2267	Player/Characters/M2/Prefab/M2_D016_Body.prefab		B_Hs	M2壮男等级装T16·偏色1				1		M2_D016_Body	0		190|235|255|228	1	5|148|255|255	1	255|255|255|55	1																			4
2268	Player/Characters/M2/Prefab/M2_D016_Body.prefab		B_Hs	M2壮男等级装T16·偏色2						M2_D016_Body	1		221|231|255|123	1	191|0|67|109	1.87	57|59|63|147	1.02																			4
2269	Player/Characters/M2/Prefab/M2_D016_Body.prefab		B_Hs	M2壮男等级装T16·偏色3						M2_D016_Body	1		232|162|56|169	1	249|251|223|91	2.32	54|54|54|125	1.2																			4
2270	Player/Characters/M2/Prefab/M2_D017_Body.prefab		B_Hs	M2壮男等级装T17·偏色1						M2_D017_Body	1		255|200|118|62	1.14	78|247|255|67	1	125|135|129|97	1																			4
2271	Player/Characters/M2/Prefab/M2_D017_Body.prefab		B_Hs	M2壮男等级装T17·偏色2						M2_D017_Body	1		198|234|249|93	1.3	58|56|56|110	1.38	185|17|42|94	1.42																			4
2272	Player/Characters/M2/Prefab/M2_D017_Body.prefab		B_Hs	M2壮男等级装T17·偏色3						M2_D017_Body	1		241|198|133|62	1.3	238|251|246|48	1.32	23|81|161|101	1.32																			4
2273	Player/Characters/M2/Prefab/M2_D018_Body.prefab		B_Hs	M2壮男等级装T18·偏色1						M2_D018_Body	1		71|71|71|90	1	157|12|25|91	1	43|43|43|177	1.71																			4
2274	Player/Characters/M2/Prefab/M2_D018_Body.prefab		B_Hs	M2壮男等级装T18·偏色2						M2_D018_Body	1		255|255|255|43	1.22	255|131|29|59	1	88|88|88|177	1.09																			4
2275	Player/Characters/M2/Prefab/M2_D018_Body.prefab		B_Hs	M2壮男等级装T18·偏色3						M2_D018_Body	1		39|103|112|90	1	44|214|241|45	1	240|247|255|107	1.09																			4
2276	Player/Characters/M2/Prefab/M2_D019_Body.prefab		B_Hs	M2壮男等级装T19·偏色1						M2_D019_Body	1		191|207|255|74	1.41	138|10|44|62	1	247|245|238|42	1																			4
2277	Player/Characters/M2/Prefab/M2_D019_Body.prefab		B_Hs	M2壮男等级装T19·偏色2						M2_D019_Body	1		243|191|136|74	1.41	245|253|255|16	1.05	144|144|144|42	1																			4
2278	Player/Characters/M2/Prefab/M2_D019_Body.prefab		B_Hs	M2壮男等级装T19·偏色3						M2_D019_Body	1		255|219|127|99	1.2	107|175|253|63	1	234|241|243|58	1																			4
3001	Player/Characters/F1/Prefab/F1_D005_Body.prefab	53001	B_Hs	F1萝莉等级装T1																																	1
3002	Player/Characters/F1/Prefab/F1_D009_Body.prefab	53002	B_Hs	F1萝莉等级装T2																																	1
3003	Player/Characters/F1/Prefab/F1_D008_Body.prefab	53003	B_Hs	F1萝莉等级装T3																																	1
3004	Player/Characters/F1/Prefab/F1_D012_Body.prefab	53004	B_Hs	F1萝莉等级装T4																																	1
3005	Player/Characters/F1/Prefab/F1_D006_Body.prefab	53005	B_Hs	F1萝莉等级装T5																																	1
3006	Player/Characters/F1/Prefab/F1_D011_Body.prefab	53006	B_Hs	F1萝莉等级装T6																																	1
3007	Player/Characters/F1/Prefab/F1_D003_Body.prefab	53007	B_Hs	F1萝莉等级装T7																																	1
3008	Player/Characters/F1/Prefab/F1_D007_Body.prefab	53008	B_Hs	F1萝莉等级装T8																																	1
3009	Player/Characters/F1/Prefab/F1_D010_Body.prefab	53009	B_Hs	F1萝莉等级装T9																																	1
3010	Player/Characters/F1/Prefab/F1_D004_Body.prefab	53010	B_Hs	F1萝莉等级装T10																																	1
3011	Player/Characters/F1/Prefab/F1_D002_Body.prefab	53011	B_Hs	F1萝莉等级装T11																																	1
3012	Player/Characters/F1/Prefab/F1_D013_Body.prefab	53012	B_Hs	F1萝莉等级装T12																																	1
3013	Player/Characters/F1/Prefab/F1_D001_Body.prefab	53013	B_Hs	F1萝莉等级装T13																																	1
3014	Player/Characters/F1/Prefab/F1_D014_Body.prefab		B_Hs	F1萝莉等级装T14				1		F1_D014_Body	0		255|255|255|123	1	255|255|255|104	1	255|255|255|91	1																			1
3015	Player/Characters/F1/Prefab/F1_D015_Body.prefab		B_Hs	F1萝莉等级装T15				1		F1_D015_Body	0		255|255|255|118	1	255|255|255|90	1	255|255|255|86	1																			1
3016	Player/Characters/F1/Prefab/F1_D016_Body.prefab		B_Hs	F1萝莉等级装T16				1		F1_D016_Body	0		255|255|255|35	1	255|255|255|88	1	255|255|255|39	1																			1
3017	Player/Characters/F1/Prefab/F1_D017_Body.prefab		B_Hs	F1萝莉等级装T17				1		F1_D017_Body	0		255|255|255|13	1	255|255|255|13	1	255|255|255|37	1																			1
3018	Player/Characters/F1/Prefab/F1_D018_Body.prefab		B_Hs	F1萝莉等级装T18				1		F1_D018_Body	0		255|255|255|106	1	255|255|255|13	1	255|255|255|40	1																			1
3019	Player/Characters/F1/Prefab/F1_D019_Body.prefab		B_Hs	F1萝莉等级装T19				1		F1_D019_Body	0		255|255|255|46	1	142|211|225|34	1	255|255|255|21	1																			1
3020	Player/Characters/F1/Prefab/F1_D020_Body.prefab		B_Hs	F1萝莉等级装T20																																	1
3101	Player/Characters/F1/Prefab/F1_D011_Body.prefab	53101	B_Hs	F1萝莉等级装T6·黄金装																																	1
3102	Player/Characters/F1/Prefab/F1_D003_Body.prefab	53102	B_Hs	F1萝莉等级装T7·黄金装																																	1
3103	Player/Characters/F1/Prefab/F1_D007_Body.prefab	53103	B_Hs	F1萝莉等级装T8·黄金装																																	1
3104	Player/Characters/F1/Prefab/F1_D010_Body.prefab	53104	B_Hs	F1萝莉等级装T9·黄金装																																	1
3105	Player/Characters/F1/Prefab/F1_D004_Body.prefab	53105	B_Hs	F1萝莉等级装T10·黄金装																																	1
3106	Player/Characters/F1/Prefab/F1_D002_Body.prefab	53106	B_Hs	F1萝莉等级装T11·黄金装																																	1
3107	Player/Characters/F1/Prefab/F1_D013_Body.prefab	53107	B_Hs	F1萝莉等级装T12·黄金装																																	1
3108	Player/Characters/F1/Prefab/F1_D001_Body.prefab	53108	B_Hs	F1萝莉等级装T13·黄金装																																	1
3109	Player/Characters/F1/Prefab/F1_D014_Body.prefab		B_Hs	F1萝莉等级装T14·黄金装						F1_D014_Body	1		255|255|255|123	1.25	255|255|255|35	1	255|174|0|163	2.1																			1
3110	Player/Characters/F1/Prefab/F1_D015_Body.prefab		B_Hs	F1萝莉等级装T15·黄金装						F1_D015_Body	1		242|255|26|118	1	255|195|0|90	1.82	255|255|255|39	1																			1
3111	Player/Characters/F1/Prefab/F1_D016_Body.prefab		B_Hs	F1萝莉等级装T16·黄金装						F1_D016_Body	1		217|242|253|55	1.27	210|151|64|180	1.37	58|55|55|147	1																			1
3112	Player/Characters/F1/Prefab/F1_D017_Body.prefab		B_Hs	F1萝莉等级装T17·黄金装						F1_D017_Body	1		255|205|44|34	1.11	255|208|103|82	1	245|235|180|42	1.07																			1
3113	Player/Characters/F1/Prefab/F1_D018_Body.prefab		B_Hs	F1萝莉等级装T18·黄金装						F1_D018_Body	1		245|255|202|211	1	251|204|81|37	1	71|63|55|182	1																			1
3114	Player/Characters/F1/Prefab/F1_D019_Body.prefab		B_Hs	F1萝莉等级装T19·黄金装						F1_D019_Body	1		255|250|226|11	1	255|188|69|74	1	63|63|63|101	1																			1
3115	Player/Characters/F1/Prefab/F1_D020_Body.prefab		B_Hs	F1萝莉等级装T20·黄金装																																	1
3151	Player/Characters/F1/Prefab/F1_D004_Body.prefab		B_Hs	F1萝莉等级装T10·白金装						F1_D004_Body	1		255|219|139|120	1.52	213|221|221|32	1.15	251|228|195|67	2.11																			1
3152	Player/Characters/F1/Prefab/F1_D002_Body.prefab		B_Hs	F1萝莉等级装T11·白金装						F1_D002_Body	1		253|219|154|45	1.08	255|255|255|26	1	251|232|192|29	1.58																			1
3153	Player/Characters/F1/Prefab/F1_D013_Body.prefab		B_Hs	F1萝莉等级装T12·白金装						F1_D013_Body	1		249|207|132|193	1	255|237|205|35	1.04	255|255|255|23	1.56																			1
3154	Player/Characters/F1/Prefab/F1_D001_Body.prefab		B_Hs	F1萝莉等级装T13·白金装						F1_D001_Body	1		255|215|141|125	1	195|178|151|62	1.62	255|240|210|24	1.15																			1
3155	Player/Characters/F1/Prefab/F1_D014_Body.prefab		B_Hs	F1萝莉等级装T14·白金装						F1_D014_Body	1		255|220|157|150	1.43	253|219|156|113	0.93	255|255|255|34	1.77																			1
3156	Player/Characters/F1/Prefab/F1_D015_Body.prefab		B_Hs	F1萝莉等级装T15·白金装						F1_D015_Body	1		255|213|140|118	1.17	247|224|191|90	1.61	255|253|253|43	1																			1
