ResId	ResFile	ResAttribID	ResSlot	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
2212	Player/Characters/M2/Prefab/M2_D002_Head.prefab	152212	head	M2壮男等级装T4·偏色3																															104
2213	Player/Characters/M2/Prefab/M2_D007_Head.prefab	152213	head	M2壮男等级装T5·偏色1																															104
2214	Player/Characters/M2/Prefab/M2_D007_Head.prefab	152214	head	M2壮男等级装T5·偏色2																															104
2215	Player/Characters/M2/Prefab/M2_D007_Head.prefab	152215	head	M2壮男等级装T5·偏色3																															104
2216	Player/Characters/M2/Prefab/M2_D001_Head.prefab	152216	head	M2壮男等级装T6·偏色1																															104
2217	Player/Characters/M2/Prefab/M2_D001_Head.prefab	152217	head	M2壮男等级装T6·偏色2																															104
2218	Player/Characters/M2/Prefab/M2_D001_Head.prefab	152218	head	M2壮男等级装T6·偏色3																															104
2219	Player/Characters/M2/Prefab/M2_D005_Head.prefab	152219	head	M2壮男等级装T7·偏色1																															104
2220	Player/Characters/M2/Prefab/M2_D005_Head.prefab	152220	head	M2壮男等级装T7·偏色2																															104
2221	Player/Characters/M2/Prefab/M2_D005_Head.prefab	152221	head	M2壮男等级装T7·偏色3																															104
2222	Player/Characters/M2/Prefab/M2_D003_Head.prefab	152222	head	M2壮男等级装T8·偏色1																															104
2223	Player/Characters/M2/Prefab/M2_D003_Head.prefab	152223	head	M2壮男等级装T8·偏色2																															104
2224	Player/Characters/M2/Prefab/M2_D003_Head.prefab	152224	head	M2壮男等级装T8·偏色3																															104
2225	Player/Characters/M2/Prefab/M2_D012_Head.prefab	152225	head	M2壮男等级装T9·偏色1																															104
2226	Player/Characters/M2/Prefab/M2_D012_Head.prefab	152226	head	M2壮男等级装T9·偏色2																															104
2227	Player/Characters/M2/Prefab/M2_D012_Head.prefab	152227	head	M2壮男等级装T9·偏色3																															104
2228	Player/Characters/M2/Prefab/M2_D006_Head.prefab	152228	head	M2壮男等级装T10·偏色1																															104
2229	Player/Characters/M2/Prefab/M2_D006_Head.prefab	152229	head	M2壮男等级装T10·偏色2																															104
2230	Player/Characters/M2/Prefab/M2_D006_Head.prefab	152230	head	M2壮男等级装T10·偏色3																															104
2231	Player/Characters/M2/Prefab/M2_D009_Head.prefab	152231	head	M2壮男等级装T11·偏色1																															104
2232	Player/Characters/M2/Prefab/M2_D009_Head.prefab	152232	head	M2壮男等级装T11·偏色2																															104
2233	Player/Characters/M2/Prefab/M2_D009_Head.prefab	152233	head	M2壮男等级装T11·偏色3																															104
2234	Player/Characters/M2/Prefab/M2_D013_Head.prefab	152234	head	M2壮男等级装T12·偏色1																															104
2235	Player/Characters/M2/Prefab/M2_D013_Head.prefab	152235	head	M2壮男等级装T12·偏色2																															104
2236	Player/Characters/M2/Prefab/M2_D013_Head.prefab	152236	head	M2壮男等级装T12·偏色3																															104
2237	Player/Characters/M2/Prefab/M2_D008_Head.prefab	152237	head	M2壮男等级装T13·偏色1																															104
2238	Player/Characters/M2/Prefab/M2_D008_Head.prefab	152238	head	M2壮男等级装T13·偏色2																															104
2239	Player/Characters/M2/Prefab/M2_D008_Head.prefab	152239	head	M2壮男等级装T13·偏色3																															104
2241	Player/Characters/M2/Prefab/M2_D011_Head.prefab	152241	head	M2壮男等级装T1·偏色4																															104
2242	Player/Characters/M2/Prefab/M2_D004_Head.prefab	152242	head	M2壮男等级装T2·偏色4																															104
2243	Player/Characters/M2/Prefab/M2_D010_Head.prefab	152243	head	M2壮男等级装T3·偏色4																															104
2244	Player/Characters/M2/Prefab/M2_D002_Head.prefab	152244	head	M2壮男等级装T4·偏色4																															104
2245	Player/Characters/M2/Prefab/M2_D007_Head.prefab	152245	head	M2壮男等级装T5·偏色4																															104
2246	Player/Characters/M2/Prefab/M2_D001_Head.prefab	152246	head	M2壮男等级装T6·偏色4																															104
2247	Player/Characters/M2/Prefab/M2_D005_Head.prefab	152247	head	M2壮男等级装T7·偏色4																															104
2248	Player/Characters/M2/Prefab/M2_D003_Head.prefab	152248	head	M2壮男等级装T8·偏色4																															104
2249	Player/Characters/M2/Prefab/M2_D012_Head.prefab	152249	head	M2壮男等级装T9·偏色4																															104
2250	Player/Characters/M2/Prefab/M2_D006_Head.prefab	152250	head	M2壮男等级装T10·偏色4																															104
2251	Player/Characters/M2/Prefab/M2_D009_Head.prefab	152251	head	M2壮男等级装T11·偏色4																															104
2252	Player/Characters/M2/Prefab/M2_D013_Head.prefab	152252	head	M2壮男等级装T12·偏色4																															104
2253	Player/Characters/M2/Prefab/M2_D008_Head.prefab	152253	head	M2壮男等级装T13·偏色4																															104
2257	Player/Characters/M2/Prefab/M2_D017_Head.prefab		head	M2壮男等级装T17·偏色4				M2_D017_Head	1		255|218|121|37	1.22	32|29|25|75	1	228|225|218|113	1.37																			104
2258	Player/Characters/M2/Prefab/M2_D018_Head.prefab		head	M2壮男等级装T18·偏色4				M2_D018_Head	1		165|214|255|128	1	255|255|255|83	1	48|48|48|10	1																			104
2259	Player/Characters/M2/Prefab/M2_D019_Head.prefab		head	M2壮男等级装T19·偏色4				M2_D019_Head	1		245|238|211|121	1	56|52|47|16	1	191|154|167|99	2.89																			104
2261	Player/Characters/M2/Prefab/M2_D014_Head.prefab		head	M2壮男等级装T14·偏色1				M2_D014_Head	1		255|255|255|50	1.14	44|44|44|53	1.27	101|101|101|0	1																			104
2262	Player/Characters/M2/Prefab/M2_D014_Head.prefab		head	M2壮男等级装T14·偏色2		1		M2_D014_Head	0		91|93|255|50	1.14	33|33|33|0	1.27	59|59|59|141	1																			104
2263	Player/Characters/M2/Prefab/M2_D014_Head.prefab		head	M2壮男等级装T14·偏色3		1		M2_D014_Head	0		255|54|54|50	1.14	33|33|33|0	1.27	89|72|72|0	1																			104
2264	Player/Characters/M2/Prefab/M2_D015_Head.prefab		head	M2壮男等级装T15·偏色1				M2_D015_Head	1		255|255|255|41	1	43|35|56|23	1	198|124|225|66	1																			104
2265	Player/Characters/M2/Prefab/M2_D015_Head.prefab		head	M2壮男等级装T15·偏色2				M2_D015_Head	1		255|255|255|41	1	47|52|67|23	1	215|225|124|66	1																			104
2266	Player/Characters/M2/Prefab/M2_D015_Head.prefab		head	M2壮男等级装T15·偏色3				M2_D015_Head	1		255|255|255|41	1	61|33|33|23	1	215|225|124|66	1																			104
2267	Player/Characters/M2/Prefab/M2_D016_Head.prefab		head	M2壮男等级装T16·偏色1		1		M2_D016_Head	0		255|255|255|236	1	19|136|202|255	1	31|28|25|49	1																			104
2268	Player/Characters/M2/Prefab/M2_D016_Head.prefab		head	M2壮男等级装T16·偏色2				M2_D016_Head	1		255|255|255|236	1	230|27|90|182	1	31|28|25|49	1																			104
2269	Player/Characters/M2/Prefab/M2_D016_Head.prefab		head	M2壮男等级装T16·偏色3				M2_D016_Head	1		255|167|35|236	1	255|250|217|182	1.33	31|28|25|49	1																			104
2270	Player/Characters/M2/Prefab/M2_D017_Head.prefab		head	M2壮男等级装T17·偏色1				M2_D017_Head	1		255|218|121|37	1.22	32|29|25|75	1	101|255|216|113	1.47																			104
2271	Player/Characters/M2/Prefab/M2_D017_Head.prefab		head	M2壮男等级装T17·偏色2				M2_D017_Head	1		202|244|255|37	1.22	32|29|25|75	1	255|9|24|113	1																			104
2272	Player/Characters/M2/Prefab/M2_D017_Head.prefab		head	M2壮男等级装T17·偏色3				M2_D017_Head	1		255|218|121|37	1.22	32|29|25|75	1	228|225|218|113	1.37																			104
2273	Player/Characters/M2/Prefab/M2_D018_Head.prefab		head	M2壮男等级装T18·偏色1				M2_D018_Head	1		255|255|255|66	1	255|255|255|83	1	48|48|48|10	1																			104
2274	Player/Characters/M2/Prefab/M2_D018_Head.prefab		head	M2壮男等级装T18·偏色2				M2_D018_Head	1		255|255|255|66	1	255|255|255|83	1	48|48|48|10	1																			104
2275	Player/Characters/M2/Prefab/M2_D018_Head.prefab		head	M2壮男等级装T18·偏色3				M2_D018_Head	1		131|219|255|66	1	255|255|255|83	1	48|48|48|10	1																			104
2276	Player/Characters/M2/Prefab/M2_D019_Head.prefab		head	M2壮男等级装T19·偏色1				M2_D019_Head	1		204|211|245|121	1	56|52|47|16	1	247|47|76|99	1.73																			104
2277	Player/Characters/M2/Prefab/M2_D019_Head.prefab		head	M2壮男等级装T19·偏色2				M2_D019_Head	1		245|195|131|121	1	56|52|47|16	1	255|255|255|99	2.89																			104
2278	Player/Characters/M2/Prefab/M2_D019_Head.prefab		head	M2壮男等级装T19·偏色3				M2_D019_Head	1		245|223|131|121	1	56|52|47|16	1	110|165|255|99	2.89																			104
3001	Player/Characters/F1/Prefab/F1_D005_Head.prefab	153001	head	F1萝莉等级装T1																															101
3002	Player/Characters/F1/Prefab/F1_D009_Head.prefab	153002	head	F1萝莉等级装T2																															101
3003	Player/Characters/F1/Prefab/F1_D008_Head.prefab	153003	head	F1萝莉等级装T3																															101
3004	Player/Characters/F1/Prefab/F1_D012_Head.prefab	153004	head	F1萝莉等级装T4																															101
3005	Player/Characters/F1/Prefab/F1_D006_Head.prefab	153005	head	F1萝莉等级装T5																															101
3006	Player/Characters/F1/Prefab/F1_D011_Head.prefab	153006	head	F1萝莉等级装T6																															101
3007	Player/Characters/F1/Prefab/F1_D003_Head.prefab	153007	head	F1萝莉等级装T7																															101
3008	Player/Characters/F1/Prefab/F1_D007_Head.prefab	153008	head	F1萝莉等级装T8																															101
3009	Player/Characters/F1/Prefab/F1_D010_Head.prefab	153009	head	F1萝莉等级装T9																															101
3010	Player/Characters/F1/Prefab/F1_D004_Head.prefab	153010	head	F1萝莉等级装T10																															101
3011	Player/Characters/F1/Prefab/F1_D002_Head.prefab	153011	head	F1萝莉等级装T11																															101
3012	Player/Characters/F1/Prefab/F1_D013_Head.prefab	153012	head	F1萝莉等级装T12																															101
3013	Player/Characters/F1/Prefab/F1_D001_Head.prefab	153013	head	F1萝莉等级装T13																															101
3014	Player/Characters/F1/Prefab/F1_D014_Head.prefab		head	F1萝莉等级装T14		1		F1_D014_Head	0		255|255|255|93	1	59|60|60|255	1	255|106|106|46	1																			101
3015	Player/Characters/F1/Prefab/F1_D015_Head.prefab		head	F1萝莉等级装T15		1		F1_D015_Head	0		255|255|255|102	1	69|69|69|102	1	255|255|255|106	1																			101
3016	Player/Characters/F1/Prefab/F1_D016_Head.prefab		head	F1萝莉等级装T16		1		F1_D016_Head	0		255|255|255|37	1	255|255|255|80	1	50|44|40|45	1																			101
3017	Player/Characters/F1/Prefab/F1_D017_Head.prefab		head	F1萝莉等级装T17		1		F1_D017_Head	0		255|255|255|94	1	33|29|26|163	1	255|255|255|35	1																			101
3018	Player/Characters/F1/Prefab/F1_D018_Head.prefab		head	F1萝莉等级装T18		1		F1_D018_Head	0		255|255|255|188	1	121|232|255|190	1	48|35|35|96	1																			101
3019	Player/Characters/F1/Prefab/F1_D019_Head.prefab		head	F1萝莉等级装T19		1		F1_D019_Head	0		255|255|255|13	1	211|251|255|15	1	69|55|55|37	1																			101
3020	Player/Characters/F1/Prefab/F1_D020_Head.prefab		head	F1萝莉等级装T20																															101
3101	Player/Characters/F1/Prefab/F1_D011_Head.prefab	153101	head	F1萝莉等级装T6·黄金装																															101
3102	Player/Characters/F1/Prefab/F1_D003_Head.prefab	153102	head	F1萝莉等级装T7·黄金装																															101
3103	Player/Characters/F1/Prefab/F1_D007_Head.prefab	153103	head	F1萝莉等级装T8·黄金装																															101
3104	Player/Characters/F1/Prefab/F1_D010_Head.prefab	153104	head	F1萝莉等级装T9·黄金装																															101
3105	Player/Characters/F1/Prefab/F1_D004_Head.prefab	153105	head	F1萝莉等级装T10·黄金装																															101
3106	Player/Characters/F1/Prefab/F1_D002_Head.prefab	153106	head	F1萝莉等级装T11·黄金装																															101
3107	Player/Characters/F1/Prefab/F1_D013_Head.prefab	153107	head	F1萝莉等级装T12·黄金装																															101
3108	Player/Characters/F1/Prefab/F1_D001_Head.prefab	153108	head	F1萝莉等级装T13·黄金装																															101
3109	Player/Characters/F1/Prefab/F1_D014_Head.prefab		head	F1萝莉等级装T14·黄金装		1		F1_D014_Head	0		255|255|255|93	1	54|52|52|255	1	255|232|106|212	1																			101
3110	Player/Characters/F1/Prefab/F1_D015_Head.prefab		head	F1萝莉等级装T15·黄金装				F1_D015_Head	1		255|255|255|102	1	255|255|255|102	1	255|205|0|106	1.56																			101
3111	Player/Characters/F1/Prefab/F1_D016_Head.prefab		head	F1萝莉等级装T16·黄金装				F1_D016_Head	1		211|230|255|53	1	255|180|20|158	1.44	50|44|40|45	1																			101
3112	Player/Characters/F1/Prefab/F1_D017_Head.prefab		head	F1萝莉等级装T17·黄金装				F1_D017_Head	1		213|150|70|94	1.78	33|29|26|163	1	255|236|189|35	1.3																			101
3113	Player/Characters/F1/Prefab/F1_D018_Head.prefab		head	F1萝莉等级装T18·黄金装				F1_D018_Head	1		255|252|223|188	1	251|255|29|190	1	48|35|35|96	1																			101
3114	Player/Characters/F1/Prefab/F1_D019_Head.prefab		head	F1萝莉等级装T19·黄金装				F1_D019_Head	1		189|182|164|13	1	243|174|14|23	1.15	69|55|55|37	1																			101
3115	Player/Characters/F1/Prefab/F1_D020_Head.prefab		head	F1萝莉等级装T20·黄金装																															101
3151	Player/Characters/F1/Prefab/F1_D004_Head.prefab		head	F1萝莉等级装T10·黄金装				F1_D004_Head	1		255|227|168|31	1.3	255|238|202|198	1.7	255|255|255|0	1																			101
3152	Player/Characters/F1/Prefab/F1_D002_Head.prefab		head	F1萝莉等级装T11·白金装				F1_D002_Head	1		255|219|144|244	1.09	255|255|255|23	1	255|255|255|107	1.67																			101
3153	Player/Characters/F1/Prefab/F1_D013_Head.prefab		head	F1萝莉等级装T12·白金装				F1_D013_Head	1		255|219|73|77	1	253|206|122|97	1	255|255|255|0	1																			101
3154	Player/Characters/F1/Prefab/F1_D001_Head.prefab		head	F1萝莉等级装T13·白金装		1		F1_D001_Head	0		251|214|147|193	1	255|255|255|0	1	255|255|255|0	1																			101
3155	Player/Characters/F1/Prefab/F1_D014_Head.prefab		head	F1萝莉等级装T14·白金装				F1_D014_Head	1		245|188|102|93	1.83	255|255|255|16	1	241|208|136|184	1.07																			101
3156	Player/Characters/F1/Prefab/F1_D015_Head.prefab		head	F1萝莉等级装T15·白金装				F1_D015_Head	1		253|211|135|121	1	255|255|255|0	1	247|233|196|154	1.13																			101
3157	Player/Characters/F1/Prefab/F1_D016_Head.prefab		head	F1萝莉等级装T16·白金装				F1_D016_Head	1		255|215|112|32	1	255|215|180|67	2.36	255|255|255|0	1																			101
