ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3	DynamicBoneIndex
642	Player/Doodads/weapons/Prefabs/m7_s003_l.prefab	Player/Doodads/weapons/Prefabs/m7_s003_r.prefab			B_LH	B_RH	藏剑武器2		1	0.1	m7_s003_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s003_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
643	Player/Doodads/weapons/Prefabs/m7_s004_l.prefab	Player/Doodads/weapons/Prefabs/m7_s004_r.prefab			B_LH	B_RH	藏剑武器3		1	0.1	m7_s004_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s004_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
644	Player/Doodads/weapons/Prefabs/m7_s005_l.prefab	Player/Doodads/weapons/Prefabs/m7_s005_r.prefab			B_LH	B_RH	藏剑武器4		1	0.1	m7_s005_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s005_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
645	Player/Doodads/weapons/Prefabs/m7_s006_l.prefab	Player/Doodads/weapons/Prefabs/m7_s006_r.prefab			B_LH	B_RH	藏剑武器5		1	0.1	m7_s006_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s006_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
646	Player/Doodads/weapons/Prefabs/m7_s007_l.prefab	Player/Doodads/weapons/Prefabs/m7_s007_r.prefab			B_LH	B_RH	藏剑武器6		1	0.1	m7_s007_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s007_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
647	Player/Doodads/weapons/Prefabs/m7_s008_l.prefab	Player/Doodads/weapons/Prefabs/m7_s008_r.prefab			B_LH	B_RH	藏剑武器7		1	0.1	m7_s008_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s008_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
648	Player/Doodads/weapons/Prefabs/m7_s009_l.prefab	Player/Doodads/weapons/Prefabs/m7_s009_r.prefab			B_LH	B_RH	藏剑武器8		1	0.1	m7_s009_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s009_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
649	Player/Doodads/weapons/Prefabs/m7_s010_l.prefab	Player/Doodads/weapons/Prefabs/m7_s010_r.prefab			B_LH	B_RH	藏剑武器9		1	0.1	m7_s010_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s010_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
650	Player/Doodads/weapons/Prefabs/m7_s011_l.prefab	Player/Doodads/weapons/Prefabs/m7_s011_r.prefab			B_LH	B_RH	藏剑武器10		1	0.1	m7_s011_l	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255		m7_s011_r	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255											
651		Player/Doodads/weapons/Prefabs/f7_s002.prefab			B_LH	B_RH	长歌武器1		1	0.1	f7_s002	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
652		Player/Doodads/weapons/Prefabs/f7_s003.prefab			B_LH	B_RH	长歌武器2		1	0.1	f7_s003	0	0.1	255|255|255|255		255|255|255|220		255|255|255|255																				
653		Player/Doodads/weapons/Prefabs/f7_s004.prefab			B_LH	B_RH	长歌武器3		1	0.1	f7_s004	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
654		Player/Doodads/weapons/Prefabs/f7_s005.prefab			B_LH	B_RH	长歌武器4		1	0.1	f7_s005	0	0.1	255|255|255|255		255|255|255|238		255|255|255|255																				
655		Player/Doodads/weapons/Prefabs/f7_s006.prefab			B_LH	B_RH	长歌武器5		1	0.1	f7_s006	0	0.1	255|255|255|255		255|255|255|212		255|255|255|255																				
656		Player/Doodads/weapons/Prefabs/f7_s007.prefab			B_LH	B_RH	长歌武器6		1	0.1	f7_s007	0	0.1	255|255|255|255		255|255|255|227		255|255|255|255																				
657		Player/Doodads/weapons/Prefabs/f7_s008.prefab			B_LH	B_RH	长歌武器7		1	0.1	f7_s008	0	0.1	255|255|255|255		255|255|255|235		255|255|255|255																				
658		Player/Doodads/weapons/Prefabs/f7_s009.prefab			B_LH	B_RH	长歌武器8		1	0.1	f7_s009	0	0.1	255|255|255|255		255|255|255|255		255|255|255|227																				
659		Player/Doodads/weapons/Prefabs/f7_s010.prefab			B_LH	B_RH	长歌武器9		1	0.1	f7_s010	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
660		Player/Doodads/weapons/Prefabs/f7_s011.prefab			B_LH	B_RH	长歌武器10		1	0.1	f7_s011	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
661	Player/Doodads/weapons/Prefabs/f8_q002.prefab				B_LH	B_RH	天山派武器1		1		f8_q002	0		255|255|255|255		255|255|255|255		255|255|255|255																				
662	Player/Doodads/weapons/Prefabs/f8_q003.prefab				B_LH	B_RH	天山派武器2		1		f8_q003	0		255|255|255|255		255|255|255|255		255|255|255|255																				
663	Player/Doodads/weapons/Prefabs/f8_q004.prefab				B_LH	B_RH	天山派武器3		1		f8_q004	0		255|255|255|255		255|255|255|255		255|255|255|255																				
664	Player/Doodads/weapons/Prefabs/f8_q005.prefab				B_LH	B_RH	天山派武器4		1		f8_q005	0		255|255|255|255		255|255|255|255		255|255|255|255																				
665	Player/Doodads/weapons/Prefabs/f8_q006.prefab				B_LH	B_RH	天山派武器5		1		f8_q006	0		255|255|255|255		255|255|255|255		255|255|255|255																				
666	Player/Doodads/weapons/Prefabs/f8_q007.prefab				B_LH	B_RH	天山派武器6		1		f8_q007	0		255|255|255|255		255|255|255|255		255|255|255|255																				
667	Player/Doodads/weapons/Prefabs/f8_q008.prefab				B_LH	B_RH	天山派武器7		1		f8_q008	0		255|255|255|255		255|255|255|255		255|255|255|255																				
668	Player/Doodads/weapons/Prefabs/f8_q009.prefab				B_LH	B_RH	天山派武器8		1		f8_q009	0		255|255|255|255		255|255|255|255		255|255|255|255																				
669	Player/Doodads/weapons/Prefabs/f8_q010.prefab				B_LH	B_RH	天山派武器9		1		f8_q010	0		255|255|255|255		255|255|255|255		255|255|255|255																				
670	Player/Doodads/weapons/Prefabs/f8_q011.prefab				B_LH	B_RH	天山派武器10		1		f8_q011	0		255|255|255|255		255|255|255|255		255|255|255|255																				
671		Player/Doodads/weapons/Prefabs/f9_w002.prefab			B_LH	B_RH	霸刀男武器1		1		f9_w002	0		255|255|255|255		255|255|255|255		255|255|255|255																				
672		Player/Doodads/weapons/Prefabs/f9_w003.prefab			B_LH	B_RH	霸刀男武器2		1		f9_w003	0		255|255|255|255		255|255|255|255		255|255|255|255																				
673		Player/Doodads/weapons/Prefabs/f9_w004.prefab			B_LH	B_RH	霸刀男武器3		1		f9_w004	0		255|255|255|255		255|255|255|255		255|255|255|255																				
674		Player/Doodads/weapons/Prefabs/f9_w005.prefab			B_LH	B_RH	霸刀男武器4		1		f9_w005	0		255|255|255|255		255|255|255|255		255|255|255|255																				
675		Player/Doodads/weapons/Prefabs/f9_w006.prefab			B_LH	B_RH	霸刀男武器5		1		f9_w006	0		255|255|255|255		255|255|255|255		255|255|255|255																				
676		Player/Doodads/weapons/Prefabs/f9_w007.prefab			B_LH	B_RH	霸刀男武器6		1		f9_w007	0		255|255|255|255		255|255|255|255		255|255|255|255																				
677		Player/Doodads/weapons/Prefabs/f9_w008.prefab			B_LH	B_RH	霸刀男武器7		1		f9_w008	0		255|255|255|255		255|255|255|255		255|255|255|255																				
678		Player/Doodads/weapons/Prefabs/f9_w009.prefab			B_LH	B_RH	霸刀男武器8		1		f9_w009	0		255|255|255|255		255|255|255|255		255|255|255|255																				
679		Player/Doodads/weapons/Prefabs/f9_w010.prefab			B_LH	B_RH	霸刀男武器9		1		f9_w010	0		255|255|255|255		255|255|255|255		255|255|255|255																				
680		Player/Doodads/weapons/Prefabs/f9_w011.prefab			B_LH	B_RH	霸刀男武器10		1		f9_w011	0		255|255|255|255		255|255|255|255		255|255|255|255																				
681		Player/Doodads/weapons/Prefabs/f10_h002.prefab			B_LH	B_RH	华山武器1		1		f10_h002	0		255|255|255|255		255|255|255|255		255|255|255|255																				
682		Player/Doodads/weapons/Prefabs/f10_h003.prefab			B_LH	B_RH	华山武器2		1		f10_h003	0		255|255|255|255		255|255|255|255		255|255|255|255																				
683		Player/Doodads/weapons/Prefabs/f10_h004.prefab			B_LH	B_RH	华山武器3		1		f10_h004	0		255|255|255|255		255|255|255|255		255|255|255|255																				
684		Player/Doodads/weapons/Prefabs/f10_h005.prefab			B_LH	B_RH	华山武器4		1		f10_h005	0		255|255|255|255		255|255|255|255		255|255|255|255																				
685		Player/Doodads/weapons/Prefabs/f10_h006.prefab			B_LH	B_RH	华山武器5		1		f10_h006	0		255|255|255|255		255|255|255|255		255|255|255|255																				
686		Player/Doodads/weapons/Prefabs/f10_h007.prefab			B_LH	B_RH	华山武器6		1		f10_h007	0		255|255|255|255		255|255|255|255		255|255|255|255																				
687		Player/Doodads/weapons/Prefabs/f10_h008.prefab			B_LH	B_RH	华山武器7		1		f10_h008	0		255|255|255|255		255|255|255|255		255|255|255|255																				
688		Player/Doodads/weapons/Prefabs/f10_h009.prefab			B_LH	B_RH	华山武器8		1		f10_h009	0		255|255|255|255		255|255|255|255		255|255|255|255																				
689		Player/Doodads/weapons/Prefabs/f10_h010.prefab			B_LH	B_RH	华山武器9		1		f10_h010	0		255|255|255|255		255|255|255|255		255|255|255|255																				
690		Player/Doodads/weapons/Prefabs/f10_h011.prefab			B_LH	B_RH	华山武器10		1		f10_h011	0		255|255|255|255		255|255|255|255		255|255|255|255																				
691	Player/Doodads/weapons/Prefabs/f11_m002_l.prefab	Player/Doodads/weapons/Prefabs/f11_m002_r.prefab			B_LH	B_RH	明教武器1		1		f11_m002_l	0		255|226|151|198		255|255|255|255		255|255|255|255		f11_m002_r	0		255|226|151|198		255|255|255|255		255|255|255|255											
692	Player/Doodads/weapons/Prefabs/f11_m003_l.prefab	Player/Doodads/weapons/Prefabs/f11_m003_r.prefab			B_LH	B_RH	明教武器2		1		f11_m003_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m003_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
693	Player/Doodads/weapons/Prefabs/f11_m004_l.prefab	Player/Doodads/weapons/Prefabs/f11_m004_r.prefab			B_LH	B_RH	明教武器3		1		f11_m004_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m004_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
694	Player/Doodads/weapons/Prefabs/f11_m005_l.prefab	Player/Doodads/weapons/Prefabs/f11_m005_r.prefab			B_LH	B_RH	明教武器4		1		f11_m005_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m005_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
695	Player/Doodads/weapons/Prefabs/f11_m006_l.prefab	Player/Doodads/weapons/Prefabs/f11_m006_r.prefab			B_LH	B_RH	明教武器5		1		f11_m006_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m006_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
696	Player/Doodads/weapons/Prefabs/f11_m007_l.prefab	Player/Doodads/weapons/Prefabs/f11_m007_r.prefab			B_LH	B_RH	明教武器6		1		f11_m007_l	0		255|149|149|255		255|220|146|212		255|255|255|255		f11_m007_r	0		255|149|149|255		255|220|146|212		255|255|255|255											
697	Player/Doodads/weapons/Prefabs/f11_m008_l.prefab	Player/Doodads/weapons/Prefabs/f11_m008_r.prefab			B_LH	B_RH	明教武器7		1		f11_m008_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m008_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
698	Player/Doodads/weapons/Prefabs/f11_m009_l.prefab	Player/Doodads/weapons/Prefabs/f11_m009_r.prefab			B_LH	B_RH	明教武器8		1		f11_m009_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m009_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
699	Player/Doodads/weapons/Prefabs/f11_m010_l.prefab	Player/Doodads/weapons/Prefabs/f11_m010_r.prefab			B_LH	B_RH	明教武器9		1		f11_m0010_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m0010_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
700	Player/Doodads/weapons/Prefabs/f11_m011_l.prefab	Player/Doodads/weapons/Prefabs/f11_m011_r.prefab			B_LH	B_RH	明教武器10		1		f11_m0011_l	0		255|255|255|255		255|255|255|255		255|255|255|255		f11_m0011_r	0		255|255|255|255		255|255|255|255		255|255|255|255											
701		Player/Doodads/weapons/Prefabs/f12_d002.prefab			B_LH	B_RH	段氏武器1		1		f12_d002	0		255|255|255|255		255|255|255|255		255|255|255|255																				
702		Player/Doodads/weapons/Prefabs/f12_d003.prefab			B_LH	B_RH	段氏武器2		1		f12_d003	0		255|255|255|238		255|255|255|241		255|255|255|239																				
703		Player/Doodads/weapons/Prefabs/f12_d004.prefab			B_LH	B_RH	段氏武器3		1		f12_d004	0		255|255|255|217		255|255|255|236		255|255|255|223																				
704		Player/Doodads/weapons/Prefabs/f12_d005.prefab			B_LH	B_RH	段氏武器4		1		f12_d005	0		255|255|255|255		255|255|255|255		255|255|255|255																				
705		Player/Doodads/weapons/Prefabs/f12_d006.prefab			B_LH	B_RH	段氏武器5		1		f12_d006	0		255|255|255|230		255|255|255|236		255|255|255|254																				
706		Player/Doodads/weapons/Prefabs/f12_d007.prefab			B_LH	B_RH	段氏武器6		1		f12_d007	0		255|255|255|223		255|255|255|219		255|255|255|211																				
707		Player/Doodads/weapons/Prefabs/f12_d008.prefab			B_LH	B_RH	段氏武器7		1		f12_d008	0		255|255|255|236		255|255|255|255		255|255|255|255																				
708		Player/Doodads/weapons/Prefabs/f12_d009.prefab			B_LH	B_RH	段氏武器8		1		f12_d009	0		255|255|255|255		255|255|255|255		255|255|255|255																				
709		Player/Doodads/weapons/Prefabs/f12_d010.prefab			B_LH	B_RH	段氏武器9		1		f12_d010	0		255|255|255|171		255|255|255|185		255|255|255|228																				
710		Player/Doodads/weapons/Prefabs/f12_d011.prefab			B_LH	B_RH	段氏武器10		1		f12_d011	0		255|255|255|233		255|255|255|222		255|255|255|228																				
711		Player/Doodads/weapons/Prefabs/f13_w002.prefab			B_LH	B_RH	万花武器1		1		f13_w002	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
712		Player/Doodads/weapons/Prefabs/f13_w003.prefab			B_LH	B_RH	万花武器2		1		f13_w003	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
713		Player/Doodads/weapons/Prefabs/f13_w004.prefab			B_LH	B_RH	万花武器3		1		f13_w004	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
714		Player/Doodads/weapons/Prefabs/f13_w005.prefab			B_LH	B_RH	万花武器4		1		f13_w005	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
715		Player/Doodads/weapons/Prefabs/f13_w006.prefab			B_LH	B_RH	万花武器5		1		f13_w006	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
716		Player/Doodads/weapons/Prefabs/f13_w007.prefab			B_LH	B_RH	万花武器6		1		f13_w007	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
717		Player/Doodads/weapons/Prefabs/f13_w008.prefab			B_LH	B_RH	万花武器7		1		f13_w008	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
718		Player/Doodads/weapons/Prefabs/f13_w009.prefab			B_LH	B_RH	万花武器8		1		f13_w009	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
719		Player/Doodads/weapons/Prefabs/f13_w010.prefab			B_LH	B_RH	万花武器9		1		f13_w010	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
720		Player/Doodads/weapons/Prefabs/f13_w011.prefab			B_LH	B_RH	万花武器10		1		f13_w011	0		255|255|255|255		255|255|255|255		255|255|255|255																				201
801	Player/Doodads/weapons/Prefabs/m2_h012.prefab	Player/Doodads/weapons/Prefabs/m2_h012.prefab			B_LH	B_RH	天王武器11		1	0.1	m2_h012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
802	Player/Doodads/weapons/Prefabs/m2_h013.prefab	Player/Doodads/weapons/Prefabs/m2_h013.prefab			B_LH	B_RH	天王武器12		1		m2_h013	0		255|255|255|255		255|255|255|255		255|255|255|255																				
803	Player/Doodads/weapons/Prefabs/m2_h014.prefab	Player/Doodads/weapons/Prefabs/m2_h014.prefab			B_LH	B_RH	天王武器13		1		m2_h014	0		255|255|255|255		255|255|255|255		255|255|255|255																				
804	Player/Doodads/weapons/Prefabs/m2_h015.prefab	Player/Doodads/weapons/Prefabs/m2_h015.prefab			B_LH	B_RH	天王武器14		1		m2_h015	0		255|255|255|255		255|255|255|255		255|255|255|255																				
805	Player/Doodads/weapons/Prefabs/m2_h016.prefab	Player/Doodads/weapons/Prefabs/m2_h016.prefab			B_LH	B_RH	天王武器15		1		m2_h016	0		255|255|255|255		255|255|255|255		255|255|255|255																				
806	Player/Doodads/weapons/Prefabs/m2_h017.prefab	Player/Doodads/weapons/Prefabs/m2_h017.prefab			B_LH	B_RH	天王武器16		1		m2_h017	0		255|255|255|255		255|255|255|255		255|255|255|255																				
807	Player/Doodads/weapons/Prefabs/m2_h018.prefab	Player/Doodads/weapons/Prefabs/m2_h018.prefab			B_LH	B_RH	天王武器17		1		m2_h018	0		255|255|255|255		255|255|255|225		255|255|255|255																				
808	Player/Doodads/weapons/Prefabs/m2_h019.prefab	Player/Doodads/weapons/Prefabs/m2_h019.prefab			B_LH	B_RH	天王武器18		1		m2_h019	0		255|255|255|255		255|255|255|255		255|255|255|255																				
809	Player/Doodads/weapons/Prefabs/m2_h020.prefab	Player/Doodads/weapons/Prefabs/m2_h020.prefab			B_LH	B_RH	天王武器19		1		m2_h020	0		255|255|255|255		255|255|255|255		255|255|255|255																				
810	Player/Doodads/weapons/Prefabs/m2_h011.prefab	Player/Doodads/weapons/Prefabs/m2_h011.prefab			B_LH	B_RH	天王武器20																															
811		Player/Doodads/weapons/Prefabs/f2_s012.prefab			B_LH	B_RH	峨眉武器11		1	0.1	f2_s012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
812		Player/Doodads/weapons/Prefabs/f2_s013.prefab			B_LH	B_RH	峨眉武器12		1		f2_s013	0		255|255|255|255		255|255|255|255		255|255|255|255																				
813		Player/Doodads/weapons/Prefabs/f2_s014.prefab			B_LH	B_RH	峨眉武器13		1		f2_s014	0		255|255|255|255		255|255|255|255		255|255|255|255																				
814		Player/Doodads/weapons/Prefabs/f2_s015.prefab			B_LH	B_RH	峨眉武器14		1		f2_s015	0		255|255|255|255		255|255|255|255		255|255|255|255																				
815		Player/Doodads/weapons/Prefabs/f2_s016.prefab			B_LH	B_RH	峨眉武器15		1		f2_s016	0		255|255|255|255		255|255|255|255		255|255|255|255																				
816		Player/Doodads/weapons/Prefabs/f2_s017.prefab			B_LH	B_RH	峨眉武器16		1		f2_s017	0		255|255|255|255		255|255|255|255		255|255|255|255																				
817		Player/Doodads/weapons/Prefabs/f2_s018.prefab			B_LH	B_RH	峨眉武器17		1		f2_s018	0		255|255|255|255		255|255|255|255		255|255|255|255																				
818		Player/Doodads/weapons/Prefabs/f2_s019.prefab			B_LH	B_RH	峨眉武器18		1		f2_s019	0		255|255|255|255		255|255|255|255		255|255|255|255																				
819		Player/Doodads/weapons/Prefabs/f2_s020.prefab			B_LH	B_RH	峨眉武器19		1		f2_s020	0		255|255|255|255		255|255|255|255		255|255|255|255																				
820		Player/Doodads/weapons/Prefabs/f2_s011.prefab			B_LH	B_RH	峨眉武器20																															
821	Player/Doodads/weapons/Prefabs/f1_a012.prefab				B_LH	B_RH	桃花武器11		1	0.1	f1_a012	0	0.1	255|255|255|255		255|255|255|255		255|255|255|255																				
822	Player/Doodads/weapons/Prefabs/f1_a013.prefab				B_LH	B_RH	桃花武器12		1		f1_a013	0		255|255|255|255		255|255|255|255		255|255|255|255																				
823	Player/Doodads/weapons/Prefabs/f1_a014.prefab				B_LH	B_RH	桃花武器13		1		f1_a014	0		255|255|255|255		255|255|255|255		255|255|255|255																				
824	Player/Doodads/weapons/Prefabs/f1_a015.prefab				B_LH	B_RH	桃花武器14		1		f1_a015	0		255|255|255|255		255|255|255|255		255|255|255|255																				
825	Player/Doodads/weapons/Prefabs/f1_a016.prefab				B_LH	B_RH	桃花武器15		1		f1_a016	0		255|255|255|255		255|255|255|255		255|255|255|255																				
