ResID	ResFilePath	LowResFilePath	LockRotate	Desc
14410	Effect/Prefabs/JueSe/CangJian/CangJian_JN_02_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/CangJian/CangJian_JN_02_SF_J.prefab		
14413	Effect/Prefabs/JueSe/CangJian/CangJian_JN_04_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/CangJian/CangJian_JN_04_SF_J.prefab		
14414	Effect/Prefabs/JueSe/CangJian/CangJian_JN_BeiDong_01.prefab			
14425	Effect/Prefabs/JueSe/CangJian/CangJian_JN_BeiDong_02.prefab			
14426	Effect/Prefabs/JueSe/CangJian/CangJian_JN_BeiDong_ShiFa.prefab			
14432	Effect/Prefabs/JueSe/CangJian/CangJian_JN_BeiDong_03.prefab			
14433	Effect/Prefabs/JueSe/CangJian/CangJian_JN_05.prefab			
14501	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_SF_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_SF_01_J.prefab		
14502	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_SF_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_SF_02_J.prefab		
14503	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_SF_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_SF_03_J.prefab		
14504	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_SF_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_SF_04_J.prefab		
14506	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_01_SF.prefab			
14508	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_02_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_02_SF_J.prefab		
14509	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_02_RH.prefab			
14512	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_03_J.prefab		
14518	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_04_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_04_J.prefab		
14524	Effect/Prefabs/JueSe/ChangGe/CG_KangJu.prefab			
14528	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_BongDong.prefab			
14537	Effect/Prefabs/JueSe/ChangGe/ChangGe_hmzg_sf.prefab			
14542	Effect/Prefabs/JueSe/ChangGe/ChangGe_ycbx.prefab			
14544	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_05.prefab			
14565	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_02_MiJi.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_02_MiJi_J.prefab		
14601	Effect/Prefabs/JueSe/TianShan/TianShan_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_AT_01_J.prefab		
14602	Effect/Prefabs/JueSe/TianShan/TianShan_AT_02.prefab			
14603	Effect/Prefabs/JueSe/TianShan/TianShan_AT_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_AT_03_J.prefab		
14604	Effect/Prefabs/JueSe/TianShan/TianShan_AT_04.prefab			
14606	Effect/Prefabs/JueSe/TianShan/TianShan_JN_01_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_01_SF_J.prefab		
14608	Effect/Prefabs/JueSe/TianShan/TianShan_JN_02_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_02_SF_J.prefab		
14611	Effect/Prefabs/JueSe/TianShan/TianShan_JN_03_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_03_SF_J.prefab		
14613	Effect/Prefabs/JueSe/TianShan/TianShan_JN_04_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_04_SF_J.prefab		
14616	Effect/Prefabs/JueSe/TianShan/TianShan_JN_05.prefab			
14620	Effect/Prefabs/JueSe/TianShan/TianShan_FXWT.prefab			
14627	Effect/Prefabs/JueSe/TianShan/TianShan_NSH.prefab			
14636	Effect/Prefabs/JueSe/TianShan/TianShan_QSHM.prefab			
14656	Effect/Prefabs/JueSe/TianShan/TianShan_SLY.prefab			
14803	Effect/Prefabs/JueSe/BUFF/JingMaiBeiDong_buff.prefab			
14806	Effect/Prefabs/JueSe/BUFF/JingMaiBeiDong_JinGuBuff.prefab			
14812	Effect/Prefabs/JueSe/BUFF/jingmai05_buff.prefab			
14858	Effect/Prefabs/JueSe/NPC/Fuben/NPC_201-210/Npc_205_ChuanSong.prefab			
14902	Effect/Prefabs/ChangJing/zc_wangzuo01_suolian.prefab			
14903	Effect/Prefabs/JueSe/UI/zc_longzhu01_wudi.prefab			
14905	Effect/Prefabs/JueSe/UI/XinLingShouHu_buff.prefab			
15001	Effect/Prefabs/JueSe/BaDao/BaDao_AT1.prefab			
15002	Effect/Prefabs/JueSe/BaDao/BaDao_AT2.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_AT2.prefab		
15003	Effect/Prefabs/JueSe/BaDao/BaDao_AT3.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_AT3.prefab		
15004	Effect/Prefabs/JueSe/BaDao/BaDao_AT4.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_AT4.prefab		
15005	Effect/Prefabs/JueSe/BaDao/BaDao_JN_01a.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_01a.prefab		
15006	Effect/Prefabs/JueSe/BaDao/BaDao_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_01.prefab		
15008	Effect/Prefabs/JueSe/BaDao/BaDao_JN_02_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_02_01.prefab		
15011	Effect/Prefabs/JueSe/BaDao/BaDao_JN_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_03.prefab		
15015	Effect/Prefabs/JueSe/BaDao/BaDao_JN_04_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_04_SF.prefab		
15020	Effect/Prefabs/JueSe/BaDao/BaDao_JN_05.prefab			
15104	Effect/Prefabs/JueSe/UI/WXHT_J.prefab			
15105	Effect/Prefabs/JueSe/UI/WXHT_M.prefab			
15106	Effect/Prefabs/JueSe/UI/WXHT_S.prefab			
15107	Effect/Prefabs/JueSe/UI/WXHT_H.prefab			
15108	Effect/Prefabs/JueSe/UI/WXHT_T.prefab			
15109	Effect/Prefabs/JueSe/UI/FH_Fen.prefab			
15110	Effect/Prefabs/JueSe/UI/FH_He.prefab			
15201	Effect/Prefabs/JueSe/HuaShan/HuaShan_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_AT_01_J.prefab		
15202	Effect/Prefabs/JueSe/HuaShan/HuaShan_AT_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_AT_02_J.prefab		
15203	Effect/Prefabs/JueSe/HuaShan/HuaShan_AT_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_AT_03_J.prefab		
15204	Effect/Prefabs/JueSe/HuaShan/HuaShan_AT_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_AT_04_J.prefab		
15206	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_02_J.prefab		
15209	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_01_J.prefab		
15210	Effect/Prefabs/JueSe/HuaShan/HuaShan_TSDX.prefab			
15212	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_03_SF_1.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_03_SF_1_J.prefab		
15214	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_03_D_tuowei.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_03_D_tuowei_J.prefab		
15215	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_04_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_04_SF_J.prefab		
15221	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_01_Buff.prefab			
15225	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_05.prefab			
15226	Effect/Prefabs/JueSe/HuaShan/HuaShan_YTHG.prefab			
15135	Effect/Prefabs/JueSe/BUFF/TianJiMiZhen_JS.prefab			
15136	Effect/Prefabs/JueSe/BUFF/TianJiMiZhen_YS.prefab			
15137	Effect/Prefabs/JueSe/WaiZhuang/M1_W012_waizhuang_jiaoyin_C.prefab			
15138	Effect/Prefabs/JueSe/WaiZhuang/M1_W012_waizhuang_jiaoyin_Z.prefab			
15139	Effect/Prefabs/JueSe/WaiZhuang/M1_W012_waizhuang_jiaoyin_Y.prefab			
15389	Effect/Prefabs/JueSe/BUFF/JueXue02_buff.prefab			
15451	Effect/Prefabs/JueSe/BUFF/foxiang_buff.prefab			
15501	Effect/Prefabs/JueSe/MingJiao/MingJiao_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_AT_01_J.prefab		
15502	Effect/Prefabs/JueSe/MingJiao/MingJiao_AT_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_AT_02_J.prefab		
15503	Effect/Prefabs/JueSe/MingJiao/MingJiao_AT_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_AT_03_J.prefab		
15504	Effect/Prefabs/JueSe/MingJiao/MingJiao_AT_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_AT_04_J.prefab		
15506	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_01_J.prefab		
15508	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_04_J.prefab		
15511	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_03_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_03_SF_J.prefab		
15515	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_02_QT.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/MingJiao/MingJiao_JN_02_QT_J.prefab		
15521	Effect/Prefabs/JueSe/MingJiao/MingJiao_JN_05.prefab			
15601	Effect/Prefabs/JueSe/DuanShi/DuanShi_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_AT_01_J.prefab		
15602	Effect/Prefabs/JueSe/DuanShi/DuanShi_AT_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_AT_02_J.prefab		
15603	Effect/Prefabs/JueSe/DuanShi/DuanShi_AT_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_AT_03_J.prefab		
15604	Effect/Prefabs/JueSe/DuanShi/DuanShi_AT_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_AT_04_J.prefab		
15606	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_01_J.prefab		
15608	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_02_J.prefab		
15611	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_03_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_03_SF_J.prefab		
15626	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_04_sf.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/DuanShi/DuanShi_JN_04_sf_J.prefab		
15631	Effect/Prefabs/JueSe/DuanShi/DuanShi_JN_05.prefab			
15703	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/QiMingZhiNu.prefab			
15705	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/JuMangHuanJing.prefab			
15707	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/BingShuangQuan.prefab			
15709	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/FenTianHuoJi.prefab			
15711	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/DaDiMangDong.prefab			
15725	Effect/Prefabs/JueSe/BUFF/buffqiu_bai.prefab			
15728	Effect/Prefabs/JueSe/BUFF/ChuanJiaPoKai.prefab			
15729	Effect/Prefabs/JueSe/BUFF/DuanJi.prefab			
15801	Effect/Prefabs/JueSe/WanHua/WanHua_AT_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_AT_01_J.prefab		
15802	Effect/Prefabs/JueSe/WanHua/WanHua_AT_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_AT_02_J.prefab		
15803	Effect/Prefabs/JueSe/WanHua/WanHua_AT_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_AT_03_J.prefab		
15804	Effect/Prefabs/JueSe/WanHua/WanHua_AT_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_AT_04_J.prefab		
15806	Effect/Prefabs/JueSe/WanHua/WanHua_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_01_J.prefab		
15808	Effect/Prefabs/JueSe/WanHua/WanHua_JN_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_02_J.prefab		
15810	Effect/Prefabs/JueSe/WanHua/WanHua_JN_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_03_J.prefab		
15812	Effect/Prefabs/JueSe/WanHua/WanHua_JN_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/WanHua/WanHua_JN_04_J.prefab		
15820	Effect/Prefabs/JueSe/WanHua/WanHua_JN_05.prefab			
16001	Effect/Prefabs/JueSe/YM_G/at_01_G.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_01_G_J.prefab		
16002	Effect/Prefabs/JueSe/YM_G/at_02_G.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_02_G_J.prefab		
16003	Effect/Prefabs/JueSe/YM_G/at_03_G.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_03_G_J.prefab		
16004	Effect/Prefabs/JueSe/YM_G/at_04_G.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/at_04_G_J.prefab		
16006	Effect/Prefabs/JueSe/YM_G/JN_01_G.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_01_G_J.prefab		
16007	Effect/Prefabs/JueSe/YM_G/JN_02_sf.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_02_sf_J.prefab		
16008	Effect/Prefabs/JueSe/YM_G/JN_03_sf.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_03_sf_J.prefab		
16009	Effect/Prefabs/JueSe/YM_G/JN_04_qiehuan.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_G/JN_04_qiehuan_J.prefab		
16012	Effect/Prefabs/JueSe/YM_Q/at_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_01_J.prefab		
16013	Effect/Prefabs/JueSe/YM_Q/at_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_02_J.prefab		
16014	Effect/Prefabs/JueSe/YM_Q/at_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_03_J.prefab		
16015	Effect/Prefabs/JueSe/YM_Q/at_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/at_04_J.prefab		
16016	Effect/Prefabs/JueSe/YM_Q/JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/JN_01_J.prefab		
16018	Effect/Prefabs/JueSe/YM_Q/JN_02_sf.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/JN_02_sf_J.prefab		
16021	Effect/Prefabs/JueSe/YM_Q/JN_03.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/YM_Q/JN_03_J.prefab		
16024	Effect/Prefabs/JueSe/YM_G/JN_05.prefab			
23359	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_b.prefab			
23360	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_gold_b.prefab			
23361	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_wood_b.prefab			
23362	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_water_b.prefab			
23363	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_fire_b.prefab			
23364	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_earth_b.prefab			
23365	Effect/Prefabs/JueSe/NPC/Fuben/partner/hd_snowball_all_b.prefab			
23687	Effect/Prefabs/JueSe/NPC/Fuben/BOSS_031-050/boss033_at_02_D.prefab			
24001	Effect/Prefabs/JueSe/TangMen/TangMen_at_D_01.prefab			
24002	Effect/Prefabs/JueSe/TangMen/TangMen_at_D_02.prefab			
24003	Effect/Prefabs/JueSe/TangMen/TangMen_at_D_03.prefab			
24004	Effect/Prefabs/JueSe/TangMen/TangMen_at_D_04.prefab			
24006	Effect/Prefabs/JueSe/TangMen/TangMen_JN_01_BUFF_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TangMen/TangMen_JN_01_BUFF_01_J.prefab		
24007	Effect/Prefabs/JueSe/TangMen/TangMen_JN_01_BUFF_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TangMen/TangMen_JN_01_BUFF_02_J.prefab		
24008	Effect/Prefabs/JueSe/TangMen/TangMen_JN_02_BUFF_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TangMen/TangMen_JN_02_BUFF_01_J.prefab		
24009	Effect/Prefabs/JueSe/TangMen/TangMen_JN_02_D.prefab			
24012	Effect/Prefabs/JueSe/TangMen/TangMen_JN_04_D.prefab			
24032	Effect/Prefabs/JueSe/TangMen/TangMen_JN_05_BJ.prefab			
24025	Effect/Prefabs/JueSe/TangMen/TangMen_JN_04_CX.prefab			
24108	Effect/Prefabs/JueSe/KunLun/KunLun_JN_02_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KunLun_JN_02_BUFF_J.prefab		
24110	Effect/Prefabs/JueSe/KunLun/KunLun_JN_03_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/KunLun/KunLun_JN_03_D_J.prefab		
24112	Effect/Prefabs/JueSe/KunLun/KunLun_JN_04_Lei_01.prefab			
24125	Effect/Prefabs/JueSe/KunLun/KunLun_JN_04_Lei.prefab			
24206	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_01_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_01_D_J.prefab		
24208	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_02_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_02_D_J.prefab		
24209	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_02_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_02_JZ_J.prefab		
24210	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_02_BUFF_YuJing.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_02_BUFF_J_YuJing.prefab		
24211	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_03_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_03_BUFF_J.prefab		
24213	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_04_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_04_BUFF_J.prefab		
24214	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_04_BUFF_SF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_04_BUFF_SF_J.prefab		
24215	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_04_BUFF_YuJing.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/gaibang/GaiBang_JN_04_BUFF_J_YuJing.prefab		
24236	Effect/Prefabs/JueSe/GaiBang/GaiBang_JN_05_D2.prefab			
24301	Effect/Prefabs/JueSe/WuDu/WuDu_AT_01_D.prefab			
24302	Effect/Prefabs/JueSe/WuDu/WuDu_AT_02_D.prefab			
24303	Effect/Prefabs/JueSe/WuDu/WuDu_AT_03_D_1.prefab			
24309	Effect/Prefabs/JueSe/WuDu/Wudu_JN_01_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/wudu/Wudu_JN_01_D_J.prefab		
24323	Effect/Prefabs/JueSe/WuDu/Wudu_176E_AT02_D.prefab			
24325	Effect/Prefabs/JueSe/WuDu/Wudu_176C_AT02_D.prefab			
24328	Effect/Prefabs/JueSe/WuDu/Wudu_176A_AT02_D.prefab			
24330	Effect/Prefabs/JueSe/WuDu/Wudu_176D_AT02_D.prefab			
24333	Effect/Prefabs/JueSe/WuDu/Wudu_176B_AT02_D.prefab			
24336	Effect/Prefabs/JueSe/WuDu/WuDu_JN_03_BUFF.prefab			
24346	Effect/Prefabs/JueSe/WuDu/Wudu_wuxinggu.prefab			
24353	Effect/Prefabs/JueSe/WuDu/WuDu_JN_04_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/wudu/WuDu_JN_04_JZ_J.prefab		
24354	Effect/Prefabs/JueSe/WuDu/Wudu_JN_05_D.prefab			
24408	Effect/Prefabs/JueSe/CangJian/CangJian_JN_03_DG.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/CangJian/CangJian_JN_03_DG_J.prefab		
24410	Effect/Prefabs/JueSe/CangJian/CangJian_JN_02_RH.prefab			
24413	Effect/Prefabs/JueSe/CangJian/CangJian_JN_04.prefab			
24414	Effect/Prefabs/JueSe/CangJian/CangJian_JN_04_H.prefab			
24415	Effect/Prefabs/JueSe/CangJian/CangJian_JN_04_01.prefab			
24416	Effect/Prefabs/JueSe/CangJian/CangJian_JN_04_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/CangJian/CangJian_JN_04_JZ_J.prefab		
24425	Effect/Prefabs/JueSe/CangJian/CangJian_JN_BeiDong.prefab			
24501	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_D_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_D_01_J.prefab		
24502	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_D_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_D_01_J.prefab		
24503	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_D_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_D_01_J.prefab		
24504	Effect/Prefabs/JueSe/ChangGe/ChangGe_AT_D_04.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_AT_D_04_J.prefab		
24506	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_01_J.prefab		
24508	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_02_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_02_BUFF_J.prefab		
24512	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_03_1_D.prefab			
24513	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_03_2_D.prefab			
24514	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_03_3_D.prefab			
24515	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_03_4_D.prefab			
24516	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_03_5_D.prefab			
24518	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_04_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_04_BUFF_J.prefab		
24521	Effect/Prefabs/JueSe/ChangGe/ChangGe_JN_04_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/ChangGe/ChangGe_JN_04_JZ_J.prefab		
24601	Effect/Prefabs/JueSe/TianShan/TianShan_AT_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_AT_D_J.prefab		
24602	Effect/Prefabs/JueSe/TianShan/TianShan_AT_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_AT_D_J.prefab		
24603	Effect/Prefabs/JueSe/TianShan/TianShan_AT_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_AT_D_J.prefab		
24604	Effect/Prefabs/JueSe/TianShan/TianShan_AT_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_AT_D_J.prefab		
24607	Effect/Prefabs/JueSe/TianShan/TianShan_JN_01_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_01_D_J.prefab		
24609	Effect/Prefabs/JueSe/TianShan/TianShan_JN_02_JZ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_02_JZ_J.prefab		
24610	Effect/Prefabs/JueSe/TianShan/TianShan_JN_02_DeBuff.prefab			
24611	Effect/Prefabs/JueSe/TianShan/TianShan_JN_03_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_03_BUFF_J.prefab		
24614	Effect/Prefabs/JueSe/TianShan/TianShan_JN_04_D.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/TianShan/TianShan_JN_04_D_J.prefab		
24620	Effect/Prefabs/JueSe/TianShan/TianShan_FXWT_ZY.prefab			
25006	Effect/Prefabs/JueSe/BaDao/BaDao_JN_01_XueDaoBUFF.prefab			
25008	Effect/Prefabs/JueSe/BaDao/BaDao_JN_02_02.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_02_02.prefab		
25015	Effect/Prefabs/JueSe/BaDao/BaDao_JN_04_BUFF.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_04_BUFF.prefab		
25055	Effect/Prefabs/JueSe/BaDao/BaDao_JN_04_MJ.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/BaDao/BaDao_JN_04_MJ.prefab		
25138	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/hd_FoKuSheLi_1.prefab			
25139	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/hd_FoKuSheLi_2.prefab			
25140	Effect/Prefabs/JueSe/NPC/Fuben/TongYong/hd_FoKuSheLi_3.prefab			
25212	Effect/Prefabs/JueSe/HuaShan/HuaShan_JN_03_D_01.prefab	Effect/Prefabs/JueSe/JueSe_JianBan/HuaShan/HuaShan_JN_03_D_01_J.prefab		
