SkillId		MagicDesc
4345	无形蛊	有[00ff00]userdesc_1011%[-]几率触发，对目标毒攻造成[00ff00]dotdamage_wood1%[-]基础攻击 + [00ff00]dotdamage_wood2[-]点木系伤害，共[00ff00]userdesc_1091[-]次，触发间隔[00ff00]userdesc_1021/15[-]秒
4347	回魂秘咒	有[00ff00]userdesc_1011%[-]几率触发，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4349	万毒心法	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_zhican_attackrate1[-]点致缠几率与[00ff00]state_stun_resisttime1[-]点抗眩晕时间
4350	五毒奇经	有[00ff00]userdesc_1011%[-]几率传染[00ff00]infect_dot_dmg1%[-]毒伤于附近[00ff00]infect_dot_dmg3[-]人，触发间隔[00ff00]userdesc_1021/15[-]秒
4362	阴风蚀骨	增加阴风蚀骨[00ff00]add_igdefense_p12%[-]忽略最终闪避
4363	召唤毒虫	提高毒虫攻击力[00ff00]addcall_npcdmg2%[-]
4364	迷心蛊	迷心蛊使目标受到毒攻伤害提升[00ff00]add_recdot_type_p2%[-]
4365	万蛊蚀心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基础攻击
4366	中级·阴风蚀骨	增加阴风蚀骨[00ff00]add_igdefense_p12%[-]忽略最终闪避与[00ff00]add_dotdamage_wood2%[-]基础毒攻
4367	中级·召唤毒虫	提高毒虫攻击力[00ff00]addcall_npcdmg2%[-]，减少冷却时间[00ff00]deccdtime2/15[-]秒
4368	中级·迷心蛊	迷心蛊使目标受到毒攻伤害提升[00ff00]add_recdot_type_p2%[-]，延长迷心蛊[00ff00]add_state_time12/15[-]秒，增加[00ff00]userdesc_1091[-]次毒攻
4369	中级·万蛊蚀心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_recdot_alldmg12%[-]引爆比例
4370	高级·阴风蚀骨	增加阴风蚀骨[00ff00]add_igdefense_p12%[-]忽略最终闪避与[00ff00]add_dotdamage_wood2%[-]基础毒攻，使用阴风蚀骨时有[00ff00]userdesc_1011%[-]几率获得[00ff00]attackspeed_v1[-]点攻击速度，持续[00ff00]skill_statetime1/15[-]秒
4372	高级·召唤毒虫	提高毒虫攻击力[00ff00]addcall_npcdmg2%[-]，减少冷却时间[00ff00]deccdtime2/15[-]秒；提高灵蛇技能[00ff00]add_zhican_r2%[-]致缠几率与[00ff00]add_zhican_t2/15[-]秒致缠时间，提高碧蟾技能减敌人[00ff00]wood_resist_v1[-]点木抗，提高赤蝎加成主角[00ff00]userdesc_1031%[-]会心伤害，提高风蜈技能减敌人[00ff00]userdesc_1011[-]点闪避，提高墨蛛技能[00ff00]userdesc_1022%[-]基础毒攻
4380	高级·迷心蛊	迷心蛊使目标受到毒攻伤害提升[00ff00]add_recdot_type_p2%[-]，延长迷心蛊持续时间[00ff00]add_state_time12/15[-]秒，增加[00ff00]userdesc_1091[-]次毒攻，迷心蛊使目标技能冷却时间增加[00ff00]allfactionskill_cd_point1/15[-]秒
4382	高级·万蛊蚀心	提高毒攻[00ff00]add_usebasedmg_p12%[-]基础攻击与[00ff00]add_recdot_alldmg12%[-]引爆毒攻比例，万蛊蚀心造成伤害的[00ff00]add_steallife_p2/100%[-]转换成生命回复
4401	藏剑剑法	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4406	断潮	对身前矩形范围目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_hurt_attack1%[-]几率造成受伤[00ff00]state_hurt_attack2/15[-]秒，使用次数最多累计[00ff00]skill_point1/100[-]次
4410	心剑	增加自身[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]deadlystrike_p1%[-]基础会心几率和[00ff00]damage4npc_p1%[-]对非玩家伤害，持续[00ff00]skill_statetime1/15[-]秒
4408	玉泉鱼跃	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_hurt_attack1%[-]几率造成受伤[00ff00]state_hurt_attack2/15[-]秒
4412	惊涛	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]runspeed_v1[-]点移动速度与[00ff00]state_zhican_resistrate1[-]点抗致缠几率
4413	峰插云景	每次造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_hurt_attack1%[-]几率造成[00ff00]state_hurt_attack2/15[-]秒受伤
4417	鹤归孤山	降低敌人[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]add_dottype_wood_p2%[-]毒攻伤害；每一个敌人提升自己[00ff00]userdesc_1011%[-]基础攻击力，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4420	高级剑法	提升[藏剑剑法][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4422	映波锁澜	基础全系抗性提高[00ff00]all_series_resist_p1%[-]，清除并免疫致缠和负面效果，持续[00ff00]skill_statetime1/15[-]秒
4424	云栖松	有[00ff00]userdesc_1011%[-]几率触发：回复[00ff00]recover_life_p1%[-]最大生命，每次击中造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，伤害的[00ff00]attack_steallife_p1%[-]转化为生命回复，触发间隔[00ff00]userdesc_1021/15[-]秒
4427	风来吴山	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_hurt_attackrate1[-]点受伤几率与[00ff00]state_zhican_resisttime1[-]点抗致缠时间
4428	黄龙吐翠	有[00ff00]userdesc_1011%[-]几率触发，造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
4441	初级·断潮	会心伤害提高[00ff00]add_deadlydmg_p12%[-]
4442	初级·心剑	清除并免疫致缠和负面效果，持续[00ff00]skill_statetime1/15[-]秒
4444	初级·玉泉鱼跃	减少敌人[00ff00]runspeed_v1[-]移动速度，持续[00ff00]skill_statetime1/15[-]秒
4445	初级·峰插云景	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_nojump_attack1%[-]几率造成[00ff00]state_nojump_attack2/15[-]秒锁足
4447	中级·断潮	会心伤害提高[00ff00]add_deadlydmg_p12%[-]；[00ff00]skill_statetime1/15[-]秒内断潮基础攻击力增加[00ff00]add_usebasedmg_p12%[-]并且有[00ff00]add_fixed_r2%[-]几率定身[00ff00]add_fixed_t2/15[-]秒
4448	中级·心剑	重置[00ff00]玉泉鱼跃[-]的冷却时间，清除并免疫致缠和负面效果，持续[00ff00]skill_statetime1/15[-]秒；回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
4450	中级·玉泉鱼跃	减少敌人[00ff00]runspeed_v1[-]移动速度，持续[00ff00]skill_statetime1/15[-]秒；有[00ff00]userdesc_1011%[-]的几率击中敌人两次
4452	中级·峰插云景	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_nojump_attack1%[-]几率造成[00ff00]state_nojump_attack2/15[-]秒锁足；冷却时间减少[00ff00]deccdtime2/15[-]秒
4454	高级·断潮	会心伤害提高[00ff00]add_deadlydmg_p12%[-]；[00ff00]skill_statetime1/15[-]秒内断潮基础攻击力增加[00ff00]add_usebasedmg_p12%[-]并且有[00ff00]add_fixed_r2%[-]几率定身[00ff00]add_fixed_t2/15[-]秒；[00ff00]userdesc_1011%[-]几率不会进入冷却
4455	高级·心剑	重置[00ff00]玉泉鱼跃[-]的冷却时间，清除并免疫致缠和负面效果，持续[00ff00]skill_statetime1/15[-]秒；回复[00ff00]dir_recover_life_pp1/100%[-]最大生命；剩余冷却时间每次缩短[00ff00]reduce_cd_time12/15[-]秒
4457	高级·玉泉鱼跃	减少敌人[00ff00]runspeed_v1[-]移动速度，持续[00ff00]skill_statetime1/15[-]秒；有[00ff00]userdesc_1011%[-]的几率击中敌人两次；伤害的[00ff00]add_steallife_p2/100%[-]转为生命回复
4460	高级·峰插云景	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，[00ff00]state_nojump_attack1%[-]几率造成[00ff00]state_nojump_attack2/15[-]秒锁足；冷却时间减少[00ff00]deccdtime2/15[-]秒；会心伤害降低[00ff00]deadlystrike_damage_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]倍
4501	长歌扇诀	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4506	平沙雁落	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4508	云生结海	提升自己[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]meleedamagereturn_p1%[-]反弹近程伤害与[00ff00]rangedamagereturn_p1%[-]反弹远程伤害，提升队友[00ff00]userdesc_1011%[-]基础攻击力、[00ff00]userdesc_1021%[-]基础全系抗性、[00ff00]userdesc_1031%[-]反弹近程伤害与[00ff00]userdesc_1041%[-]反弹远程伤害，音域持续[00ff00]skill_statetime1/15[-]秒
4512	清音长啸	每道音波对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，并有[00ff00]state_hurt_attack1%[-]几率造成眩晕、受伤、致缠、迟缓或麻痹，持续[00ff00]state_hurt_attack2/15[-]秒
4517	天音知脉	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命与[00ff00]state_slowall_resistrate1[-]点抗迟缓几率
4518	江逐月天	每半秒对敌方造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害，[00ff00]state_stun_attack1%[-]几率造成眩晕[00ff00]state_stun_attack2/15[-]秒并减少[00ff00]attackrate_p1%[-]基础命中与[00ff00]deadlystrike_p1%[-]基础会心，持续[00ff00]skill_statetime1/15[-]秒；增加友方[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]runspeed_v1[-]点移动速度
4522	夜引风岚	周围每多一个友方，自动提升[00ff00]defense_p1%[-]基础闪避和[00ff00]resist_allseriesstate_time_v1[-]点抗属性效果时间，最多叠加[00ff00]add_mult_proc_sate12[-]倍
4525	高级扇诀	提升[长歌扇诀][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4527	魔音缠绕	有[00ff00]userdesc_1011%[-]几率减少敌人[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackrate_p1%[-]基础命中、[00ff00]deadlystrike_p1%[-]基础会心与[00ff00]all_series_resist_p1%[-]基础全系抗性，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4529	回梦逐光	有[00ff00]userdesc_1021%[-]几率触发，对敌人造成[00ff00]state_hurt_attack2/15[-]秒的受伤、致缠、迟缓、麻痹或眩晕效果并每[00ff00]recover_life_p2/15[-]秒回复自身[00ff00]recover_life_p1%[-]生命，持续[00ff00]userdesc_1011/15[-]秒，触发间隔[00ff00]userdesc_1031/15[-]秒
4538	银烛清韵	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_stun_attackrate1[-]点眩晕几率与[00ff00]state_slowall_resisttime1[-]点抗迟缓时间
4539	阳春白雪	<长歌扇诀>能使目标暂时无法回复生命，触发几率[00ff00]userdesc_1021%[-]，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1011/15[-]秒
4551	初级·平沙雁落	提高[00ff00]add_usebasedmg_p12%[-]基础攻击
4552	初级·云生结海	每秒回复[00ff00]recover_life_v1[-]点生命
4554	清音长啸	造成的伤害的[00ff00]add_steallife_p2/100%[-]转化为生命回复
4556	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基础攻击
4557	中级·平沙雁落	提高[00ff00]add_usebasedmg_p12%[-]基础攻击；有[00ff00]add_stun_r2%[-]几率造成[00ff00]add_stun_t2/15[-]秒眩晕
4558	中级·云生结海	延长[00ff00]addms_life12/15[-]秒，每秒回复[00ff00]recover_life_v1[-]点生命
4560	清音长啸	造成的伤害的[00ff00]add_steallife_p2/100%[-]转化为生命回复，最终会心几率提高[00ff00]add_deadlystrike_p12%[-]
4562	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，减少[00ff00]deccdtime2/15[-]秒冷却时间
4563	高级·平沙雁落	提高[00ff00]add_usebasedmg_p12%[-]基础攻击；有[00ff00]add_stun_r2%[-]几率造成[00ff00]add_stun_t2/15[-]秒眩晕；降低目标[00ff00]physics_potentialdamage_p1%[-]基础攻击力，持续[00ff00]skill_statetime1/15[-]秒
4564	高级·云生结海	延长[00ff00]addms_life12/15[-]秒，每秒回复[00ff00]recover_life_v1[-]点生命，结束时对周围敌人造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_earthdamage_v1[-]点土系伤害
4567	清音长啸	造成的伤害的[00ff00]add_steallife_p2/100%[-]转化为生命回复，最终会心几率提高[00ff00]add_deadlystrike_p12%[-]；释放时[00ff00]rand_ignoreskill1%[-]清除附近友方玩家的[00ff00]rand_ignoreskill2[-]个诅咒
4569	江逐月天	提高[00ff00]add_usebasedmg_p12%[-]基础攻击，减少[00ff00]deccdtime2/15[-]秒冷却时间，在造成伤害时有[00ff00]state_drag_attack1%[-]几率将敌人拉至中心
4601	天山琴曲	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害
4606	飞燕凌波	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，敌方每损失1%生命时，伤害 + [00ff00]loselife_dmg_p1/100%[-]，[00ff00]state_slowall_attack1%[-]几率造成迟缓[00ff00]state_slowall_attack2/15[-]秒；使用次数最多累计[00ff00]skill_point1/100[-]次
4608	银瓶玉碎	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，同时使目标受到[00ff00]mult_skill_state3层[-]诅咒效果，每层诅咒降低[00ff00]physics_potentialdamage_p1%[-]基础攻击力，持续[00ff00]skill_statetime1/15[-]秒；对方受到攻击则失去一层诅咒
4611	空山凝云	为自身添加[00ff00]mult_skill_state3层[-]气劲，每层增加[00ff00]physics_potentialdamage_p1%[-]基础攻击力和[00ff00]attackspeed_v1[-]攻击速度，持续[00ff00]skill_statetime1/15[-]秒；受到攻击时失去一层效果，每[00ff00]2[-]秒最多失去1层
4612	双弹如一	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]attackspeed_v1[-]点攻击速度与[00ff00]state_palsy_resistrate1[-]点抗麻痹几率
4613	水龙吟	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害，[00ff00]state_slowall_attack1%[-]几率造成迟缓[00ff00]state_slowall_attack2/15[-]秒；同时有[00ff00]rand_ignoreskill1%[-]几率移除敌人[00ff00]rand_ignoreskill2[-]个增益或气劲
4619	凤栖梧桐	每隔[00ff00]userdesc_1011/15[-]秒，在自身位置自动释放一个持续[00ff00]5[-]秒的气场，每[00ff00]0.66[-]秒回复[00ff00]dir_recover_life_pp1/100%[-]最大生命并叠加提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力，最多叠加[00ff00]superposemagic1[-]层；每2秒自动失去1层效果
4622	吹云劲	提升[天山琴曲][00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_waterdamage_v1[-]点水系伤害
4624	水幕天华	提升[00ff00]ignore_defense_p1%[-]忽略最终闪避几率、[00ff00]weaken_deadlystrike_damage_p1%[-]会心免伤，提升队友[00ff00]userdesc_1011%[-]会心免伤
4626	逆水寒	[00ff00]userdesc_1011%[-]几率触发：增加[00ff00]steallife_p1%[-]吸取生命，[00ff00]all_series_resist_p1%[-]基础全系抗性，清除并免疫属性、负面效果，持续[00ff00]skill_statetime1/15[-]秒。触发间隔[00ff00]userdesc_1021/15[-]秒
4629	剑胆琴心	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_slowall_attackrate1[-]点迟缓几率与[00ff00]state_palsy_resisttime1[-]点抗麻痹时间
4634	琴瑟和鸣	有[00ff00]userdesc_1011%[-]几率触发，[00ff00]state_slowall_attack1%[-]几率对敌人造成迟缓[00ff00]state_slowall_attack2/15[-]秒，同时为自身回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
4637	初级·飞燕凌波	冷却时间每次缩短[00ff00]reduce_cd_time12/15[-]秒
4638	中级·飞燕凌波	冷却时间每次缩短[00ff00]reduce_cd_time12/15[-]秒；发挥基础攻击力增加[00ff00]add_usebasedmg_p12%[-]
4639	高级·飞燕凌波	冷却时间每次缩短[00ff00]reduce_cd_time12/15[-]秒；发挥基础攻击力增加[00ff00]add_usebasedmg_p12%[-]；提高基础会心[00ff00]deadlystrike_p1%[-]持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]次
4640	初级·银瓶玉碎	忽略[00ff00]add_igdefense_p12%[-]最终闪避几率
4641	中级·银瓶玉碎	忽略[00ff00]add_igdefense_p12%[-]最终闪避几率；基础攻击提升[00ff00]add_usebasedmg_p12%[-]，有[00ff00]state_freeze_attack1%[-]几率冰冻[00ff00]state_freeze_attack2/15[-]秒；
4642	高级·银瓶玉碎	忽略[00ff00]add_igdefense_p12%[-]最终闪避几率；基础攻击提升[00ff00]add_usebasedmg_p12%[-]，有[00ff00]state_freeze_attack1%[-]几率冰冻[00ff00]state_freeze_attack2/15[-]秒；受到会心伤害提高[00ff00]weaken_deadlystrike_damage_p1%[-]
4643	初级·空山凝云	回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
4644	中级·空山凝云	回复[00ff00]dir_recover_life_pp1/100%[-]最大生命；反击造成[00ff00]add_usebasedmg_p12%[-]基础攻击，[00ff00]add_slowall_r2%[-]几率迟缓[00ff00]add_slowall_t2/15[-]秒
4645	高级·空山凝云	回复[00ff00]dir_recover_life_pp1/100%[-]最大生命；反击造成[00ff00]add_usebasedmg_p12%[-]基础攻击，[00ff00]add_slowall_r2%[-]几率迟缓[00ff00]add_slowall_t2/15[-]秒；清除并免疫负面和麻痹效果，持续[00ff00]skill_statetime1/15[-]秒
4646	初级·水龙吟	[00ff00]ignore_dmgskill1/100%[-]几率无法获得增益或气劲，持续[00ff00]skill_statetime1/15[-]秒；
4647	中级·水龙吟	[00ff00]ignore_dmgskill1/100%[-]几率无法获得增益或气劲，持续[00ff00]skill_statetime1/15[-]秒；发挥基础攻击力增加[00ff00]add_usebasedmg_p12%[-]；
4648	高级·水龙吟	[00ff00]ignore_dmgskill1/100%[-]几率无法获得增益或气劲，持续[00ff00]skill_statetime1/15[-]秒；发挥基础攻击力增加[00ff00]add_usebasedmg_p12%[-]；冷却时间减少[00ff00]deccdtime2/15[-]秒
4801	任脉·曲骨	普攻命中目标时，有[00ff00]userdesc_1011%[-]几率额外对目标及其周围目标造成[00ff00]attack_usebasedamage_p1%[-]基础伤害，触发间隔[00ff00]userdesc_1021/15[-]秒
4804	督脉·曲骨	受到攻击时有[00ff00]userdesc_1011%[-]几率对目标进行反击，造成[00ff00]attack_usebasedamage_p1%[-]基础伤害与[00ff00]state_confuse_attack2/15[-]秒的混乱效果，触发间隔[00ff00]userdesc_1021/15[-]秒
4807	冲脉·幽门	受到攻击时有[00ff00]userdesc_1011%[-]几率清除并免疫属性和负面效果，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4809	阳跷脉·睛明	重伤敌对玩家时回复[00ff00]dir_recover_life_pp1/100%[-]生命，触发间隔[00ff00]userdesc_1021/15[-]秒
4811	阴跷脉·公孙	技能命中目标时，降低目标[00ff00]lifereplenish_p1%[-]生命回复效率，持续[00ff00]skill_statetime1/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
4813	阳维脉·金门	造成会心后增加自身忽略基础全抗[00ff00]ignore_all_resist_vp1%[-]，持续[00ff00]userdesc_1011/15[-]秒，触发间隔[00ff00]userdesc_1021/15[-]秒
5001	霸刀刀诀	对目标造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
5005	化血劫光	第一刀造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害，第二刀攻击为[00ff00]自身生命上限 * damage_maxlife_p1/100%[-]；每一刀都有[00ff00]state_hurt_attack1%[-]几率造成[00ff00]state_hurt_attack2/15[-]秒受伤；使用次数最多累计[00ff00]skill_point1/100[-]次
5008	挟山超海	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
5011	逆血截脉	[00ff00]7[-]秒内每[00ff00]0.66[-]秒造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害；每次伤害都有[00ff00]state_hurt_attack1%[-]几率造成[00ff00]state_hurt_attack2/15[-]秒受伤
5015	浴血蹈锋	大多数受控状态下均可施展，消耗[FF3030]make_npc_lose_lifeP1%[-]当前生命清除并免疫负面和属性效果、提升[00ff00]lifemax_p1%[-]基础生命、[00ff00]physics_potentialdamage_p1%[-]基础攻击力，每[00ff00]2秒[-]减少化血劫光的剩余冷却时间[00ff00]reduce_cd_time_point12/15[-]秒，持续[00ff00]skill_statetime1/15[-]秒
5023	铁索横江	永久提升[00ff00]lifemax_p1%[-]基础生命、[00ff00]physics_potentialdamage_p1%[-]基础攻击力与[00ff00]state_zhican_resistrate1[-]点抗致缠几率
5024	残阳映血	造成的伤害增加[00ff00]当前损失生命比例*lowhp_damage_att_p1%[-]；当自身生命值低于[00ff00]hitfilter_hp2%[-]时，每秒回复[00ff00]dir_recover_life_pp1/100%[-]最大生命
5025	刀法进阶	提升[霸刀刀诀][00ff00]userdesc_1011%[-]基础攻击 + [00ff00]userdesc_1012[-]点金系伤害
5026	避实就虚	被动提高[00ff00]userdesc_1011%[-]基础全系抗性；每次受击减少自身基础全系抗性[00ff00]all_series_resist_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒，最多叠加[00ff00]superposemagic1[-]层
5028	否极泰来	[00ff00]userdesc_1012/15[-]秒触发间隔，[00ff00]userdesc_1011%[-]几率触发：下[00ff00]userdesc_1022[-]次受到濒死伤害时免疫该伤害并且回复[00ff00]dir_recover_life_pp1/100%[-]最大生命同时无敌[00ff00]skill_statetime1/15[-]秒
5031	霸刀镇派	永久提升[00ff00]physics_potentialdamage_p1%[-]基础攻击力、[00ff00]lifemax_p1%[-]基础生命、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]state_hurt_attackrate1[-]点受伤几率与[00ff00]state_zhican_resisttime1[-]点抗致缠时间
5032	乘胜逐北	触发后提高[00ff00]deadlystrike_damage_p1%[-]会心伤害、[00ff00]all_series_resist_p1%[-]基础全系抗性、[00ff00]attackspeed_v1[-]点攻击速度、[00ff00]runspeed_v1[-]点移动速度
5034	连环刀	击中时偷取敌人[00ff00]physics_potentialdamage_p1%[-]基础攻击，最多叠加[00ff00]superposemagic1%[-]层
5037	初级·化血劫光	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害
5038	中级·化血劫光	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害；每次减少逆血截脉的剩余冷却时间[00ff00]reduce_cd_time_point12/15[-]秒
5039	高级·化血劫光	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_metaldamage_v1[-]点金系伤害；每次减少逆血截脉的剩余冷却时间[00ff00]reduce_cd_time_point12/15[-]秒；化血劫光的最终会心几率增加[00ff00]add_deadlystrike_p12%[-]
5040	初级·挟山超海	清除与免疫属性效果，持续[00ff00]skill_statetime1/15[-]秒
5041	中级·挟山超海	清除与免疫属性效果，持续[00ff00]skill_statetime1/15[-]秒；施展间隔缩短[00ff00]deccdtime2/15[-]秒
5042	高级·挟山超海	清除与免疫属性效果，会心免伤增加[00ff00]weaken_deadlystrike_damage_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒；施展间隔缩短[00ff00]deccdtime2/15[-]秒
5043	初级·逆血截脉	基础全系抗性降低[00ff00]all_series_resist_p1%[-]、移动速度降低[00ff00]runspeed_v1[-]
5044	中级·逆血截脉	基础全系抗性降低[00ff00]all_series_resist_p1%[-]、移动速度降低[00ff00]runspeed_v1[-]；逆血截脉持续时间增加[00ff00]addms_life12/15[-]秒
5045	高级·逆血截脉	基础全系抗性降低[00ff00]all_series_resist_p1%[-]、移动速度降低[00ff00]runspeed_v1[-]；逆血截脉持续时间增加[00ff00]addms_life12/15[-]秒；持续伤害范围扩大且可额外影响[00ff00]addms_hittotal_c12[-]个敌人
5046	初级·浴血蹈锋	攻击力为[00ff00]自身生命上限 * damage_maxlife_p1/100%[-]
5047	中级·浴血蹈锋	攻击力为[00ff00]自身生命上限 * damage_maxlife_p1/100%[-]；永久提高[00ff00]lifemax_p1%[-]基础生命和[00ff00]lifereplenish_p1%[-]生命回复效率
5048	高级·浴血蹈锋	攻击力为[00ff00]自身生命上限 * damage_maxlife_p1/100%[-]；永久提高[00ff00]lifemax_p1%[-]基础生命和[00ff00]lifereplenish_p1%[-]生命回复效率；无敌[00ff00]skill_statetime1/15[-]秒
5201	华山剑法	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害
5206	萧史乘龙	消耗[00ff00]check_buff_superpose2[-]点剑意方能释放，造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，[00ff00]state_zhican_attack1%[-]几率致缠[00ff00]state_zhican_attack2/15[-]秒；每[00ff00]userdesc_1011/15秒[-]自动获得[00ff00]1点[-]剑意
5209	天绅倒悬	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，被击中的敌人基础攻击降低[00ff00]physics_potentialdamage_p1%[-]，持续[00ff00]skill_statetime1/15[-]秒
5212	朝阳一气剑	造成[00ff00]attack_usebasedamage_p1%[-]基础攻击 + [00ff00]attack_wooddamage_v1[-]点木系伤害，[00ff00]state_zhican_attack1%[-]几率致缠[00ff00]state_zhican_attack2/15[-]秒；施展后获得[00ff00]mult_skill_state3[-]点剑意
