MissileId	MissileName	MoveKind	Speed	DmgRangeType	DmgRange	DmgRangeY	IgnoreDmgRange	DmgInterval	LifeTime	DelayDeleteFrame	IsDmgVanish	CanRepeatDmg	MissileResID	CollResID	DmgRangeSpeed	IsDrag	PosOffsetLenght	IsNoChangeDir	MissRate	CollSoundID	FlySoundID	VanishSoundID	ColFollowTarget	AcceSpeed	CollBrigth	CollBrigthFrame	IsIgnoreBarrier	AutoExplode	VanishResID	MissileHeight	HeightSpeed	EnemyResID	IsRepresent	IsChildInheritDir	MissileParam1	MissileParam2	MissileParam3	MissileParam1Des	MissileParam2Des	MissileParam3Des	IsChildInheritPowerAdd	IsNotHeightSpeed	InheritPos	IsHitFloat
4302	五毒笛咒2	0	0	0	8				3					34302						5985			1		1000	3	1																	
4303	五毒笛咒3	0	0	0	8				3					34303						5985			1		1000	3	1																	
4304	五毒笛咒4	0	0	0	8				3					34304						5985			1		1000	3	1																	
4305	五毒笛咒_特效	0	0	0	8				25				24301										1				1						1											
4306	五毒笛咒2_特效	0	0	0	8				25				24302										1				1						1											
4307	五毒笛咒3_特效	0	0	0	8				25				24303										1				1						1											
4308	五毒笛咒4_特效	0	0	0	8				25														1				1						1											
4309	阴风蚀骨	0	0	1	15				5					3603											1000	3	1																	
4310	阴风蚀骨_特效	0	0	1	15				30				24309														1						1											
4312	召唤毒虫_灵蛇	0	0	0	30				5		1									5994							1																	
4314	召唤毒虫_碧蟾	0	0	0	30				5		1									5995							1																	
4316	召唤毒虫_赤蝎	0	0	0	30				5		1									5996							1																	
4318	召唤毒虫_风蜈	0	0	0	30				5		1									5997							1																	
4320	召唤毒虫_墨蜘	0	0	0	30				5		1									5998							1																	
4322	灵蛇普攻	0	0	0	3				3					34328																														
4323	灵蛇技能（致残）	2	60	0	5				15		1		24323	34328									1				1																	
4324	碧蟾普攻	0	0	0	3				3					34328																														
4325	碧蟾技能（降木抗）	0	0	0	8				3					34328									1				1																	
4326	碧蟾技能（降木抗）_特效	0	0	0	8				30				24325										1				1						1											
4327	赤蝎普攻	0	0	0	3				3					34328																														
4329	风蜈普攻	0	0	0	3				3					34328																														
4330	风蜈技能（降闪避）	2	60	0	5				15		1		24330	34328									1				1																	
4332	墨蛛普攻	0	0	0	3				3					34328																														
4333	墨蛛技能（延毒时间）	2	60	0	5				15		1		24333	34328									1				1																	
4334	迷心蛊	0	0	0	10				5		1												1				1																	
4335	迷心蛊_子1	2	200	0	6				118				14336										1				1																	
4337	迷心蛊_子2	0	0	0	6				5		1												1				1																	
4339	万蛊蚀心	0	0	1	20				5																		1																	
4340	万蛊蚀心_子	0	0	1	20				5					34301											1000	3	1																	
4346	无形蛊_子	0	0	1	10				3		1			34328											1000	3	1		34007															
4351	五毒奇经_子1	0	0	0	25				5		1			34301											1000	3	1																	
4352	五毒奇经_子2	2	80	0	5				9		1		24346														1		34346															
4353	万蛊蚀心_特效	0	0	1	15				45				24353														1						1											
4354	万蛊天仙照	0	0	0	8				30				24354														1			50												1		
4355	万蛊天仙照_子1	0	0	0	8				30				24354														1			100												1		
4356	万蛊天仙照_子2	0	0	0	8				24				24354														1		34354															
4357	万蛊天仙照_伤害	0	0	1	64				3					34302											1000	3	1																	
4360	万蛊天仙照_爆炸特效1	0	0	0	8				30				34354														1			50												1		
4361	万蛊天仙照_爆炸特效2	0	0	0	8				30				34354														1			100												1		
4401	藏剑剑法	0	0	0	13				3					34401			126			6005					1000	3	1																	
4402	藏剑剑法2	0	0	0	13				3					34401			126			6005					1000	3	1																	
4403	藏剑剑法3	0	0	0	13				3					34401			126			6005					1000	3	1																	
4404	藏剑剑法4	0	0	0	13				3					34401			126			6005					1000	3	1																	
4405	藏剑剑法5	0	0	0	13				3					34401			126			6005					1000	3	1																	
4406	断潮	1	1000	1	12				2					166			50								1000	3	1																	
4409	玉泉鱼跃_子	0	0	0	12				3					166											1000	3	1																	
4413	峰插云景_初始爆炸	0	0	1	19				3	42			24416														1					24414												
4414	峰插云景_外圈剑阵.dohitskill	0	0	1	72			15	121			1	24415					1									1																1	
4415	峰插云景_调用飞剑子弹	5	40	1	1				4																		1							1									1	
4416	峰插云景_飞剑攻击	1	250	1	6				6				24425	166											1000	3	1																	
4417	鹤归孤山	0	0	0	64				2																		1																	
4419	鹤归孤山_敌人	0	0	0	64				2																		1																	
4425	云栖松_子1.回旋飞剑	6	120	1	5				20				24425	166										5	1000	3	1								1			类型为回旋子弹时，填1，子弹回来时跟随玩家						
4429	黄龙吐翠_子	0	0	1	15				3	12			14425	3024											1000	3	1																	
4430	峰插云景_内圈持续效果.表现	0	0	1	19				2	119			24413														1					24414	1											
4433	藏剑怒气	0	0	0	64				5					166											1000	3	1																	
4434	藏剑怒气_子	0	0	0	64				5					166											1000	3	1																	
4446	初级·峰插云景_初始伤害	0	0	1	19				3					3024													1																	
4501	长歌扇诀	1	120	0	10				6				24501	34501						6025				10	1000	3	1																	
4502	长歌扇诀2	1	120	0	10				6				24502	34501						6025				10	1000	3	1																	
4503	长歌扇诀3	1	120	0	10				6				24503	34501						6025				10	1000	3	1																	
4504	长歌扇诀4	1	120	0	10				6				24504	34504						6025				10	1000	3	1																	
4506	平沙雁落	1	900	0	18				2					34504			20								1000	3	1																	
4507	平沙雁落_子	1	150	0	18				7				24506				120										1						1											
4508	云生结海	3	100	1	24				120				24508														1																	
4510	云生结海_队友	3	100	1	24				15																		1																	
4512	清音长啸	5	30	0	4				13		1		24512	34504										10	1000	3	1																	
4513	清音长啸_子1	5	30	0	4				13		1		24513	34504										10	1000	3	1																	
4514	清音长啸_子2	5	30	0	4				13		1		24516	34504										10	1000	3	1																	
4515	清音长啸_子3	5	30	0	4				13		1		24515	34504										10	1000	3	1																	
4516	清音长啸_子4	5	30	0	4				13		1		24514	34504										10	1000	3	1																	
4518	江逐月天	0	0	1	24				90				24518														1					34518												
4519	江逐月天_伤害	0	0	1	24				3					34519											1000	3	1																	
4520	江逐月天_buff	0	0	1	24				15					34508													1																	
4521	江逐月天_特效	0	0	1	24				30				24521														1																	
4523	夜引风岚_子	0	0	1	20				3					34504											1000	3	1																	
4524	夜引风岚_特效	0	0	1	20				45				14524												1000	3	1																	
4528	魔音缠绕_子	0	0	1	10				3		1			34519													1																	
4530	回梦逐光_回复	0	0	1	20				3		1			34104													1																	
4531	回梦逐光_状态	0	0	1	20				3					34504													1																	
4532	回梦逐光_受伤	0	0	0	20				3																1000	3	1																	
4533	回梦逐光_致残	0	0	0	20				3																1000	3	1																	
4534	回梦逐光_迟缓	0	0	0	20				3																1000	3	1																	
4535	回梦逐光_麻痹	0	0	0	20				3																1000	3	1																	
4536	回梦逐光_眩晕	0	0	0	20				3																1000	3	1																	
4537	回梦逐光_特效	0	0	0	20				45				14537														1																	
4542	阳春白雪_前2式禁疗BUFF	1	120	0	5				5															10			1																	
4543	阳春白雪_后2式禁疗BUFF	1	120	0	5				5															10			1																	
4544	长歌怒气	0	0	0	64				5					166											1000	3	1																	
4545	长歌怒气_子	0	0	0	64				5					166											1000	3	1																	
4553	初级·云生结海_子.回血	0	0	1	24				3																		1																	
4559	中级·云生结海_子.回血	0	0	1	24				3																		1																	
4565	高级·云生结海_子.回血	0	0	1	24				3																		1																	
4566	高级·云生结海.结束伤害	0	0	1	24				3					34519													1																	
4568	高级·清音长啸.驱散	0	0	1	64				3					3025													1																	
4570	江逐月天_拉回	0	0	1	24				3							1											1																	
4571	高级·云生结海.结束伤害特效	0	0	1	24				30				14565														1																	
4601	天山琴曲	1	150	0	10				6				24601	34601						6051				30	1000	3	1																	
4602	天山琴曲2	1	150	0	10				6				24602	34601						6051				30	1000	3	1																	
4603	天山琴曲3	1	150	0	10				6				24603	34601						6051				30	1000	3	1																	
4604	天山琴曲4	1	150	0	10				6				24604	34601						6051				30	1000	3	1																	
4606	飞燕凌波	1	80	0	6				10					34606	1										1000	3	1																	
4607	飞燕凌波_特效	1	60	0	6				13				24607				200							60			1						1											
4608	银瓶玉碎	0	0	0	13				3	16			24609	34606											1000	3	1																	
4609	银瓶玉碎_诅咒层数	0	0	0	13				3																		1																	
4611	空山凝云	0	0	0	64				2		1																1																	
4613	水龙吟_主_诅咒	1	80	0	8				15					34606	2										1000	3	1																	
4614	水龙吟_效果	1	0	0	8				12				24614														1						1											
4616	天山怒气	0	0	0	64				5					34606											1000	3	1																	
4617	天山怒气_子	0	0	0	64				5					34606											1000	3	1																	
4620	凤栖梧桐_自身	0	0	1	24			10	76			1	14620	24620													1																	
4621	水龙吟_伤害	1	80	0	8				15					34606	2										1000	3	1																	
4624	水幕天华	0	0	0	64				2																		1																	
4625	水幕天华_队友	0	0	0	64				2																		1																	
4631	作废	0	0	0	64				5		1																1																	
4633	作废	0	0	0	64				5		1																1																	
4635	琴瑟和鸣_子	0	0	1	15				3	12			14636	34601											1000	3	1																	
4703	飞刃	1	15	1	13				100		1		1332	4332													1																	
4733	火娃技能	1	90	1	5				10		1		54	3024																														
4734	水娃技能	1	90	1	5				10		1		55	3025																														
4735	玄武机甲技能	1	90	1	5				10		1		816	817																														
4802	任脉·曲骨_伤害	0	0	1	15				3					3026											1000	3	1																	
4803	任脉·曲骨_特效	0	0	1	15				20				14803														1																	
4805	督脉·长强_伤害	0	0	1	8				3					3026											1000	3	1																	
4806	督脉·长强_特效	0	0	1	8				20				14806														1																	
4808	冲脉·幽门_buff	0	0	1	1				2																		1																	
4851	武则天普攻	1	100	0	10				15					3025			40										1																	
4852	武则天普攻_特效	1	100	0	10				15				13920				40										1			80														
4853	极度冰冷	1	60	0	5				15																		1																	
4854	极度冰冷_子	1	40	0	5				25		1		816	817													1																	
4856	秒杀波浪	1	60	1	10				300				2777				180										1						1											
4857	秒杀波浪_子	1	60	1	10				300					3025			80										1																	
4858	女帝传送特效	0	0	1	5				75				14858														1																	
4859	秒杀波浪施法	0	0	1	10				300				3308				80										1			80			1											
4864	万镖刺心	1	100	0	6				20				24008				-700										1																	
4865	死亡回旋	6	140	1	1				21				708											1			1								1			类型为回旋子弹时，填1，子弹回来时跟随玩家						
4866	死亡回旋_子	6	140	1	8				21					3701			100							1			1								1			类型为回旋子弹时，填1，子弹回来时跟随玩家						
4868	高伤普攻	0	0	0	1				3					3021													1																	
4873	圆形半径1.5米预警_目标点	0	0	1	16				30				1454				300																											
4901	大风车旋风	1	20	1	6				60				62	3027													1																	
4904	紫色旋涡	0	0	0	13				60				9013																															
4905	心领之护	0	0	1	16				5			1															1																	
5001	霸刀刀诀	0	0	0	13				3					35001			126			6086					1000	3	1																	
5002	霸刀刀诀2	0	0	0	13				3					35001			126			6086					1000	3	1																	
5003	霸刀刀诀3	0	0	0	13				3					35001			126			6086					1000	3	1																	
5004	霸刀刀诀4	0	0	0	13				3					35001			126			6086					1000	3	1																	
5005	化血劫光	0	0	0	20				3					35001			250								1000	3	1																	
5006	化血劫光_子1_生命相关攻击	0	0	0	20				3					35001			250								1000	3	1																	
5009	挟山超海_子.击退	3	250	0	18				6			1																																
5010	挟山超海_子.伤害	3	250	0	18				12					35001											1000	3	1																	
5011	逆血截脉	0	0	0	30				3																1000	3	1																	
5012	逆血截脉_持续子弹	2	250	1	5			107	106																		1																	
5013	逆血截脉_伤害子弹	0	0	1	5				3					35011											1000	3	1																	1
5016	浴血蹈锋.每2秒减化血劫光cd	3	250	1	13			30	91			1															1																	1
5020	千锋断岳斩	0	0	0	64				5					34606											1000	3	1																	
5021	千锋断岳斩_子	0	0	0	64				5					34606											1000	3	1																	
5029	否极泰来.触发回血表现	3	250	0	3				3	15				266									1				1																	1
5032	乘胜逐北主子弹	0	0	0	64				3		1																																	
5050	化血劫光秘籍.对残血aoe	0	0	1	20				3					3024			250								1000	3	1																	
5054	逆血截脉秘籍.触发减速和减抗	0	0	1	5				3																																			1
5055	浴血蹈锋秘籍.自身周围范围伤害	0	0	1	25				3	12			25055	35001											1000	3	1																	
5101	点名爆炸	2	200	1	2				75																				1808															
5103	点名爆炸_伤害	0	0	1	15				3																																			
5115	秒杀（无特效）	0	0	0	128			7	30		0	1		3027													1																	
5201	华山剑法	0	0	0	13				3					35201			126			6116					1000	3	1																	
5202	华山剑法2	0	0	0	13				3					35201			126			6116					1000	3	1																	
5203	华山剑法3	0	0	0	13				3					35201			126			6116					1000	3	1																	
5204	华山剑法4	0	0	0	13				3					35201			126			6116					1000	3	1																	
5207	萧史乘龙_伤害	3	350	1	16				12					35201											1000	3	1																	
5209	天绅倒悬	0	0	0	16				6					35201			150								1000	3	1																	
5212	朝阳一气剑	1	120	0	8				9				25212	35201										20	1000	3	1							1										
5213	朝阳一气剑_拖尾表现	0	0	1	5				5				15214				100										1						1	1										
5216	风送紫霞_伤害	0	0	1	30				3	17			25215	35201						6116	6108				1000	3	1																	
5226	云天弧光.反击	0	0	1	7				3	20			15226	34601				1		5505					1000	3	1																	
5230	华山怒气	0	0	0	64				5					35201											1000	3	1																	
5231	华山怒气_子	0	0	0	64				5					35201											1000	3	1																	
5236	风送紫霞.引爆剑气	3	250	1	20				3		1																1																	1
5254	破招.击中每个目标为自身回血	0	0	0	64				3																																			1
5361	天忍绝学1.死亡回旋触发弹射攻击	2	140	1	3				30				708	3701						5705					1000	3	1		3710														1	
5380	丐帮绝学2龙战于野火球拉回效果	2	200	1	30				91							1											1																	
5501	明教御环诀	0	0	0	13				3					35501			126			6134					1000	3	1																	
5502	明教御环诀2	0	0	0	13				3					35501			126			6134					1000	3	1																	
5503	明教御环诀3	0	0	0	16				3					35501			175			6134					1000	3	1																	
5504	明教御环诀4	0	0	0	16				3					35501			175			6134					1000	3	1																	
5506	焚山噬川	1	1000	1	16				2					35501			75								1000	3	1																	
5509	电光石火_子	0	0	0	12				3					35501											1000	3	1																	
5512	火光残影_控制	3	250	1	20			10	121			1	25511	35501											1000	3	1																	
5516	毁天灭地_子1.控制	3	250	1	28			7	78			1	25515																			25516												
5520	毁天灭地_子3.第二段	0	0	1	28				3					35501											1000	3	1																	
5521	明教怒气	0	0	0	32				70					35501													1																	
5522	明教怒气_子1	0	0	0	64				50		1			35501											1000	3	1																	
5525	圣火滔天_子	0	0	1	15				3	12			444	3024											1000	3	1																	
5529	引火烧身_队友	0	0	0	64				2																																			
5553	中级·毁天灭地.灼烧	0	0	1	5				3		1																																	
5601	段氏扇诀	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5602	段氏扇诀2	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5603	段氏扇诀3	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5604	段氏扇诀4	1	120	0	10				6				25601	6801						5305				10	1000	3	1																	
5606	一阳指	1	200	0	12				5					6801			100							5	1000	3	1																	
5608	五罗轻烟	1	100	0	10				4					6801	5		100								1000	3	1																	
5609	五罗轻烟_表现	1	20	0	6				30				15608														1						1											
5611	六脉神剑	0	0	0	0				5	1			25611														1																	
5612	六脉神剑-2剑_蓄力特效	0	0	0	0				5	1			25611														1																	
5613	六脉神剑-3剑_蓄力特效	0	0	0	0				5	1			25611														1																	
5614	六脉神剑-4剑_蓄力特效	0	0	0	0				5	1			25611														1																	
5615	六脉神剑-5剑_蓄力特效	0	0	0	0				5	1			25611														1																	
5616	六脉神剑-6剑_蓄力特效	0	0	0	0				5	1			25611														1																	
5617	六脉神剑-伤害	5	150	0	6				6	2	1		25613	6801			-200				6155			30	1000	3	1																	
5626	水龙狱	0	0	1	27				31				25627														1					35627												
5627	水龙狱_伤害	0	0	1	27				5					34519											1000	3	1																	
5628	水龙狱_墙边冰冻	0	0	1	27		17		31					34519													1																	
5629	水龙狱_特效	0	0	1	27				20				25626														1						1											
5631	瀚海百丈冰	1	120	0	10				15				25601	6801													1																	
5632	瀚海百丈冰_子	1	120	0	10				15				25601														1																	
5638	画地为牢_圈外攻击	0	0	1	80			7	31			1															1																	
5639	画地为牢_圈内反伤&速度	0	0	1	24			7	31			1															1																	
5640	画地为牢_圈内队友速度	0	0	1	27			7	31			1															1																	
5649	北冥神功_冰环	0	0	1	15				3	22			364	6801											1000	3	1																	
5661	秘籍.六脉神剑额外伤害	2	100	1	3				5				25613	6801											1000	3	1																1	
5662	秘籍.六脉神剑弹射	2	100	1	3				30	2			25613	6801											1000	3	1																1	
5671	瀚海百丈冰	0	0	0	64				50		1			6801											1000	3	1																	
5674	绝学·一阳指_驱散	0	0	1	2				2		1																																	
5696	水龙狱	0	0	1	21				25				25627	6801													1					35627												
5703	启明之怒	0	0	1	80				7																		1																	
5705	句芒唤荆	0	0	1	80				7																		1																	
5707	怒霜狂滔	0	0	1	80				7																		1																	
5709	焚天火祭	0	0	1	80				7																		1																	
5711	大地蟒动	0	0	1	80				7																		1																	
5713	超群金刚	0	0	0	64				5																		1																	
5716	超群明王	0	0	0	64				5																		1																	
5721	破天惊月	1	100	0	15				7					3403										30			1																	
5722	破天惊月_特效	1	100	0	15				10				132											30			1																	
5724	百念俱灭	0	0	1	7				20				1644	3025	3												1																	
5726	毒泷恶雾	0	0	0	64				5																		1																	
5728	穿甲破铠	0	0	0	64				2																		1																	
5729	断汲	0	0	0	64				2																		1																	
5730	断汲	0	0	0	64				2																		1																	
5731	启明之怒_特效	0	0	1	15				30				15703					1									1																	
5732	句芒唤荆_特效	0	0	1	15				30				15705					1									1																	
5733	怒霜狂滔_特效	0	0	1	15				30				15707					1									1																	
5734	焚天火祭_特效	0	0	1	15				30				15709					1									1																	
5735	大地蟒动_特效	0	0	1	15				30				15711					1									1																	
5801	万花笔法	1	100	0	3				15	4	1		25802	35802			50			6173					1000	3	1																	
5802	万花笔法2	1	100	0	3				15	4	1		25802	35802			50			6173					1000	3	1																	
5803	万花笔法3	1	100	0	3				15	4	1		25802	35802			50			6173					1000	3	1																	
5804	万花笔法4	1	100	0	3				15	4	1		25802	35802			50			6173					1000	3	1																	
5805	执颖点墨	0	0	1	20				5	25			25806	35801											1000	3	1																	
5808	兰摧玉折	1	1000	1	12				2					35801											1000	3	1																	
5809	兰摧玉折_引爆舞笔弄墨	1	1000	1	12				2																																			
5810	墨虎如生	5	1000	0	5				15					35801											1000	3	1																	
5811	墨虎如生_冲刺表现	1	10	0	5				15				25810				-300																											
5812	绘虎点睛_伤害	0	0	1	27				5					35801											1000	3	1																	
5816	水墨虎.出场	0	0	1	12				10								50																											
5817	水墨虎.爪子	0	0	0	1				3					1899																														
5818	兰摧玉折_子弹特效	0	0	0	12				30				15808																															
5819	执颖点墨_debuff	0	0	1	20				5																																			
5820	万花丛中过	1	120	0	10				15				25601	6801													1																	
5821	万花丛中过_子	1	120	0	10				15				25601														1																	
5823	万花丛中过_伤害	0	0	0	64				50		1			6801											1000	3	1																	
5825	兰摧玉折_命中散射	0	0	1	35				30																																		1	
5826	兰摧玉折_散射伤害	5	80	1	5				10	2			25802	35801			50								1000	3	1																	
5827	万花笔法_弹射	5	100	1	3				15	4			25802	35802			50			6173					1000	3	1																	
5828	万花笔法2_弹射	5	100	0	3				15	4			25802	35802			50			6173					1000	3	1																	
5829	万花笔法3_弹射	5	100	0	3				15	4			25802	35802			50			6173					1000	3	1																	
5830	万花笔法4_弹射	5	100	0	3				15	4			25802	35802			50			6173					1000	3	1																	
5839	与虎添翼_伤害	0	0	1	27				5					35801											1000	3	1																	
5845	虎啸山林_满层墨守成规	0	0	1	30				5				401																															
5852	墨染失色_子.回复效率减弱	0	0	0	64				2																																			
5857	中级·执颖点墨.造成定身与眩晕	2	250	1	5				121																		1																	
5858	中级·执颖点墨.造成定身与眩晕_攻击子弹	0	0	1	5				5					35011									1		1000	3	1																	
5873	绝学·万花笔法_伤害	0	0	1	27				5	15			24609	35801											1000	3	1																	
5894	墨虎如生	0	0	0	10				3					35801																														
5901	杨门箭术	5	150	0	10				6				26001	36001						5405				30	1000	3	1																	
5902	杨门箭术2	5	150	0	10				6				26002	36001						5405				30	1000	3	1																	
5903	杨门箭术3	5	150	0	10				6				26003	36001						5405				30	1000	3	1																	
5904	杨门箭术4	5	150	0	10				6				26004	36002						5405				30	1000	3	1																	
5905	流光绝影	0	0	0	0				1																		1																	
5906	流光绝影_伤害	1	300	1	12				5	2			26004	36001											1000	3	1																	
5907	碎金箭术	0		1	20				3	23			26008	36008																														
5912	杨门枪法	0	0	0	13				6					26012			126			6116					1000	3	1																	
5913	杨门枪法2	0	0	0	13				6					26013			126			6116					1000	3	1																	
5914	杨门枪法3	0	0	0	13				6					26014			126			6116					1000	3	1																	
5915	杨门枪法4	0	0	0	13				6					26015			126			6116					1000	3	1																	
5917	奔狼枪_子	0	0	0	15				3					3024											1000	3	1																	
5919	奇门盾_圈内队友BUFF	3	0	1	27			7	151			1															1																	
5921	横扫千军	0	0	1	30				3					26021											1000	3	1																	
5924	杨门怒气	0	0	0	64				5					3024													1						1											
5925	杨门怒气_子	0	0	0	64				5		1			3024											1000	3	1																	
5945	后发制人_队友	3	0	1	27			7	151			1															1																	
5961	中级·啸风诀/奇门盾队友免死	3	0	1	27			7	151			1															1																	
5963	中级·啸风诀/奇门盾伤害&嘲讽	3	0	1	27				3	20			208	26021											1000	3	1																	
5968	高级·横扫千军_触发减CD用	0	0	1	27				3																		1																	
5982	绝学.奇门盾触发6083技能用	3	0	1	27				3																		1																	
5983	绝学.奇门盾造伤害与减敌方BUFF	3	0	1	27			30	151			1															1																	
