SkillId	SkillName	Property	SkillType	MeleeForm	StartPosType	StartDirType	Icon	IconAtlas	WaitTime	ChildID	ChildCount	MissileForm	MSGenerate	MSGenerateParam	Relation	TimePerCast	IsUseAR	Series	CastActionId	ActionEventID	ActionFrontPer	ActionBackPer	StateEffectId	SkillStyle	IsMelee	StatePriority	StateType	StateTime	StartSkillID	FlySkillId	FlyEventInterval	FlyActEventId	FlyActId	HitSkillID	HitSkillID2	VanishedSkillId	EventSkillLevel	AttackRadius	ClassName	MaxUsePoint	UsePointRecover	Param1	Param1Des	Param2	Param2Des	Param3	Param3Des	Param4	Param4Des	Param5	Param5Des	Param6	Param6Des	CostType	CostValue	FlagAddLevel	FactionLimit	ReqLevel	IsLinkSubSkill	IsAura	Desc	SelectorRange	SelectorType	CollisionSkillId	TargetSelf	DeathActEventID	AttackAnger	CastSoundID	AcceSpeedInfo1	AcceSpeedInfo2	AcceSpeedInfo3	InitSpeed	CastEffectRestId	NotChangeActFrame	NotChangeDir	CanDoSkillPri	UseLimitType	IgnoreObstacleJump	IsActPerFrame	IsPeaceCanUse	IsNotJumpObstacle	IsIgnoreInvincible	IsOnlySyncSelf	IsShareDmgRecord	RemoveWhenSelfDead	RemoveWhenTargetDead	SkillStateWeapon
202	天王锤法2	门派技能	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		202	1				enemy	0	1	1	17	202				normal_melee	1			0										200	tw_jlj																		1	1	1		[普通攻击]  天王帮基础武功。挥动双锤，攻击身前小范围内的目标							5201																			
203	天王锤法3	门派技能	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		203	1				enemy	0	1	1	18	203				normal_melee	1			0										200	tw_xlj																		1	1	1		[普通攻击]  天王帮基础武功。挥动双锤，攻击身前小范围内的目标					80001		5201																			
204	天王锤法4	门派技能	5		2		TianwangSkill_01	UI/Atlas/SkillIcon/TW_Skill.prefab		204	1				enemy	0	1	1	19	204				normal_melee	1			0										200	tw_ptj																		1	1	1		[普通攻击]  天王帮基础武功。挥动双锤，攻击身前小范围内的目标					80002		5204																			
206	野蛮冲撞	门派技能	1	2			TianwangSkill_02	UI/Atlas/SkillIcon/TW_Skill.prefab		207					enemy	105	1	1	21	206		30		skill_melee	1			0										750	tw_ymcz			12	动作最少帧	200	到目标点的距离												1	1			[近程攻击]  朝目标快速跳跃挥锤重击，造成一定范围的伤害，并对其造成受伤和定身效果					80002		5206	20|1|100			50				1											
207	野蛮冲撞_子	门派技能	5		1		TianwangSkill_02	UI/Atlas/SkillIcon/TW_Skill.prefab		207	1				enemy	0	1	1	16	207				skill_melee	1			0										750	tw_ymcz_child																		1	1								80002										1											
208	霸王怒吼	门派技能	5		2		TianwangSkill_05	UI/Atlas/SkillIcon/TW_Skill.prefab		208	1				enemy	225	1	1	22	208				skill_melee	1			0										350	tw_bwnh																		1	1			[近程攻击]  仰天怒吼，对自身周围一定范围的目标造成伤害并附带长时间受伤效果					80002		5208								1											
209	天王战意	门派技能	3				Tianwang_bd01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_twzy																		1	1			[被动辅助]  天王基础内功，提高基本战斗能力																										
210	血战八方	门派技能	1	3	2		TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		211	1				enemy	450	1	1	23	210				skill_melee	1			0	212								-1	200	tw_xzbf			3	增加移动速度	75	持续时间												1	1			[近程攻击]  快速抡锤转动，5秒内每0.33秒对附近敌人造成伤害，施展过程中免疫控制并且可以移动。							5210								1											
211	血战八方_子1.伤害	门派技能	5		2		TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab		211	1				enemy	0	1	1	16	211				skill_melee	1			0										300	tw_xzbf_child1																		1	1								80002										1											
212	血战八方_子2.免控	门派技能	2				TianwangSkill_04	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	212				logic	1			0										1000	tw_xzbf_child2																		1	1																		1											
213	金钟罩	门派技能	2				TianwangSkill_03	UI/Atlas/SkillIcon/TW_Skill.prefab							self	450		1	24	213			213	buff_ex,buff_melee	1			0										1000	tw_dmxy																		1	1			[主动气劲]  短时间内大幅提升自己的全系抗性与抗属性效果几率值				1											1											
214	日月山河碎	门派怒气技能	5		2		Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab		214	1				enemy	0		1	25	214				skill_melee	1			0										300	tw_ryshs															3	1000		1	1			[怒气技]  抡动手中双锤，对全屏敌人造成大量伤害				1	80002																					
215	日月山河碎_子1	门派怒气技能	5		1		Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab		215	1				enemy	0		1	16	215				skill_melee	1			0										300	tw_ryshs_child1																		1	1			[怒气技]					80002																					
216	初级·野蛮冲撞	门派初级秘籍	3				Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book1																	2	1	1			效果：[8dccf7]<野蛮冲撞>[-]击中后，提高自身的基础会心几率																										
217	初级·野蛮冲撞_子_buff	门派初级秘籍	2				Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			217	buff_attack	1			0										1000	tw_book1_child1																		1	1																													
218	破釜沉舟	门派技能	3				Tianwang_bd03	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_pfcz																		1	1			[被动辅助]  受到伤害导致生命下降至低于30%时，有一定概率触发无敌状态，并回复生命，持续一段时间																										
219	破釜沉舟_子.无敌回血	门派技能	2				Tianwang_bd03	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			219	buff_sp	1	1		0										1000	tw_pfcz_child																		1	1			[被动辅助]																										
220	初级·霸王怒吼	门派初级秘籍	3				Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book4																	2	1	1			效果：当使用[8dccf7]<霸王怒吼>[-]每击中一个目标，自身叠加1层减伤效果																										
221	初级·霸王怒吼_子。叠加减伤	门派初级秘籍	2		2		Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			221	buff_attack	1			0										1000	tw_book4_child1																		1	1																													
222	初级·血战八方	门派初级秘籍	3				Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book2																	2	1	1			效果：提高[8dccf7]<血战八方>[-]的伤害																										
224	一骑当千	门派技能	3				Tianwang_bd07	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_yjdq																		1	1			[被动辅助] 自身周围每多一个敌人，自身提高一份全系抗性																										
225	一骑当千_子.抗性加成	门派技能	2				Tianwang_bd07	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			225	aura	1			0										1000	tw_yjdq_child																		1	1			[被动辅助]																										
226	日月山河碎_子2(免疫)	怒气技能	2				Tianwang_nq01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1				logic	1			0										1000	tw_ryshs_child2																		1	1			[主动技]				1											1											
229	锤法进阶	门派技能	3				Tianwang_bd05	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_gjcf																		1	1			[被动辅助]  全面提升[天王锤法]的威力																										
230	锤法进阶_子	门派技能	5		1		Tianwang_bd05	UI/Atlas/SkillIcon/TW_Skill.prefab		201	1				enemy	0		1	16	1				show	1			0										800	tw_gjcf_child																		1	1			[被动辅助]															1											
240	惊雷破天	门派技能	3				Tianwang_bd08	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_jlpt																		1	1			[被动辅助]  被击中时叠加攻击力，持续一定时间																										
241	惊雷破天_子.攻击加成	门派技能	2				Tianwang_bd08	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	16	1			241	buff_attack	1			0										1000	tw_jlpt_child																		1	1			[主动技]																										
242	天王本生	门派技能	3				Tianwang_bd04	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_twbs																		1	1			[被动辅助]  天王镇派心法，全面提升战斗能力																										
243	中级·血战八方	门派中级秘籍	3				Tianwang_bd06	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book2																	2	1	1			效果：提高[8dccf7]<血战八方>[-]的伤害，并且有几率造成短时间受伤效果																										
244	中级·霸王怒吼	门派中级秘籍	3				Tw_mj01	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book4																	2	1	1			效果：提高[8dccf7]<霸王怒吼>[-]的伤害威力造成受伤的时间。当使用[8dccf7]<霸王怒吼>[-]每击中一个目标，自身叠加1层减伤效果																										
246	气盖八荒	门派技能	3				Tianwang_bd09	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_qgbh																		1	1			[被动辅助]  提高最大生命上限并使主动技能命中后有一定几率对目标及其周围敌人造成额外一次伤害																										
247	气盖八荒_子.伤害	门派技能	5		1		Tianwang_bd09	UI/Atlas/SkillIcon/TW_Skill.prefab		247	1				enemy	0	1	1	1	1				skill_trigger	1			0										600	tw_qgbh_child																		1	1								80002																					
253	初级·金钟罩	门派初级秘籍	3				Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book3																	2	1	1			效果：释放金钟罩时为自身回复一定的生命																										
254	初级·金钟罩_子.回血	门派初级秘籍	2		2		Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1	1				heal	1			0										1000	tw_book3_child1																		1	1							1											1											
255	中级·金钟罩	门派中级秘籍	3				Tw_mj02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book3																	2	1	1			效果：释放金钟罩时为自身回复一定的生命；缩短金钟罩的冷却时间并延长持续时间																										
257	中级·野蛮冲撞	门派中级秘籍	3				Tianwang_bd02	UI/Atlas/SkillIcon/TW_Skill.prefab							self	0		1	1						1			0											tw_book1																	2	1	1			效果：[8dccf7]<野蛮冲撞>[-]击中后，提高自身的基础会心几率；永久提高[8dccf7]<野蛮冲撞>[-]伤害威力。																										
261	少林棍法	门派技能	5		2		ShaolinSkill_01	UI/Atlas/SkillIcon/SL_Skill.prefab		261	1				enemy	0	1	1	16	261				normal_melee	1			0										250	sl_pg1																		7	1			[普通攻击]  少林寺基础武功。挥动长棍，前两式攻击身前的目标，后两式攻击自身周围内的目标																										
