nDialogId	szDialogIndex	nLookNpcTemplateId	nNpcTemplateId	szNpcSay	szPlayerSay	szStoryBefore	szStoryAfter	nSoundId	szAction
71	71		415	紫轩啊紫轩，我为了你连性命都可以不要，可是你……你为什么要这样对我！你太狠心了！！ 					
71	71				杨兄，你先在此休息一会，夜晚恐怕会有些寒意，我去想办法生个火。				
71	71		415	（沉默半响）不必担心我，你自己小心。					
73	73				腹中有些饥饿，到附近找找看有没什么可以吃的好了！				
74	74				咦，这些果子看上去可以吃，摘一些好了！				
75	75				这下木柴和食物都有了，该回去找杨兄了！				
77	77		415	最心爱的人竟然是从头至尾欺骗我的人，我活着还有什么意思，这个世界上只有真儿是真心对我好，永远不会欺骗我，我……我还是回忘忧岛吧。					
77	77				好，那我们就先回忘忧岛，再作打算！				
79	79	1097	1006	真是冤家路窄！杨影枫，你不要以为救了我就可以化解宿怨！ 					
79	79		415	我……你怎么样了？你受伤不轻，是非之地不宜久留，还是找个清净地方为她养伤罢。					
79	79				（月姑娘明显无法撑太久了）此处危险，杨兄，敌人来势汹汹，我留下断后，月姑娘，有什么想说的话，先到一处安全地方再说，如何？				
79	79		1006	走开！我用不着你们帮忙！我自己能走！					
80	80				此刻我前去雁荡山，恐怕会被人追踪，还是先去其他地方，然后绕道前往最为安全，也正好历练一番！				
81	81		1006	杨影枫！你我家仇不共戴天！我不会感恩你的，杨影枫，你还是趁早解决我，免得将来后悔莫及！哼哼，人心险恶，你休在我面前做慷慨之辞！还有你！你跟他在一起，也不是什么好人！					
81	81		415	$N，她现在情绪不佳，任她说什么也不与她计较。不和你多说了，你今天经历这么多变故，还是先休息吧。 					
81	81		1006	你走你走！还有你！你们马上从我眼前消失！					
6081	6081		719	月眉儿说完就愤愤的走进了屋子					
82	82		415	她个性如此之强，我若帮她，她知道后反而会不喜，幸好她伤势不重，好好休息一下就可以了。不对，如果不是爹爹…她又怎会沦落到此地步，此事我不可放下不管！得去帮她买贴药来疗伤！					
82	82				解铃还须系铃人，若是她忽然要走，我可拦不住，买药这件事就交给我办吧。				
83	83				咦，那里有一位村民，或许他知道附近哪里有金创药卖！				
84	84				在下$N，乃是$F弟子，不知兄台如何称呼？是否知道哪里能够买到金创药？				
84	84		1074	我叫李大牛！金创药？这个简单，我这里多的是，爹爹常说要多帮助别人，这一瓶就当作是我送给你的好了！拿去！					
84	84				这……在下有急用，就却之不恭了，多谢！				
85	85				杨兄，幸不辱命，金创药我带回来了。				
85	85		415	如此甚好，我们这就拿去给月姑娘吧！					
86	86		415	月姑娘？月姑娘？你若是再不出声，恕我失礼，我可要破门而入了。					
86	86		719	（屋子里没有人，地上有一瓶用光的金创药）					
86	86		415	月眉儿！她已经走了……既然如此，我们还是回忘忧岛罢！					
86	86				想不到月姑娘与杨兄你一样，都擅长偷偷从屋中溜出……哈哈哈，我们这就返回忘忧岛吧！				
87	87		413	影枫哥哥！是你吗？你真的回来了！太好了！你击败了卓非凡那奸贼了吗？是不是让那奸贼逃走了？你脸色为什么这么难看？					
87	87		415	真儿，我发现这个世界上始终还是你对我最好，我不想隐瞒你任何事情。有一件事我必须告诉你，当时我与卓非凡结拜兄弟后，他盛情邀请我下榻在他的一座庄园内。					
87	87		415	我在庄园附近结识了一位名叫紫轩自称是清平乡人的姑娘，颇为倾心，后来离散……日前我去找卓非凡欲报仇之际，发现那个姑娘竟然是卓非凡潜伏在我身边的眼线……原来他们串通起来……					
87	87		413	影枫哥哥，过去的事情就让它过去罢……不要多想。					
87	87		415	真儿，当我惶惑无计的时候，只想回忘忧岛只想见到你，我…… 					
87	87		413	忘忧岛和我也一直在等你回来……对了，我们先去找爹爹罢。 					
88	88				岛主，好久不见！				
88	88		954	（看了你一眼）嗯，不错，你们的武功都更上一层楼了。不必多礼。（看了杨影枫一眼）你的事情我也略听一二，你现在可有何打算？ 					
88	88		415	晚辈尚未筹划。					
88	88		954	我辈之人练习武功，所为何来？不仅为了强身健体，还应为国为民做些有益之事。					
88	88		415	前辈所言极是。					
88	88		954	卓非凡表面上仗义疏财，义薄云天，私下里却作恶多端。如此下去，将来必为祸江湖，而且当今武林为了一本《武道德经》闹得不可开交，一场浩劫即将开始。					
88	88		954	两位贤侄更应该在此时有一番作为，一来可报那一箭之仇，二来方不负一身武功，怎可因为一些挫折便如此不振。					
88	88		954	这些日子我一直在留意观察你们的进展，你的武功大进，只是心中有事，难以平静下来，故难以大成，如想再有所进展，必先解开心结。					
88	88		954	我身后的屋门进去便是无忧教的心魔阵。此阵凶险无比，百年来能闯过者寥寥无几。万物在心，魔由心出；心神所至，万事可成。心魔阵虽然凶险，但却极能历炼心智。					
88	88				多谢纳兰前辈相助！				
88	88		413	我无法进入，就在外面等你们，我去给你们做一些点心，等你们出来，你们、你们一定要小心！					
88	88		954	嗯，你们这就进去吧！					
90	90		954	嗯，不错不错，你们两个年轻人都不错，竟能闯过心魔幻境，想必日后根基将十分牢固！					
90	90				多谢岛主！心魔幻境果然玄妙异常！				
91	91				纳兰姑娘……				
91	91		413	$N……你也要走了是不是？我知道，你们是不会长久留在这儿的。我打算和杨大哥一起离开这里，去江湖看看，爹爹那边我会想办法的，你呢？					
91	91				我打算先行历练一番，再作打算。				
91	91		413	那你要多加小心，有什么事便来找我们吧！					
92	92				杨兄，我打算离岛前去历练一番，你有何打算？				
92	92		415	心魔阵……不愧是无忧教禁地，果真奥妙非凡，在心魔内……受益匪浅……我打算成就一番事业！					
92	92				好！杨兄，既然你有此壮志，那我就静候佳音了！（上次在雁荡山承了大牛一个情，去问问他有什么需要帮忙的吧！）				
94	94				大牛兄，数月不见，你还好吗？				
94	94		1074	你是……？哦哦！我记得了，是上次来借金创药的，怎么样，你朋友的伤好了吗？我的家传金创药效果不错吧？					
94	94				我正是为此事来的！受人之恩，理应想报，不知大牛兄有什么事需要我帮忙？				
94	94		1074	这么说来还真有，这附近有些云游道士，仗着武功欺人，奈何我双拳难敌四手，唉，着实令人心烦。					
94	94				此事易耳，交给我了！教训这些恶徒我最拿手了！				
96	96		1059	哎哟，听说最近江湖上出了个悲魔山庄，风头无两，已经是江湖中和藏剑山庄、飞龙堡对等的势力了！					
96	96		1060	是啊是啊，这杨影枫才初出江湖不过数个月，就干了几件轰动江湖的大事，一举创立悲魔山庄，真是厉害！					
96	96		1059	可不是吗，听说他和藏剑山庄庄主有仇，接下来就要报复了哩！据说这几天他就会路过这雁荡山，听说是一个英俊潇洒的青年！有机会我真想看看他！					
96	96				（想不到杨大哥竟在短短的数月之内就闯出了如此名头！而且可能就在此处！我得去找他祝贺一番！）				
97	97				哈哈，幸好杨兄没有改变留下踪迹的习惯，这无疑是他留下的隐秘标记，总算是找到他了！				
98	98				哈哈哈，杨兄，总算是找到你了，恭喜恭喜！				
98	98		415	我一路故意留下那些秘密的标记，就知道你能找得到！					
98	98				杨兄，你怎么不在你的悲魔山庄好好待着，跑到这雁荡山来做什么？				
98	98		415	自然是向卓非凡下战书，能遇见你真是最好不过了！走！我们一起上藏剑山庄！					
100	100				杨兄，这么下去不是办法，恐怕你的行踪已经泄露了，恐怕这一路上都不会安稳了……				
100	100		415	此事确实有些麻烦……					
100	100				杨兄，不如这样，你在此等我，吸引他们的注意力，我去替你下这战书！				
100	100		415	此计甚妙，只是你……					
100	100				好了好了，别婆婆妈妈的了，我走了，你在前方等我！我去去就回！				
101	101		1076	什么人！竟敢擅闯藏剑山庄！					
101	101				（看来一场恶战是不可避免了……）				
102	102		719	（远方传来了一阵争吵的声音，听起来十分耳熟，像是……是卓非凡的声音！没错！一定是他！快去看看！）					
103	103		1069	那杨影枫也不知得了什么好运，摔下山崖竟然还不死，回到中原，建立悲魔山庄，做了几件轰动武林的事情。如今悲魔山庄日渐崛起，与藏剑山庄、飞龙堡俨然已成三足鼎立之势！真是可恶！					
103	103		1071	杨影枫当初不告而别，是因为知道我们阴谋害他，现在他回来了，第一个要对付的人就是你。					
103	103		1069	你！你自从和杨影枫一起后就没开心过，分明是心中还想着他。现在我收到了杨影枫比武的帖子，你可就欢喜了。大可等我死了，再去和杨影枫重修旧好，我说的对不对？					
103	103		1071	（鄙夷的冷笑了一声）哼！随你怎么想，我就不奉陪了！					
103	103		1067	谁！					
103	103				这话听起来还真是耳熟啊……卓非凡！				
103	103		1067	（脸色铁青）你……是你！你来做什么！					
103	103				（冷笑）想不到吧？我非但活着，而且武功更上一层楼，如今的你，未必是我的对手，我劝你还是不要动什么心思。				
103	103		1067	哼！鹿死谁手，犹未可知！你以为这些年我是白过的吗？成者为王，败者为寇！若是我胜了，这武林就是我囊中之物！					
103	103				（沉默片刻）卓非凡，你天赋卓绝，武功也极高，假以时日，武林盟主本就是你的囊中之物，如今满盘皆输，落得如此下场，难道你心中就无一丝后悔之意？				
103	103		1067	（嗤笑）笑话！谋大事者，不拘小节！宁我负天下人，莫要天下人负我！多说无益，迟早我会让你们知道，谁才是真正的天下第一！哈哈哈哈！					
