Desc	ActEventID	EventType	Frame	EventName	EventParam1	EventParam2	EventParam3	EventParam4	EventParam5	EventParamStr
如影随形灭	283	2	8	CastSkill	291					
如影随形灭	283	2	19	PlayShake	8	4000	2			
如影随形灭	283	2	19	CastSkill	291					
如影随形灭	283	2	27	PlayShake	30	4000	2			
如影随形灭	283	2	27	CastSkill	284					
如影随形灭	283	3		UnbindEffect	285					
如影随形灭	283	3		CloseSceneGray						
如影随形灭	283	3		ClearBright						
峨眉剑术1	301	1		CrossFade	1					
峨眉剑术1	301	1		InstantDir	1000					
峨眉剑术1	301	1		LinkSkillInit	20	302				
峨眉剑术1	301	1		PlayEffect	301					
峨眉剑术1	301	2	1	PlaySound	5301					
峨眉剑术1	301	2	1	CanDoSkill						
峨眉剑术1	301	2	3	CastSkill	301					
峨眉剑术1	301	2	3	PlayShake	30	100	1	1		
峨眉剑术1	301	2	5	CastLinkSkill						
峨眉剑术1	301	2	5	CanDoRun						
峨眉剑术2	302	1		CrossFade	1					
峨眉剑术2	302	1		InstantDir	1000					
峨眉剑术2	302	1		LinkSkillInit	20	303				
峨眉剑术2	302	1		PlayEffect	302					
峨眉剑术2	302	1		PlaySound	5302					
峨眉剑术2	302	2	1	CanDoSkill						
峨眉剑术2	302	2	2	CastSkill	302					
峨眉剑术2	302	2	2	PlayShake	30	100	1	1		
峨眉剑术2	302	2	7	CastLinkSkill						
峨眉剑术2	302	2	5	CanDoRun						
峨眉剑术3	303	1		CrossFade	1					
峨眉剑术3	303	1		InstantDir	1000					
峨眉剑术3	303	1		LinkSkillInit	20	304				
峨眉剑术3	303	1		PlayEffect	303					
峨眉剑术3	303	2	1	PlaySound	5303					
峨眉剑术3	303	2	1	CanDoSkill						
峨眉剑术3	303	2	3	CastSkill	303					
峨眉剑术3	303	2	5	PlayShake	30	100	1	1		
峨眉剑术3	303	2	10	CastLinkSkill						
峨眉剑术3	303	2	8	CanDoRun						
峨眉剑术4	304	1		CrossFade	1					
峨眉剑术4	304	1		InstantDir	1000					
峨眉剑术4	304	1		PlayEffect						
峨眉剑术4	304	2	4	PlaySound	5304					
峨眉剑术4	304	2	1	CanDoSkill						
峨眉剑术4	304	2	3	CastSkill	304					
峨眉剑术4	304	2	5	PlayShake	60	160	1	1		
峨眉剑术4	304	2	6	CanDoRun						
峨眉剑术4	304	3		CrossFade	500					
剑法进阶_伤害	324	1		CrossFade	1					
剑法进阶_伤害	324	1		InstantDir	1000					
剑法进阶_伤害	324	1		PlayEffect						
剑法进阶_伤害	324	2	4	PlaySound	5304					
剑法进阶_伤害	324	2	1	CanDoSkill						
剑法进阶_伤害	324	2	3	CastSkill	324					
剑法进阶_伤害	324	2	3	CastSkill	305					
剑法进阶_伤害	324	2	5	PlayShake	60	160	1	1		
剑法进阶_伤害	324	2	6	CanDoRun						
剑法进阶_伤害	324	3		CrossFade	500					
慈航普度	306	1		CrossFade	1					
慈航普度	306	1		InstantDir	1000					
慈航普度	306	1		PlayEffect	6307			1		
慈航普度	306	1		PlayEffect	9026			1		
慈航普度	306	2	5	CastSkill	306					
慈航普度	306	2	10	CanDoRun						
慈航普度	306	2	10	CanDoSkill	1					
白露凝霜	308	1		CrossFade	1					
白露凝霜	308	1		InstantDir	1000					
白露凝霜	308	1		PlayEffect						
白露凝霜	308	2	3	CastSkill	308					
白露凝霜	308	2	10	CanDoRun						
白露凝霜	308	2	10	CanDoSkill	1					
江海凝波	310	1		CrossFade	1					
江海凝波	310	1		InstantDir	1000					
江海凝波	310	1		PlayEffect						
江海凝波	310	1		PlayEffect	6311			1	10	
江海凝波	310	2	6	CastSkill	310					
江海凝波	310	2	10	CanDoRun						
江海凝波	310	2	10	CanDoSkill	1					
江海凝波_子	311	1		CastSkill						
天舞宝轮	312	1		CrossFade	1					
天舞宝轮	312	1		InstantDir	1000					
天舞宝轮	312	1		CastSkill						
天舞宝轮	312	1		PlayEffect	312					
天舞宝轮	312	3		CrossFade	850					
天舞宝轮	312	2	10	CanDoRun						
天舞宝轮	312	2	10	CanDoSkill	1					
天舞宝轮_子	313	1		CastSkill						
绵里藏针_子2	319	1		CastSkill						
冰魄红莲劫	346	1		PlaySound	5346					
冰魄红莲劫	346	1		CrossFade	1					
冰魄红莲劫	346	1		InstantDir	1000					
冰魄红莲劫	346	1		OpenSceneGray						
冰魄红莲劫	346	1		ChangeBright	300					
冰魄红莲劫	346	1		PlayEffect	6346					
冰魄红莲劫	346	1		PlayEffect	6347			1		
冰魄红莲劫	346	1		CastSkill	356					
冰魄红莲劫	346	2	8	CastSkill	346					
冰魄红莲劫	346	2	8	PlayShake	60	160	1	1		
冰魄红莲劫	346	2	8	CloseSceneGray						
冰魄红莲劫	346	2	8	ClearBright						
冰魄红莲劫_效果1	348	2	3	CastSkill	348					
冰魄红莲劫_效果2	349	2	3	CastSkill	349					
冰魄红莲劫_效果3	350	2	3	CastSkill	350					
冰魄红莲劫_效果4	351	2	3	CastSkill	351					
冰魄红莲劫_效果5	352	2	3	CastSkill	352					
冰魄红莲劫_效果6	353	2	3	CastSkill	353					
冰魄红莲劫_效果7	354	2	3	CastSkill	354					
冰魄红莲劫_效果8	355	2	3	CastSkill	355					
桃花箭术1	401	1		CrossFade	1					
桃花箭术1	401	1		InstantDir	1000					
桃花箭术1	401	1		PlaySound	5401					
桃花箭术1	401	1		CastAutoSkill						
桃花箭术1	401	2	1	CanDoSkill						
桃花箭术1	401	2	1	CastSkill	401					
桃花箭术1	401	1	0	LinkSkillInit	20	402				
桃花箭术1	401	1	0	PlayEffect	6401					
桃花箭术1	401	2	4	CanDoRun						
桃花箭术1	401	2	5	CastLinkSkill						
桃花箭术1	401	2	3	PlayShake	30	200	1	1		
桃花箭术1	401	3		UnbindEffect	6401					
桃花箭术2	402	1		CrossFade	500					
桃花箭术2	402	1		InstantDir	1000					
桃花箭术2	402	2	2	PlaySound	5402					
桃花箭术2	402	2	1	CanDoSkill						
桃花箭术2	402	2	2	CastAutoSkill						
桃花箭术2	402	2	3	CastSkill	402					
桃花箭术2	402	1	0	LinkSkillInit	20	403				
桃花箭术2	402	2	1	PlayEffect	6402					
桃花箭术2	402	2	4	CanDoRun						
桃花箭术2	402	2	5	CastLinkSkill						
桃花箭术2	402	2	3	PlayShake	40	200	1	1		
桃花箭术2	402	3		UnbindEffect	6402					
桃花箭术3	403	1		CrossFade	500					
桃花箭术3	403	1		InstantDir	1000					
桃花箭术3	403	2	2	PlaySound	5403					
桃花箭术3	403	2	1	CanDoSkill						
桃花箭术3	403	2	2	CastAutoSkill						
桃花箭术3	403	2	3	CastSkill	403					
桃花箭术3	403	1	0	LinkSkillInit	20	404				
桃花箭术3	403	2	1	PlayEffect	6402					
桃花箭术3	403	2	6	CanDoRun						
桃花箭术3	403	2	7	CastLinkSkill						
桃花箭术3	403	2	5	PlayShake	40	200	1	1		
桃花箭术3	403	3		UnbindEffect	6402					
桃花箭术4	404	1		CrossFade	500					
桃花箭术4	404	1		InstantDir	1000					
桃花箭术4	404	2	6	PlaySound	5404					
桃花箭术4	404	2	1	CanDoSkill						
桃花箭术4	404	2	5	CastSkill	404					
桃花箭术4	404	1	0	PlayEffect	6403					
桃花箭术4	404	2	6	PlayShake	50	200	1	1		
桃花箭术4	404	2	8	CanDoRun						
桃花箭术4	404	3		UnbindEffect	6403					
百步穿杨_伤害	421	1		CrossFade	500					
百步穿杨_伤害	421	1		InstantDir	1000					
百步穿杨_伤害	421	2	6	PlaySound	5404					
百步穿杨_伤害	421	2	1	CanDoSkill						
百步穿杨_伤害	421	2	4	CastAutoSkill						
百步穿杨_伤害	421	2	5	CastSkill	421					
百步穿杨_伤害	421	2	5	CastSkill	422					
百步穿杨_伤害	421	1	0	PlayEffect	6403					
百步穿杨_伤害	421	2	6	PlayShake	50	200	1	1		
百步穿杨_伤害	421	2	8	CanDoRun						
百步穿杨_伤害	421	3		UnbindEffect	6403					
火凤燎原	406	1		CastSkill	406					
火凤燎原	406	1		PlayEffect	6406					
火凤燎原	406	2	10	CanDoRun						
火凤燎原	406	2	10	CanDoSkill	1					
飞火流星	407	1		CrossFade	1					
飞火流星	407	1		InstantDir	1000					
飞火流星	407	1		PlayEffect	6407					
飞火流星	407	1		CastAutoSkill						
飞火流星驱散	407	2	0	CastSkill	464					
飞火流星击退	407	2	0	CastSkill	465					
飞火流星伤害	407	2	7	CastSkill	407					
飞火流星	407	2	7	PlayShake	60	160	1	1		
飞火流星	407	2	10	CanDoRun						
飞火流星	407	2	10	CanDoSkill	1					
飞火流星_效果	408	2	3	CastSkill	408					
九曜连珠	410	1		PlayEffect	6410					
九曜连珠	410	1		CrossFade	1					
九曜连珠	410	1		InstantDir	1000					
九曜连珠	410	1		CastAutoSkill						
九曜连珠	410	2	8	CastSkill	410					
九曜连珠	410	2	8	PlayShake	60	160	1	1		
九曜连珠	410	2	10	CanDoRun						
九曜连珠	410	2	10	CanDoSkill	1					
九曜连珠	410	3		UnbindEffect	6410					
九曜连珠_子	411	1		CastSkill	411					
穿云破月	412	1		CrossFade	1					
穿云破月	412	1		InstantDir	1000					
穿云破月	412	1		CastAutoSkill						
穿云破月	412	2	5	PlayEffect	6412					
穿云破月	412	2	5	CastSkill	412					
穿云破月	412	2	6	PlayShake	60	160	1	1		
穿云破月	412	2	6	UnbindEffect	6412					
穿云破月	412	2	10	CanDoRun						
穿云破月	412	2	10	CanDoSkill	1					
穿云破月_主效果	435	1		CastSkill	435					
穿云破月_辅效果1	436	1		CastSkill	436					
穿云破月_辅效果2	437	1		CastSkill	437					
穿云破月_伤害	438	1		CastSkill	438					
碧落黄泉	415	1		CastSkill						
碧落黄泉_队友	416	1		CastSkill						
落花焚星焱	427	1		PlaySound	5427					
落花焚星焱	427	1		PlayEffect	6427					
落花焚星焱	427	1		CastSkill						
落花焚星焱	427	1		CastSkill	434					
落花焚星焱	427	1		OpenSceneGray						
落花焚星焱	427	1		ChangeBright	200					
落花焚星焱	427	3		CloseSceneGray	30					
落花焚星焱	427	3		ClearBright						
逍遥枪法1	501	1		CrossFade	1					
逍遥枪法1	501	1		InstantDir	1000					
逍遥枪法1	501	1		PlaySound	5501					
逍遥枪法1	501	2	0	CastSkill	501					
逍遥枪法1	501	1	0	LinkSkillInit	20	502				
逍遥枪法1	501	2	1	CanDoSkill						
逍遥枪法1	501	2	0	PlayEffect	501					
逍遥枪法1	501	2	5	CanDoRun						
逍遥枪法1	501	2	5	CastLinkSkill						
逍遥枪法1	501	2	3	PlayShake	30	120	1	1		
逍遥枪法1	501	2	3	MovePos	20	20	100			
逍遥枪法2	502	1		CrossFade	1					
逍遥枪法2	502	1		InstantDir	1000					
逍遥枪法2	502	2	1	PlaySound	5502					
逍遥枪法2	502	2	0	CastSkill	502					
逍遥枪法2	502	1	0	LinkSkillInit	20	503				
逍遥枪法2	502	2	1	CanDoSkill						
逍遥枪法2	502	2	0	PlayEffect	502				-1	
逍遥枪法2	502	2	6	CanDoRun						
逍遥枪法2	502	2	6	CastLinkSkill						
逍遥枪法2	502	2	4	PlayShake	30	120	1	1		
逍遥枪法2	502	2	4	MovePos	40	40	150			
逍遥枪法3	503	1		CrossFade	1					
逍遥枪法3	503	1		InstantDir	1000					
逍遥枪法3	503	1		LinkSkillInit	20	504				
逍遥枪法3	503	1		PlaySound	5503					
逍遥枪法3	503	2	1	CanDoSkill						
逍遥枪法3	503	2	0	PlayEffect	503				-1	
逍遥枪法3	503	2	0	CastSkill	503					
逍遥枪法3.击退	503	2	7	CastSkill	534					
逍遥枪法3	503	2	4	PlayShake	30	150	1	1		
逍遥枪法3	503	2	7	PlayShake	30	150	1	1		
逍遥枪法3	503	2	6	CanDoRun						
逍遥枪法3	503	2	8	CastLinkSkill						
逍遥枪法3	503	2	3	MovePos	70	50	130			
逍遥枪法4	504	1		CrossFade	1					
逍遥枪法4	504	1		InstantDir	1000					
逍遥枪法4	504	1		PlaySound	5504					
逍遥枪法4	504	2	1	CanDoSkill						
逍遥枪法4	504	2	0	CastSkill	504					
逍遥枪法4	504	2	0	PlayEffect	504				-1	
逍遥枪法4	504	2	7	PlayShake	120	180	1	1		
逍遥枪法4	504	2	8	CanDoRun						
逍遥枪法4	504	2	8	UnbindEffect	504					
逍遥枪法4	504	2	4	MovePos	60	60	150			
斗转星移	506	1		CrossFade	1					
斗转星移	506	1		InstantDir	1000					
斗转星移	506	1		PlayEffect	6506					
斗转星移	506	2	6	CastSkill	506					
斗转星移	506	2	7	PlaySound	5507					
斗转星移	506	2	10	CanDoRun						
斗转星移	506	2	10	CanDoSkill	1					
斗转星移	506	3		UnbindEffect	6506					
斗转星移_子	526	1		CastSkill						
七探蛇盘	507	1		PlayEffect	6507				10	
七探蛇盘	507	1		CrossFade	1					
七探蛇盘	507	1		InstantDir	1000					
七探蛇盘_子1	508	1		CastSkill	531					
七探蛇盘_子1	508	1		PlaySound	5508					
七探蛇盘_子1	508	1		RetsetPos						
七探蛇盘_子1	508	1		CrossFade	1					
七探蛇盘_子1	508	1		InstantDir	1000					
七探蛇盘_子1	508	1		CastSkill	508					
七探蛇盘_子1	508	3		RemoveBuff	531					
七探蛇盘_子2	528	1		CrossFade	1					
七探蛇盘_子2	528	1		InstantDir	1000					
七探蛇盘_子2	528	3		CastSkill	528					
七探蛇盘_子3	529	1		PlaySound	5509					
七探蛇盘_子3	529	2	3	PlayEffect	508					
七探蛇盘_子3	529	2	4	CanDoRun						
七探蛇盘_子3	529	3		CrossFade	1					
七探蛇盘_子3	529	3		UnbindEffect	508					
白虹贯日	510	1		CrossFade	1					
白虹贯日	510	1		InstantDir	1000					
白虹贯日	510	1		CastSkill	511					
白虹贯日	510	1		PlayEffect	510	1				
白虹贯日	510	2	8	ClearEffect	510					
白虹贯日	510	3		ClearEffect	510					
白虹贯日	510	2	7	CanDoRun						
白虹贯日	510	2	10	CanDoSkill	1					
白虹贯日_子1	511	1		CastSkill	511					
白虹贯日_子1	511	2	7	CanDoRun						
风卷残云	513	1		CrossFade	1					
风卷残云	513	1		InstantDir	1000					
风卷残云	513	1		PlayEffect	513					
风卷残云	513	2	0	CastSkill	513					
风卷残云	513	2	5	PlayShake	80	160	1	1		
风卷残云	513	2	10	CanDoRun						
风卷残云	513	2	10	CanDoSkill	1					
风卷残云	513	3		UnbindEffect	513					
惊雷破天_子	518	1		CastSkill	518					
悲酥清风_子	520	1		CastSkill	520					
惊雷破天_子	547	1		CastSkill	547					
悲酥清风_子	550	1		CastSkill	550					
寰宇逍遥游	527	1		PlaySound	5527					
寰宇逍遥游	527	1		CastSkill	530					
寰宇逍遥游	527	1		PlayEffect	6527					
寰宇逍遥游	527	1		OpenSceneGray						
寰宇逍遥游	527	1		ChangeBright	200					
寰宇逍遥游	527	2	4	CastSkill	527					
寰宇逍遥游	527	2	9	CastSkill	527					
寰宇逍遥游	527	2	13	CastSkill	535					
寰宇逍遥游	527	2	14	PlayShake	200	100	1	1		
寰宇逍遥游	527	3		CloseSceneGray						
寰宇逍遥游	527	3		ClearBright						
武当剑法	601	1		CrossFade	1					
武当剑法	601	1		InstantDir	1000					
武当剑法	601	1		LinkSkillInit	20	602				
武当剑法	601	1		PlayEffect	6601				-1	
武当剑法	601	2	1	UnbindEffect	6601					
武当剑法	601	2	1	PlaySound	5601					
武当剑法	601	2	1	CanDoSkill						
武当剑法	601	2	0	CastSkill	601					
武当剑法	601	2	6	PlayShake	30	100	1	1		
武当剑法	601	2	5	CastLinkSkill						
武当剑法	601	2	4	CanDoRun						
武当剑法2	602	1		CrossFade	1					
武当剑法2	602	1		InstantDir	1000					
武当剑法2	602	1		LinkSkillInit	20	603				
武当剑法2	602	1		PlayEffect	6602				-1	
武当剑法2	602	1		PlaySound	5602					
武当剑法2	602	2	1	UnbindEffect	6602					
武当剑法2	602	2	1	CanDoSkill						
武当剑法2	602	2	0	CastSkill	602					
武当剑法2	602	2	2	PlayShake	30	100	1	1		
武当剑法2	602	2	5	CastLinkSkill						
武当剑法2	602	2	4	CanDoRun						
武当剑法3	603	1		CrossFade	1					
武当剑法3	603	1		InstantDir	1000					
武当剑法3	603	1		LinkSkillInit	20	604				
武当剑法3	603	1		PlayEffect	6603				-1	
武当剑法3	603	2	1	UnbindEffect	6603					
武当剑法3	603	2	1	PlaySound	5603					
武当剑法3	603	2	1	CanDoSkill						
武当剑法3	603	2	0	CastSkill	603					
武当剑法3	603	2	5	PlayShake	40	150	1	1		
武当剑法3	603	2	5	CastLinkSkill						
武当剑法3	603	2	4	CanDoRun						
武当剑法4	604	1		CrossFade	1					
武当剑法4	604	1		InstantDir	1000					
武当剑法4	604	1		PlayEffect	6604				-1	
武当剑法4	604	2	1	UnbindEffect	6604					
武当剑法4	604	2	4	PlaySound	5604					
武当剑法4	604	2	1	CanDoSkill						
武当剑法4	604	2	0	CastSkill	604					
武当剑法4	604	2	8	PlayShake	60	160	1	1		
武当剑法4	604	2	4	CanDoRun						
武当剑法4	604	3		CrossFade	500					
无我无剑	609	1		CrossFade	1					
无我无剑	609	1		InstantDir	1000					
无我无剑	609	2	3	PlayEffect	6615				-1	
无我无剑	609	1		PlayEffect	3609			17	-1	
无我无剑	609	2	8	UnbindEffect	6609					
无我无剑	609	2	0	CastSkill	609					
无我无剑	609	2	1	PlayShake	60	160	1	1		
无我无剑	609	2	6	CanDoRun						
无我无剑	609	2	6	CanDoSkill	1	-1				
人剑合一	611	1		CrossFade	1					
人剑合一	611	1		InstantDir	1000					
人剑合一	611	1		PlayEffect	6611				-1	
人剑合一	611	1		PlayEffect	3611				-1	
人剑合一	611	2	4	UnbindEffect	6611					
人剑合一	611	2	4	UnbindEffect	3611					
人剑合一	611	2	0	CastSkill	612					
人剑合一	611	2	8	PlayShake	120	260	1	1		
人剑合一	611	2	9	CanDoRun						
人剑合一	611	2	9	CanDoSkill	1					
坐忘无我	613	2	6	PlayEffect	6613				-1	
坐忘无我	613	2	7	CastSkill	613					
坐忘无我	613	2	8	CanDoRun						
坐忘无我	613	2	10	CanDoSkill	1					
天地无极	615	1		CrossFade	1					
天地无极	615	1		InstantDir	1000					
天地无极	615	2	0	PlayEffect	6609				-1	
天地无极	615	2	0	PlayEffect	6604				-1	
天地无极	615	2	0	CastSkill	615					
天地无极	615	2	7	CastSkill	616					
天地无极	615	2	7	PlayShake	120	260	1	1		
天地无极	615	2	10	CanDoRun						
天地无极	615	2	10	CanDoSkill	1					
天地无极	615	3		UnbindEffect	6604					
天地无极	615	3		UnbindEffect	6616					
两仪剑法_子1	622	1		CastSkill	622					
两仪剑法_子2	623	1		CastSkill	623					
万剑封天诀	631	1		PlaySound	5610					
万剑封天诀	631	1		PlayEffect	6631					
万剑封天诀	631	2	30	PlayEffect	6633					
万剑封天诀	631	2	32	PlayShake	80	200	1	1		
万剑封天诀	631	2	33	PlayEffect	631					
万剑封天诀	631	2	41	PlayShake	100	200	1	1		
万剑封天诀	631	1		CastSkill						
万剑封天诀	631	1		CastSkill	636					
万剑封天诀	631	1		OpenSceneGray						
万剑封天诀	631	1		ChangeBright	200					
万剑封天诀	631	3		CloseSceneGray						
万剑封天诀	631	3		ClearBright						
万剑封天诀	631	3		UnbindEffect	6633					
万剑封天诀	631	3		UnbindEffect	631					
万剑封天诀	631	3		CrossFade	1000					
两仪剑法_子1	650	1		CastSkill	650					
两仪剑法_子2	651	1		CastSkill	651					
天忍刺杀术	701	1		PlaySound	5701					
天忍刺杀术	701	1		CrossFade	1					
天忍刺杀术	701	1		InstantDir	1000					
天忍刺杀术	701	1	0	LinkSkillInit	20	702				
天忍刺杀术	701	2	1	CanDoSkill						
天忍刺杀术	701	2	0	CastSkill	701					
天忍刺杀术	701	1		PlayEffect	701				-1	
天忍刺杀术	701	2	3	UnbindEffect	701					
天忍刺杀术	701	2	4	CanDoRun						
天忍刺杀术	701	2	5	CastLinkSkill						
天忍刺杀术	701	2	3	PlayShake	30	120	1	1		
天忍刺杀术	701	2	3	MovePos	20	20	120			
天忍刺杀术2	702	1		PlaySound	5702					
天忍刺杀术2	702	1		CrossFade	1					
天忍刺杀术2	702	1		InstantDir	1000					
天忍刺杀术2	702	2	1	CanDoSkill						
天忍刺杀术2	702	2	0	CastSkill	702					
天忍刺杀术2	702	1		LinkSkillInit	20	703				
天忍刺杀术2	702	1		PlayEffect	702				-1	
天忍刺杀术2	702	2	3	UnbindEffect	702					
天忍刺杀术2	702	2	4	CanDoRun						
天忍刺杀术2	702	2	4	CastLinkSkill						
天忍刺杀术2	702	2	3	PlayShake	30	120	1	1		
天忍刺杀术2	702	2	3	MovePos	50	50	120			
天忍刺杀术3	703	1		PlaySound	5703					
天忍刺杀术3	703	1		CrossFade	1					
天忍刺杀术3	703	1		InstantDir	1000					
天忍刺杀术3	703	1	0	LinkSkillInit	20	704				
天忍刺杀术3	703	2	1	CanDoSkill						
天忍刺杀术3	703	2	0	CastSkill	703					
天忍刺杀术3	703	2	5	UnbindEffect	703					
天忍刺杀术3	703	2	6	CanDoRun						
天忍刺杀术3	703	2	8	CastLinkSkill						
天忍刺杀术3	703	1		PlayEffect	703				-1	
天忍刺杀术3	703	2	5	PlayShake	60	200	1	1		
天忍刺杀术3	703	2	4	MovePos	60	60	100			
天忍刺杀术4	704	1		PlaySound	5704					
天忍刺杀术4	704	1		CrossFade	500					
天忍刺杀术4	704	1		InstantDir	1000					
天忍刺杀术4	704	2	1	CanDoSkill						
天忍刺杀术4	704	2	0	CastSkill	704					
天忍刺杀术4	704	1		PlayEffect	704				-1	
